member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
2260,XAVIER,TKUBUDMMWUQTLE,, , ,,,,,,1999-10-13T10:42:01,2000-10-12T10:42:01,7,,0.0,0.0,
2341,ANDERSON,VLFT,, , ,,,,,,1999-10-13T10:42:02,2000-10-12T10:42:02,5,,0.0,0.0,
2468,XAVIER,GDMNWDMIVEOSLF,, , ,,,,,,1999-10-13T10:42:03,2000-10-12T10:42:03,8,,0.0,0.0,
2743,MAKAI,QUIUSUKHHRP,, , ,,,,,,1999-10-13T10:42:07,2000-10-12T10:42:07,7,190.0,0.0,0.0,
2889,CHEN,UHLOODXRBRNVVF,, , ,,,,,,1999-10-13T10:42:09,2000-10-12T10:42:09,4,,0.0,0.0,
3169,WOLFMULE,BSRFEQR,, , ,,,,,,1999-10-13T10:42:12,2000-10-12T10:42:12,5,,0.0,0.0,
3378,XAVIER,KRYICCCACON,, , ,,,,,,1999-10-13T10:42:15,2000-10-12T10:42:15,6,,0.0,0.0,
3806,JONES,WBKI,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,4,,0.0,0.0,
4090,HAHN,BNBQDFR,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,3,,0.0,0.0,
4528,DORR,XIQTLRCTPVUORV,, , ,,,,,,1999-10-13T10:42:29,2000-10-12T10:42:29,8,,0.0,0.0,
4896,HAHN,WMTSMHTJQNYTVF,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,9,338.0,0.0,0.0,
4963,WOLFMULE,XXODD,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,6,,0.0,0.0,
5119,WOLFMULE,UDHSBFMKJLDGWI,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,5,,0.0,0.0,
5328,XAVIER,TURMSXBPNPXBET,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,2,,0.0,0.0,
5616,ZUCKER,MTSAWTCCBNT,, , ,,,,,,1999-10-13T10:42:42,2000-10-12T10:42:42,8,,0.0,0.0,
5747,ANDERSON,GBASWSWFNSNIH,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,9,,0.0,0.0,
5945,QUINT,PEEJH,, , ,,,,,,1999-10-13T10:42:47,2000-10-12T10:42:47,6,,0.0,0.0,
6188,ZUCKER,EHTFGAHYBGMMX,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,4,,0.0,0.0,
6191,CHEN,FLVEAILZHFLVXK,, , ,,,,,,1999-10-13T10:42:50,2000-10-12T10:42:50,6,76.0,0.0,0.0,
6207,STEIN,NCGQJ,, , ,,,,,,1999-10-13T10:42:50,2000-10-12T10:42:50,5,,0.0,0.0,
6340,VANN,BDFDEBZXDQXDMX,, , ,,,,,,1999-10-13T10:42:51,2000-10-12T10:42:51,5,486.0,0.0,0.0,
6759,YEONG,QSCUWEWJXRGQAV,, , ,,,,,,1999-10-13T10:42:57,2000-10-12T10:42:57,2,,0.0,0.0,
6805,STEIN,VEWGLT,, , ,,,,,,1999-10-13T10:42:57,2000-10-12T10:42:57,6,379.0,0.0,0.0,
6881,QUINT,NRRUOQLPVSPMPZ,, , ,,,,,,1999-10-13T10:42:58,2000-10-12T10:42:58,3,,0.0,0.0,
6890,ZUCKER,JUFAVVQRWRVJKL,, , ,,,,,,1999-10-13T10:42:58,2000-10-12T10:42:58,3,,0.0,0.0,
7088,PAYNTER,IBCJGDYCSYJ,, , ,,,,,,1999-10-13T10:43:01,2000-10-12T10:43:01,4,,0.0,0.0,
7210,HAHN,KRQNSOVTQ,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,5,224.0,0.0,0.0,
7495,GOHAN,UAVGZPZCWMTYMB,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,5,460.0,0.0,0.0,
7646,BARR,UYPFCAGKJMTQFX,, , ,,,,,,1999-10-13T10:43:08,2000-10-12T10:43:08,8,,0.0,0.0,
7652,HAHN,OMFOSWWTCRNNFJ,, , ,,,,,,1999-10-13T10:43:08,2000-10-12T10:43:08,2,,0.0,0.0,
7669,YEONG,OILXTOHQX,, , ,,,,,,1999-10-13T10:43:08,2000-10-12T10:43:08,5,366.0,0.0,0.0,
7719,WOLFMULE,AWS,, , ,,,,,,1999-10-13T10:43:08,2000-10-12T10:43:08,5,,0.0,0.0,
7810,JONES,RBLRBCKZBQQQ,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,9,,0.0,0.0,
7843,QUINT,YHWPKQHDIO,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,6,,0.0,0.0,
8003,UNAKLET,MEPJHLOCY,, , ,,,,,,1999-10-13T10:43:12,2000-10-12T10:43:12,3,241.0,0.0,0.0,
8073,MAKAI,GXZNJGZDCUEING,, , ,,,,,,1999-10-13T10:43:13,2000-10-12T10:43:13,4,,0.0,0.0,
8146,HAHN,QUNCMUEJ,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,7,,0.0,0.0,
8217,ANDERSON,IJBYLAKWWNDRNM,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,6,,0.0,0.0,
8251,INFANTE,PDOEKAJMMNYGSH,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,8,,0.0,0.0,
8504,BARR,YLEIWWQTGJQDCR,, , ,,,,,,1999-10-13T10:43:18,2000-10-12T10:43:18,6,,0.0,0.0,
8551,WOLFMULE,QJMQOENUDUDFQM,, , ,,,,,,1999-10-13T10:43:19,2000-10-12T10:43:19,9,437.0,0.0,0.0,
8616,JONES,UKUEBYWJHU,, , ,,,,,,1999-10-13T10:43:20,2000-10-12T10:43:20,6,,0.0,0.0,
8676,RYAN,MTIYBCAENWRCRH,, , ,,,,,,1999-10-13T10:43:20,2000-10-12T10:43:20,9,,0.0,0.0,
8679,UNAKLET,BRC,, , ,,,,,,1999-10-13T10:43:20,2000-10-12T10:43:20,9,,0.0,0.0,
8724,NELSON,IUCPJPRRVQBTQJ,, , ,,,,,,1999-10-13T10:43:21,2000-10-12T10:43:21,9,,0.0,0.0,
8816,BARR,ZSMYINJPLBBCT,, , ,,,,,,1999-10-13T10:43:22,2000-10-12T10:43:22,7,,0.0,0.0,
8831,QUINT,QMITQKEOOKLQMT,, , ,,,,,,1999-10-13T10:43:22,2000-10-12T10:43:22,5,344.0,0.0,0.0,
8881,OLPHANT,AIJIEQ,, , ,,,,,,1999-10-13T10:43:23,2000-10-12T10:43:23,9,,0.0,0.0,
8913,UNAKLET,YKSZYKORT,, , ,,,,,,1999-10-13T10:43:23,2000-10-12T10:43:23,9,,0.0,0.0,
9005,INFANTE,SEPTZVYJB,, , ,,,,,,1999-10-13T10:43:24,2000-10-12T10:43:24,6,301.0,0.0,0.0,
