member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
1805,KAHRMANN,EUBIXGBKVONQ,, , ,,,,,,1999-10-13T10:41:55,2000-10-12T10:41:55,3,,0.0,0.0,
2462,RYAN,ASBGUYOOXHTF,, , ,,,,,,1999-10-13T10:42:03,2000-10-12T10:42:03,3,,0.0,0.0,
2558,JONES,TPRVTWHVMQDUOS,, , ,,,,,,1999-10-13T10:42:05,2000-10-12T10:42:05,5,,0.0,0.0,
2632,FLORINI,QFSSV,, , ,,,,,,1999-10-13T10:42:05,2000-10-12T10:42:05,4,,0.0,0.0,
2789,GOHAN,YVOKTQJMQHKCQK,, , ,,,,,,1999-10-13T10:42:07,2000-10-12T10:42:07,2,,0.0,0.0,
3325,WOLFMULE,ZJJX,, , ,,,,,,1999-10-13T10:42:14,2000-10-12T10:42:14,5,,0.0,0.0,
3688,VANN,YYEQVGPLMLMDLQ,, , ,,,,,,1999-10-13T10:42:19,2000-10-12T10:42:19,8,,0.0,0.0,
3823,ANDERSON,IGSCXMBXJKFLCK,, , ,,,,,,1999-10-13T10:42:21,2000-10-12T10:42:21,5,,0.0,0.0,
4005,ANDERSON,GMYVDODRHBOBOV,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,8,,0.0,0.0,
4026,VANN,EOMVQIPN,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,6,,0.0,0.0,
4145,KAHRMANN,QIKSBKADFSLBLZ,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,2,,0.0,0.0,
4162,BARR,NCJLBCGDRUBCXO,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,3,,0.0,0.0,
4955,OLPHANT,MDGFTJMSAPSHGU,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,3,,0.0,0.0,
5119,WOLFMULE,UDHSBFMKJLDGWI,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,5,,0.0,0.0,
5122,ZUCKER,TOVCTPXGRJBSAV,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,7,,0.0,0.0,
5332,BARR,NRODPVYE,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,3,79.0,0.0,0.0,
5391,INFANTE,MTWJEHRGEBUBGJ,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,2,,0.0,0.0,
5612,VANN,IBVGUBVGKZ,, , ,,,,,,1999-10-13T10:42:42,2000-10-12T10:42:42,6,,0.0,0.0,
5865,OLPHANT,YVNHOUEEPFGI,, , ,,,,,,1999-10-13T10:42:46,2000-10-12T10:42:46,5,,0.0,0.0,
5880,DORR,QWEPT,, , ,,,,,,1999-10-13T10:42:46,2000-10-12T10:42:46,7,,0.0,0.0,
5963,INFANTE,HYSXDLTAFKTMMJ,, , ,,,,,,1999-10-13T10:42:47,2000-10-12T10:42:47,3,,0.0,0.0,
6106,VANN,WSVKORINHRNWLW,, , ,,,,,,1999-10-13T10:42:48,2000-10-12T10:42:48,5,,0.0,0.0,
6185,WOLFMULE,RXRVQITKRCXMTP,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,3,,0.0,0.0,
6309,QUINT,FZVU,, , ,,,,,,1999-10-13T10:42:51,2000-10-12T10:42:51,5,,0.0,0.0,
6340,VANN,BDFDEBZXDQXDMX,, , ,,,,,,1999-10-13T10:42:51,2000-10-12T10:42:51,5,486.0,0.0,0.0,
6434,LING,EUTPTXHIBCPMNX,, , ,,,,,,1999-10-13T10:42:53,2000-10-12T10:42:53,5,437.0,0.0,0.0,
6800,NELSON,JGPHWKWBEDH,, , ,,,,,,1999-10-13T10:42:57,2000-10-12T10:42:57,4,,0.0,0.0,
6820,HAHN,EVXQ,, , ,,,,,,1999-10-13T10:42:57,2000-10-12T10:42:57,4,,0.0,0.0,
6928,LING,LJBITXYJDUJJZO,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,9,,0.0,0.0,
6995,ANDERSON,RHFQGAURLAZWC,, , ,,,,,,1999-10-13T10:43:00,2000-10-12T10:43:00,6,342.0,0.0,0.0,
7081,INFANTE,NKR,, , ,,,,,,1999-10-13T10:43:01,2000-10-12T10:43:01,4,,0.0,0.0,
7127,CHEN,AIMJKWWJCPBGOH,, , ,,,,,,1999-10-13T10:43:01,2000-10-12T10:43:01,9,,0.0,0.0,
7236,HAHN,MBEOEAYBRRKVMI,, , ,,,,,,1999-10-13T10:43:03,2000-10-12T10:43:03,6,,0.0,0.0,
7253,YEONG,SDQUGGARIFQZXT,, , ,,,,,,1999-10-13T10:43:03,2000-10-12T10:43:03,9,,0.0,0.0,
7653,INFANTE,LSRPSDH,, , ,,,,,,1999-10-13T10:43:08,2000-10-12T10:43:08,4,,0.0,0.0,
7698,BARR,UVKCMCIVAWDT,, , ,,,,,,1999-10-13T10:43:08,2000-10-12T10:43:08,6,,0.0,0.0,
7752,DORR,VYNGCORIIZMRHS,, , ,,,,,,1999-10-13T10:43:09,2000-10-12T10:43:09,5,,0.0,0.0,
7828,BARR,RTNTNROMIMUM,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,4,,0.0,0.0,
7871,STEIN,HACRPZQAXKLCKV,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,3,,0.0,0.0,
7910,FLORINI,OPLGBCSJ,, , ,,,,,,1999-10-13T10:43:11,2000-10-12T10:43:11,4,338.0,0.0,0.0,
8283,OLPHANT,UIVPIZEUVFRKWU,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,3,299.0,0.0,0.0,
8369,WOLFMULE,CIMUX,, , ,,,,,,1999-10-13T10:43:16,2000-10-12T10:43:16,5,467.0,0.0,0.0,
8417,STEIN,YOZSUQQ,, , ,,,,,,1999-10-13T10:43:17,2000-10-12T10:43:17,3,,0.0,0.0,
8422,XAVIER,TXBHLA,, , ,,,,,,1999-10-13T10:43:17,2000-10-12T10:43:17,5,,0.0,0.0,
8500,XAVIER,QORFPDMNIMEE,, , ,,,,,,1999-10-13T10:43:18,2000-10-12T10:43:18,2,,0.0,0.0,
8524,VANN,HHCLN,, , ,,,,,,1999-10-13T10:43:18,2000-10-12T10:43:18,4,,0.0,0.0,
8788,ZUCKER,OSJQRFMZGV,, , ,,,,,,1999-10-13T10:43:22,2000-10-12T10:43:22,8,,0.0,0.0,
8891,YEONG,IWMNFOYLZ,, , ,,,,,,1999-10-13T10:43:23,2000-10-12T10:43:23,3,479.0,0.0,0.0,
8973,CHEN,TKKCHWFMJJCZI,, , ,,,,,,1999-10-13T10:43:24,2000-10-12T10:43:24,7,,0.0,0.0,
9035,MAKAI,MRJYBMMJIFZCPO,, , ,,,,,,1999-10-13T10:43:25,2000-10-12T10:43:25,8,,0.0,0.0,
9055,GOHAN,ELVOCPVXSKP,, , ,,,,,,1999-10-13T10:43:25,2000-10-12T10:43:25,7,,0.0,0.0,
9064,PAYNTER,BAAIKBSBQKCWHC,, , ,,,,,,1999-10-13T10:43:25,2000-10-12T10:43:25,9,475.0,0.0,0.0,
9109,INFANTE,GROCOSX,, , ,,,,,,1999-10-13T10:43:26,2000-10-12T10:43:26,7,,0.0,0.0,
9145,STEIN,PSYRVMOMHRZI,, , ,,,,,,1999-10-13T10:43:26,2000-10-12T10:43:26,2,429.0,0.0,0.0,
9177,YEONG,RFP,, , ,,,,,,1999-10-13T10:43:26,2000-10-12T10:43:26,8,,0.0,0.0,
9189,KAHRMANN,OZAYLJVQDJLWJA,, , ,,,,,,1999-10-13T10:43:27,2000-10-12T10:43:27,6,,0.0,0.0,
9255,YEONG,TYPUACQTHMENT,, , ,,,,,,1999-10-13T10:43:27,2000-10-12T10:43:27,8,,0.0,0.0,
9373,MAKAI,YSMSWRFTFFNRCA,, , ,,,,,,1999-10-13T10:43:29,2000-10-12T10:43:29,6,390.0,0.0,0.0,
9486,VANN,IWUWGUOEXQDUI,, , ,,,,,,1999-10-13T10:43:30,2000-10-12T10:43:30,8,,0.0,0.0,
9551,INFANTE,DXNW,, , ,,,,,,1999-10-13T10:43:31,2000-10-12T10:43:31,3,,0.0,0.0,
9586,RYAN,LWVESGDLFAFHBB,, , ,,,,,,1999-10-13T10:43:32,2000-10-12T10:43:32,7,305.0,0.0,0.0,
9696,XAVIER,DVRELQOMHLWPSN,, , ,,,,,,1999-10-13T10:43:33,2000-10-12T10:43:33,2,,0.0,0.0,
9763,MAKAI,NJRZTSUQTABWNL,, , ,,,,,,1999-10-13T10:43:34,2000-10-12T10:43:34,8,,0.0,0.0,
9834,FLORINI,GMTEEQDDBZOZFO,, , ,,,,,,1999-10-13T10:43:35,2000-10-12T10:43:35,3,,0.0,0.0,
9856,BARR,IERYTWZ,, , ,,,,,,1999-10-13T10:43:35,2000-10-12T10:43:35,3,,0.0,0.0,
9872,RYAN,JFUAJUIPFUSFD,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,4,,0.0,0.0,
9910,DORR,VDWNTXGUWBNNBB,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,2,497.0,0.0,0.0,
9916,JONES,VHYQIMOIYUMMDO,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,9,,0.0,0.0,
9959,ANDERSON,NSPCRDYYQVOPTN,, , ,,,,,,1999-10-13T10:43:37,2000-10-12T10:43:37,4,,0.0,0.0,
171,OLPHANT,JUR,, , ,,,,,,1999-10-13T10:41:34,2000-10-12T10:41:34,8,,0.0,0.0,
1119,ANDERSON,PLGYQCHKSOGO,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,4,,0.0,0.0,
1126,HAHN,NUVISDDTEWU,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,3,158.0,0.0,0.0,
1387,INFANTE,LYGLXOPCHEYTLM,, , ,,,,,,1999-10-13T10:41:50,2000-10-12T10:41:50,9,,0.0,0.0,
1463,GOHAN,FVVS,, , ,,,,,,1999-10-13T10:41:51,2000-10-12T10:41:51,7,,0.0,0.0,
1474,RYAN,MYK,, , ,,,,,,1999-10-13T10:41:51,2000-10-12T10:41:51,3,,0.0,0.0,
1515,GOHAN,BYV,, , ,,,,,,1999-10-13T10:41:51,2000-10-12T10:41:51,5,,0.0,0.0,
1552,RYAN,GFKBOUCBXYRPYN,, , ,,,,,,1999-10-13T10:41:52,2000-10-12T10:41:52,4,,0.0,0.0,
1742,ZUCKER,WBIBL,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,8,,0.0,0.0,
