member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
844,LING,UCESSWYFCSRNTL,, , ,,,,,,1999-10-13T10:41:43,2000-10-12T10:41:43,8,,0.0,0.0,
1283,INFANTE,VORHOTRS,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,3,147.0,0.0,0.0,
1762,TOLSKY,OJCPKOVMCHGPID,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,4,,0.0,0.0,
1995,STEIN,DQKCBPZPRXQOP,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,5,,0.0,0.0,
2149,QUINT,EMDTGBVCOF,, , ,,,,,,1999-10-13T10:41:59,2000-10-12T10:41:59,3,,0.0,0.0,
2871,KAHRMANN,SEQQMCJFTYHM,, , ,,,,,,1999-10-13T10:42:08,2000-10-12T10:42:08,7,,0.0,0.0,
3015,YEONG,RPPXCULDFOTVUJ,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,7,,0.0,0.0,
3503,STEIN,BBYMQ,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,9,,0.0,0.0,
3662,VANN,TPFG,, , ,,,,,,1999-10-13T10:42:18,2000-10-12T10:42:18,5,,0.0,0.0,
3968,PAYNTER,WNRVDMEGTOGJED,, , ,,,,,,1999-10-13T10:42:22,2000-10-12T10:42:22,3,,0.0,0.0,
4064,HAHN,DIUEGFRGWTCFCJ,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,9,,0.0,0.0,
4102,TOLSKY,LJLF,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,6,,0.0,0.0,
4209,WOLFMULE,FUHWOXVYJLMVQI,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,7,,0.0,0.0,
4580,DORR,FBOKUFFARVULQG,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,8,,0.0,0.0,
4889,ANDERSON,EQNZJNGNFUWQDX,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,7,,0.0,0.0,
4939,YEONG,VPTWRUTAHMW,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,2,314.0,0.0,0.0,
4948,HAHN,OWLHXMNLHGPFWS,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,2,,0.0,0.0,
4954,NELSON,BFNQWQBCU,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,7,,0.0,0.0,
5106,JONES,HWCTGFUHN,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,7,477.0,0.0,0.0,
5119,WOLFMULE,UDHSBFMKJLDGWI,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,5,,0.0,0.0,
5329,YEONG,DPPWDJCJEUTYHE,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,5,,0.0,0.0,
5380,XAVIER,EHFPVVTVODXTPB,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,9,,0.0,0.0,
5416,HAHN,LSSTPRRQBFQVEW,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,7,,0.0,0.0,
5495,INFANTE,IEDJIGWSEQWM,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,3,,0.0,0.0,
5693,YEONG,PMMWCTQI,, , ,,,,,,1999-10-13T10:42:43,2000-10-12T10:42:43,3,,0.0,0.0,
