actor_id,first_name,last_name,last_update
3,ED,ЧЕЙС,"15 февраля 2006 года, 03:34"
7,Гра́ция,MOSTEL,"15 февраля 2006 года, 03:34"
8,Мэттью,Йоханссон,"15 февраля 2006 года, 03:34"
9,Джо,ШИК,"15 февраля 2006 года, 03:34"
11,Ноль,КоЛЕ́ТЬ,"15 февраля 2006 года, 03:34"
12,Карл,Ягода,"15 февраля 2006 года, 03:34"
13,УМА,ДЕБ,"15 февраля 2006 года, 03:34"
15,Куба,Оливер,"15 февраля 2006 года, 03:34"
16,ФРЕД,Кости́н,"15 февраля 2006 года, 03:34"
18,Дэн,ТОРН,"15 февраля 2006 года, 03:34"
21,Кирирстен,Пальто,"15 февраля 2006 года, 03:34"
22,ЭЛВИС,Маркс,"15 февраля 2006 года, 03:34"
23,Сैंдра,КИЛМЕР,"15 февраля 2006 года, 03:34"
24,КЭМЕРОН,Стреп,"15 февраля 2006 года, 03:34"
26,"Пожалуйста уточните, что именно вы хотите перевести?",КРОВРАФФ,"15 февраля 2006 года, 03:34"
29,АЛЕК,Вэйн,"15 февраля 2006 года, 03:34"
33,МИЛЛА,ПЕК,"15 февраля 2006 года, 03:34"
41,Джоди,Дегенерасы,"15 февраля 2006 года, 03:34"
42,Том,Миранда,"15 февраля 2006 года, 03:34"
43,КИРК,Жовович,"15 февраля 2006 года, 03:34"
50,НАТАЛИЯ,ХОПКИНС,"15 февраля 2006 года, 03:34"
52,КARMЕН,Хантинг,"15 февраля 2006 года, 03:34"
53,МЕНА,ХРАМ,"15 февраля 2006 года, 03:34"
55,Фэй,КИЛМЕР,"15 февраля 2006 года, 03:34"
56,Дэн,Харрис,"15 февраля 2006 года, 03:34"
58,Христиан,Акрайд,"15 февраля 2006 года, 03:34"
59,Дустин,Тавтология,"15 февраля 2006 года, 03:34"
63,КЭМЕРОН,Уэйрей,"15 февраля 2006 года, 03:34"
64,Рэй,Йоханссон,"15 февраля 2006 года, 03:34"
65,Ангела,ХУДसन,"15 февраля 2006 года, 03:34"
66,Мэри,Тэнди,"15 февраля 2006 года, 03:34"
70,Мишель,МакКОННЕХГЙ,"15 февраля 2006 года, 03:34"
72,Шейн,УИЛЛИАМС,"15 февраля 2006 года, 03:34"
73,Гари,ПЕНН,"15 февраля 2006 года, 03:34"
80,РАльф,КРУЗ,"15 февраля 2006 года, 03:34"
82,Уودي,ЖОЛЬЕ,"15 февраля 2006 года, 03:34"
86,Грег,ЧАПЛИН,"15 февраля 2006 года, 03:34"
88,КЕННЕТ,PESЧИ,"15 февраля 2006 года, 03:34"
91,Кристофер,Ягода,"15 февраля 2006 года, 03:34"
92,Кирирстен,Акрайд,"15 февраля 2006 года, 03:34"
95,Дарыел,Вальберг,"15 февраля 2006 года, 03:34"
97,МЕГ,Скорпион,"15 февраля 2006 года, 03:34"
100,Спенсер,ДЕПП,"15 февраля 2006 года, 03:34"
105,Сидней,КРОВЕ,"15 февраля 2006 года, 03:34"
106,Гручо,Кунст,"15 февраля 2006 года, 03:34"
109,Сильвестр,Дерн,"15 февраля 2006 года, 03:34"
113,Морган,ХОПКИНС,"15 февраля 2006 года, 03:34"
115,Харрисон,Бале,"15 февраля 2006 года, 03:34"
118,Куба,АЛЕН,"15 февраля 2006 года, 03:34"
119,УЭРЕН,Джекман,"15 февраля 2006 года, 03:34"
122,Салма,"No translation provided. Please ask your question again, and I will do my best to assist you.","15 февраля 2006 года, 03:34"
129,Дарыел,КРОВРАФФ,"15 февраля 2006 года, 03:34"
130,Грета,Кител,"15 февраля 2006 года, 03:34"
133,Ричард,ПЕНН,"15 февраля 2006 года, 03:34"
137,Морган,УИЛЛИАМС,"15 февраля 2006 года, 03:34"
141,Кейт,Харрис,"15 февраля 2006 года, 03:34"
144,Ангела,Вита-соль,"15 февраля 2006 года, 03:34"
147,Фэй,Винслет,"15 февраля 2006 года, 03:34"
149,РЮЦЕЛ,ХРАМ,"15 февраля 2006 года, 03:34"
154,МЕРЙЛ,ГИБसन,"15 февраля 2006 года, 03:34"
158,Вивьен,БЭЗИНГЭР,"15 февраля 2006 года, 03:34"
159,ЛУРА,Бородин,"15 февраля 2006 года, 03:34"
163,Кристофер,Запад,"15 февраля 2006 года, 03:34"
164,Хмпери,Уиллис,"15 февраля 2006 года, 03:34"
168,ВЕЛ,ВИЛЬ,"15 февраля 2006 года, 03:34"
171,Олимпиада,ПФЕЙФЕР,"15 февраля 2006 года, 03:34"
175,Виллиам,Хакман,"15 февраля 2006 года, 03:34"
176,ИОН,ЧЕЙС,"15 февраля 2006 года, 03:34"
180,Джефф,Сильверстоун,"15 февраля 2006 года, 03:34"
185,Майкл,Болгер,"15 февраля 2006 года, 03:34"
191,Грегорий,Добринг,"15 февраля 2006 года, 03:34"
192,Джон,СУВАРИ,"15 февраля 2006 года, 03:34"
193,Берт,ХРАМ,"15 февраля 2006 года, 03:34"
194,МЕРЙЛ,АЛЕН,"15 февраля 2006 года, 03:34"
196,БЕЛА,Валькен,"15 февраля 2006 года, 03:34"
200,Торга,ХРАМ,"15 февраля 2006 года, 03:34"
