address_id,address,address2,district,city_id,postal_code,phone,last_update
5,Путь Ханоя 1913,,Нагасаки,463,35200,28303384290,15.02.2006 03:45
52,909 Гарланд-манор,,Татарстан,367,69367,705800322606,15.02.2006 03:45
54,"Пасео-де-Хидало, 115",,Хартум,379,80168,307703950263,15.02.2006 03:45
62,улица Лиепая 1114,,Саравак,282,69226,212869228936,15.02.2006 03:45
88,"Бульвар Святого Петра, 125",,Пуэбла,40,67912,48417642933,15.02.2006 03:45
102,669 Фирозабад Луп,,Абудаби,12,92265,412903167998,15.02.2006 03:45
137,261 Сент-Луис-вей,,Куаукамилко де Zaragoza,541,83401,321944036800,15.02.2006 03:45
146,483 Любертс-пайлскёр,,Шотландия,149,60562,581174211853,15.02.2006 03:45
149,999 Саннаа Луп,,Гautенг,491,3439,918032330119,15.02.2006 03:45
157,"Эскобар-вэй, 456",,Джакарта,232,36061,719202533520,15.02.2006 03:45
179,Проспект Сяо-Тань No. 431,,Керала,18,4854,230250973122,15.02.2006 03:45
188,741 Амбаттур Манор,,Северная Голландия,438,43310,302590383819,15.02.2006 03:45
191,"Путь Чайи, 140",,Сумы,506,38982,855863906434,15.02.2006 03:45
217,"Мияконоё-дори, 1001",,Тиразз,518,67924,584316724815,15.02.2006 03:45
223,1244 Аллаппи (Аллеппи) Место,,Buенос-Айрес,567,20657,991802825778,15.02.2006 03:45
253,"Оушен-Манор, 1760",,Тяньцзинь,535,38140,56257502250,15.02.2006 03:45
256,1497 Южно-Жу-драйв,,Англия,312,3433,246810237916,15.02.2006 03:45
258,752 Ондо Луп,,Миядзки,338,32474,134673576619,15.02.2006 03:45
269,"Линейная 446, Кирово-Тепец",,Осака,203,19428,303967439816,15.02.2006 03:45
270,682 Халисахар Плейс,,Северна Моравия,378,20536,475553436330,15.02.2006 03:45
273,1519 Илорин-плейс,,Керала,395,49298,357445645426,15.02.2006 03:45
275,"Гоуинья-Вэй, 906",,Великополье,255,83565,701767622697,15.02.2006 03:45
276,Шанфань-манор 1675,,Тамилнад,283,11763,271149517630,15.02.2006 03:45
282,556 Бэйбэй Манор,,Ойо и Осун,374,55802,363982224739,15.02.2006 03:45
299,32 Пудуккоттай Лейн,,Огайо,140,38834,967274728547,15.02.2006 03:45
309,827 Драйв Юнчэнга,,Кальяо,99,79047,504434452842,15.02.2006 03:45
310,913 Коакалько де Берриозбал,,Техас,33,42141,262088367001,15.02.2006 03:45
334,Быдгощ-Луп,,Дакка,234,64308,965273813662,15.02.2006 03:45
345,Понсе Парквей 68,,Ханой,201,85926,870635127812,15.02.2006 03:45
348,"Улица Вадуна, 785",,Баха-Калифорния,335,36170,895616862749,15.02.2006 03:45
362,Кваун-Тонг и Новый Кваун-Тунг,,Брно,90,97056,738968474939,15.02.2006 03:45
370,1565 Тангайл Манор,,Окинава,377,45750,634445428822,15.02.2006 03:45
376,Улица Эде 1061,,Южный Тагалог,98,57810,333390595558,15.02.2006 03:45
391,"Мейсианский Platz, 1793",,Гмельниский,258,33535,619966287415,15.02.2006 03:45
409,1266 Ладеро-пэласао,,Сайтама,380,7664,1483365694,15.02.2006 03:45
415,улица Гарден-Гроув 432,,Онтарио,430,65630,615964523510,15.02.2006 03:45
442,1245 Ибрит-вей,,Ла-Романа,290,40926,331888642162,15.02.2006 03:45
445,Улица Бхимаварама 495,,Махараштра,144,3,82088937724,15.02.2006 03:45
452,Loop 207 Куэнавака,,Татарстан,352,52671,782900030287,15.02.2006 03:45
453,319 Спрингов лоук,,Байер,160,99552,72524459905,15.02.2006 03:45
456,814 Симферопольский круг,,Синалоа,154,48745,524567129902,15.02.2006 03:45
460,Бульвар Гатиевиль 659,,Ла-Пас,153,28587,205524798287,15.02.2006 03:45
490,"Деньтонская улица, 1909",,Гуанджоу,469,88513,702955450528,15.02.2006 03:45
496,"ул. Остка, д. 775",,Дахилия,337,22358,171973024401,15.02.2006 03:45
500,362 Рагхот Лэйн,,Ганьсу,47,98030,962020153680,15.02.2006 03:45
507,1197 Сокото-бульвар,,Западный Бенгальский,478,87687,868602816371,15.02.2006 03:45
510,48 Маракабо-плейс,,Центральный Лусон,519,1570,82671830126,15.02.2006 03:45
522,Уидно-Лоуп 1768,,Бантиенвьенг,60,32347,448876499197,15.02.2006 03:45
533,Проспект Асунсин 556,,Могилёв,339,35364,338244023543,15.02.2006 03:45
535,Брест-Манор 635,,Андхра-Прадеш,75,40899,80593242951,15.02.2006 03:45
546,Парквей Джоз Асуета,,Русе,436,13629,932156667696,15.02.2006 03:45
568,Шардж-вей 1342,,"Сокото, Кебби и Зам",488,93655,946114054231,15.02.2006 03:45
581,Аллея Скикды 186,,Морелос,131,89422,14465669789,15.02.2006 03:45
583,Какамигахаравая 1489,,Тайвань,526,98883,29341849811,15.02.2006 03:45
588,улица Асуницин 966,,Хидало,212,62703,995527378381,15.02.2006 03:45
605,улица Фукуяма 1325,,Хэйлунджэнь,537,27107,288241215394,15.02.2006 03:45
