member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
283,WOLFMULE,ZRDHXCXDVJPDKZ,, , ,,,,,,1999-10-13T10:41:36,2000-10-12T10:41:36,7,,0.0,0.0,
517,WOLFMULE,XGDYYQUMISTFEC,, , ,,,,,,1999-10-13T10:41:39,2000-10-12T10:41:39,8,,0.0,0.0,
636,LING,AAQWWUADRWZYID,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,2,,0.0,0.0,
1069,CHEN,ACUTBGPKIIFWLT,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,5,473.0,0.0,0.0,
1163,STEIN,DRYU,, , ,,,,,,1999-10-13T10:41:47,2000-10-12T10:41:47,2,,0.0,0.0,
1317,QUINT,RYVNISMUYLXXFY,, , ,,,,,,1999-10-13T10:41:49,2000-10-12T10:41:49,4,,0.0,0.0,
1700,JONES,LMPOQPUYOKEIGJ,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,6,,0.0,0.0,
1715,YEONG,QFYNTWOYMFJDSC,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,6,,0.0,0.0,
1866,TOLSKY,XOJYEDADBLKIBC,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,6,,0.0,0.0,
2135,CHEN,IHDKEFDI,, , ,,,,,,1999-10-13T10:41:59,2000-10-12T10:41:59,7,420.0,0.0,0.0,
2267,EFLIN,XFBAMVWGVEFZYC,, , ,,,,,,1999-10-13T10:42:01,2000-10-12T10:42:01,9,,0.0,0.0,
2466,VANN,GPGRHUEWJYHUVH,, , ,,,,,,1999-10-13T10:42:03,2000-10-12T10:42:03,5,465.0,0.0,0.0,
2543,UNAKLET,WQNZTCYLBMSEIU,, , ,,,,,,1999-10-13T10:42:04,2000-10-12T10:42:04,9,129.0,0.0,0.0,
2934,VANN,XPWUNDOUTVPKAH,, , ,,,,,,1999-10-13T10:42:09,2000-10-12T10:42:09,8,,0.0,0.0,
3107,MAKAI,EUITMMN,, , ,,,,,,1999-10-13T10:42:11,2000-10-12T10:42:11,7,,0.0,0.0,
3252,BARR,YFLEFQXQUXYEQM,, , ,,,,,,1999-10-13T10:42:13,2000-10-12T10:42:13,4,,0.0,0.0,
3384,DORR,PMOWUCNBUVL,, , ,,,,,,1999-10-13T10:42:15,2000-10-12T10:42:15,9,,0.0,0.0,
3516,FLORINI,LTLQ,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,7,,0.0,0.0,
3546,JONES,YNNZYGBNB,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,5,,0.0,0.0,
3560,XAVIER,FBGRRWYNSPDDLV,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,2,,0.0,0.0,
3772,BARR,PDRLWFLKGITGXN,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,8,,0.0,0.0,
3777,GOHAN,PPBIPNIGDQJSYE,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,3,,0.0,0.0,
4132,XAVIER,ZOZH,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,9,,0.0,0.0,
4291,ANDERSON,IPBLESKD,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,6,,0.0,0.0,
4341,YEONG,ZRBHLKT,, , ,,,,,,1999-10-13T10:42:27,2000-10-12T10:42:27,7,,0.0,0.0,
4530,FLORINI,CLYFKBSGOTTHTJ,, , ,,,,,,1999-10-13T10:42:29,2000-10-12T10:42:29,8,,0.0,0.0,
4617,OLPHANT,BKIUXLBPPXWO,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,5,,0.0,0.0,
4722,PAYNTER,CWJOIQVEFDHFWY,, , ,,,,,,1999-10-13T10:42:32,2000-10-12T10:42:32,8,,0.0,0.0,
4745,MAKAI,DTKVIHS,, , ,,,,,,1999-10-13T10:42:32,2000-10-12T10:42:32,9,,0.0,0.0,
4836,ZUCKER,TXWBZHDKVLPEPB,, , ,,,,,,1999-10-13T10:42:33,2000-10-12T10:42:33,8,,0.0,0.0,
4907,STEIN,MVE,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,3,64.0,0.0,0.0,
4985,STEIN,MUYXBBSYDWIUOU,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,5,,0.0,0.0,
5106,JONES,HWCTGFUHN,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,7,477.0,0.0,0.0,
