actor_id,first_name,last_name,last_update
5,Джони,Хохло-бригида,15.02.2006 03:34
8,МАТВЕЙ,Йоганссон,15.02.2006 03:34
9,Джо,Сванк,15.02.2006 03:34
10,Христиан,Габл,15.02.2006 03:34
11,Ноль,КоЛЕ́ТЬ,15.02.2006 03:34
14,Вивьен,Берген,15.02.2006 03:34
15,КУБА,Оливье,15.02.2006 03:34
21,Кирирстен,ПАРТЕРОВО,15.02.2006 03:34
23,Сандра,КИЛМЕР,15.02.2006 03:34
26,"Пожалуйста уточните, что именно вы хотите перевести?",КРАУФТ,15.02.2006 03:34
27,Юлия,McQueen,15.02.2006 03:34
29,АЛЕК,Уэйн,15.02.2006 03:34
31,Сисси,Собески,15.02.2006 03:34
32,ТИМ,Хакман,15.02.2006 03:34
35,ДЖУДИ,ДЕАН,15.02.2006 03:34
38,Том,МакКеллен,15.02.2006 03:34
39,ГОЛДИ,Броди,15.02.2006 03:34
44,Ник,Сталлон,15.02.2006 03:34
45,РЕСС,КИЛМЕР,15.02.2006 03:34
46,Паркер,Голдберг,15.02.2006 03:34
51,Гэри,ФОЕНИКС,15.02.2006 03:34
52,КARMЕ́Н,ХОУТ,15.02.2006 03:34
58,Христиан,Акройд,15.02.2006 03:34
59,Дастин,Тавт,15.02.2006 03:34
61,Христиан,Нисон,15.02.2006 03:34
62,Джейн,Нисон,15.02.2006 03:34
65,АНГЕЛНА,ХУДसन,15.02.2006 03:34
67,Джессика,БЕЙЛИ,15.02.2006 03:34
71,Адам,ГРАНТ,15.02.2006 03:34
74,МИЛЛА,Кейтел,15.02.2006 03:34
75,Берт,Посьё,15.02.2006 03:34
76,Ангелина,АСТЭЙР,15.02.2006 03:34
82,УОДИ,ЖОЛЕЙ,15.02.2006 03:34
83,БЕН,Уиллис,15.02.2006 03:34
84,Джеймс,ПИТТ,15.02.2006 03:34
86,Грег,ХАППО,15.02.2006 03:34
91,Кристофер,Ягодный,15.02.2006 03:34
92,Кирирстен,Акройд,15.02.2006 03:34
94,КЕННЕТ,Торн,15.02.2006 03:34
95,Дарьен,Вальберг,15.02.2006 03:34
96,Ген,Уиллис,15.02.2006 03:34
98,КРИС,МЕСТИЦЫ,15.02.2006 03:34
99,Джим,Мостель,15.02.2006 03:34
101,СУЗАННЫЙ,ДАВИС,15.02.2006 03:34
102,Вальтер,Торн,15.02.2006 03:34
103,МАТВЕЙ,Лей,15.02.2006 03:34
105,СИДНЕЙ,КРОУ,15.02.2006 03:34
109,Сильвестр,ДЕРН,15.02.2006 03:34
110,СУЗАННЫЙ,ДАВИС,15.02.2006 03:34
111,КЭМЕРОН,ЗЕЛЬВЕГЭР,15.02.2006 03:34
112,РUSSелл,Бакалл,15.02.2006 03:34
113,Морган,Хопкинс,15.02.2006 03:34
119,УАРЕН,Джекман,15.02.2006 03:34
120,ПЕНЕЛОПА,Монро,15.02.2006 03:34
121,Лиза,Берґман,15.02.2006 03:34
126,Франц,ТОМЕИ,15.02.2006 03:34
128,Кейт,McQueen,15.02.2006 03:34
130,Грета,Кейтел,15.02.2006 03:34
132,Адам,ХОППЕР,15.02.2006 03:34
138,Люси́лл,ДЕЙ,15.02.2006 03:34
141,Кейт,Харрис,15.02.2006 03:34
143,РЕКА,ДЕАН,15.02.2006 03:34
144,АНГЕЛНА,Витерспонн,15.02.2006 03:34
145,КИМ,Аллен,15.02.2006 03:34
150,Джейн,Нолте,15.02.2006 03:34
154,Мэрил,ГИБОН,15.02.2006 03:34
155,Ян,Тэнди,15.02.2006 03:34
158,Вивьен,БЕЙСингер,15.02.2006 03:34
162,Опри,КИЛМЕР,15.02.2006 03:34
163,Кристофер,Запад,15.02.2006 03:34
165,АЛ,ГАРЛАНД,15.02.2006 03:34
166,Ник,Дегенерас,15.02.2006 03:34
172,Гручо,УИЛЛИАМС,15.02.2006 03:34
173,АЛАН,Дрефусс,15.02.2006 03:34
175,ВИЛЛЬЯМ,Хакман,15.02.2006 03:34
176,ИОН,ЧЕЙС,15.02.2006 03:34
181,МАТВЕЙ,КАРРЕ,15.02.2006 03:34
186,Юлия,ЗЕЛЬВЕГЭР,15.02.2006 03:34
187,РЕНЕ,БALL,15.02.2006 03:34
195,Джейн,Силверстоун,15.02.2006 03:34
196,БЕЛА,Уолкен,15.02.2006 03:34
200,Тор,Темпл,15.02.2006 03:34
