address_id,address,address2,district,city_id,postal_code,phone,last_update
1,47 Дорога Сакилы,,Альберта,300,,,15.02.2006 03:45
3,Аллея 23 Workhaven,,Альберта,300,,14033335568,15.02.2006 03:45
14,1531 Сал-драйв,,Эсфахан,162,53628,648856936185,15.02.2006 03:45
25,"Парквей 262, Ла-Корунья",,Дакка,525,34418,892775750063,15.02.2006 03:45
34,улица Анполис 1668,,Тайбэй,316,50199,525255540978,15.02.2006 03:45
49,"Улица Валенсия, 1718",,Антофагаст,27,37359,675292816413,15.02.2006 03:45
72,"Арингтон Манор, 57",,Мадхья-Прадеш,475,48960,990214419142,15.02.2006 03:45
73,Парквей 1031 Даугавпильс,,Бчаре,63,59025,107137400143,15.02.2006 03:45
74,"Бюенавентур-драйв, 1124",,Мекка,13,6856,407733804223,15.02.2006 03:45
86,927 Путь Баха Бланка,,Крым,479,9495,821972242086,15.02.2006 03:45
88,Бульвар Папы Римского 125,,Пуэбла,40,67912,48417642933,15.02.2006 03:45
101,Плок 1599,,Тет,534,71986,817248913162,15.02.2006 03:45
105,733 Мандалуонг Плейс,,Аси́р,2,77459,196568435814,15.02.2006 03:45
114,804 Элисты драйв,,Хубэй,159,61069,379804592943,15.02.2006 03:45
132,1050 Улица Гарден-Гроув,,Сла́ские,236,4999,973047364353,15.02.2006 03:45
136,898 Белм Манор,,Свободное государство,87,49757,707169393853,15.02.2006 03:45
142,"ул. Сулана, 1587",,Внутренняя Монголия,207,85769,468060467018,15.02.2006 03:45
148,1027 Сонгхлы Манор,,Минск,340,30861,563660187896,15.02.2006 03:45
153,782 улица Мосула,,Массачусетс,94,25545,885899703621,15.02.2006 03:45
158,798 Цианюр Авеню,,Шанси,590,76990,499408708580,15.02.2006 03:45
163,1440 Комтон-Плейс,,Северная Австрия,307,81037,931059836497,15.02.2006 03:45
166,Лё Мана,,Пэйс де ла Луа,297,22853,168476538960,15.02.2006 03:45
169,154 Талахасси Лоу,,Синьсяань,199,62250,935508855935,15.02.2006 03:45
170,"Проспект Сан-Фелипе-дель-Прогресо, 710",,Лилонгве,304,76901,843801144113,15.02.2006 03:45
171,"Улица Вроцлавская, д. 1540",,Махараштра,107,62686,182363341674,15.02.2006 03:45
181,146 Йоханнесбургская улица,,Тамаулипс,330,54132,953689007081,15.02.2006 03:45
195,Пласа Сан-Фелипе де Пуэрто-Плата,,Ростов-на-Дону,369,65387,812824036424,15.02.2006 03:45
200,Бинчжоу Мэнор,,Баден-Вюртемберг,325,36490,331132568928,15.02.2006 03:45
238,346 Плейнвудская дорога,,Хавали,233,90628,630424482919,15.02.2006 03:45
241,ул. 647 А Корунья (Ла-Корунья),,Чолланам,357,36971,792557457753,15.02.2006 03:45
252,Улица Вэйфан 1309,,Флорида,520,57338,435785045362,15.02.2006 03:45
253,Ошауа Манор 1760 год,,Тяньцзинь,535,38140,56257502250,15.02.2006 03:45
262,771 Яундо Манор,,Софала,64,86768,245477603573,15.02.2006 03:45
293,86 Восточная Осака-дори,,Гуанахуато,563,33768,957128697225,15.02.2006 03:45
326,470 Боксбург-стрит,,Центральный,81,97960,908029859266,15.02.2006 03:45
342,Улица аль-Манама №124,,Хиросима,382,52368,647899404952,15.02.2006 03:45
345,"Понсе-парквей, 68",,Ханой,201,85926,870635127812,15.02.2006 03:45
349,"Эскобар-драйв, 1516",,Тонгатапу,370,46069,64536069371,15.02.2006 03:45
350,улица Нагареяма 1628,,Центральный,453,60079,20064292617,15.02.2006 03:45
352,1673 Тангайл-драйв,,Двинск,137,26857,627924259271,15.02.2006 03:45
375,Пасс-А-Гранд 1049 Матаморос-Парквей,,Карнатака,191,69640,960505250340,15.02.2006 03:45
410,88 Нагаон Манор,,Буенос-Айрес,524,86868,779461480495,15.02.2006 03:45
415,432 ул. Садовая,,Онтарийо,430,65630,615964523510,15.02.2006 03:45
439,"Проспект Апарида де Гойния, 1351",,Северный Минданао,391,41775,959834530529,15.02.2006 03:45
449,"Бельм-Блвд., д. 1289",,Тартумаа,530,88306,237368926031,15.02.2006 03:45
451,Дом Тамбарам 1704 года,,Западный Бенгал,554,2834,39463554936,15.02.2006 03:45
452,Кёрнавакский круговой,,Татарстан,352,52671,782900030287,15.02.2006 03:45
456,814 Симферопольский круг,,Синалоа,154,48745,524567129902,15.02.2006 03:45
464,76 Кероманшахский дворец,,Эсфахан,423,23343,762361821578,15.02.2006 03:45
472,"Чатсворт-плейс, 1447",,Чихуахуа,129,41545,769370126331,15.02.2006 03:45
478,"ул. Стара-Загора, д. 1078",,Аче,301,69221,932992626595,15.02.2006 03:45
485,984 Новотеркасск Луп,,Газа́зий,180,28165,435118527255,15.02.2006 03:45
496,улица Остаки 775,,Дакхилия,337,22358,171973024401,15.02.2006 03:45
544,Улица Хайфонга,,Джилин,46,69953,488600270038,15.02.2006 03:45
562,869 Шикарпур-Вэи,,Англия,496,57380,590764256785,15.02.2006 03:45
565,Бульвар Хошиарпура 1741,,Восточный,79,22372,855066328617,15.02.2006 03:45
567,Боа-Виста-Вэй 1894,,Техас,178,77464,239357986667,15.02.2006 03:45
581,186 Шикда Лейн,,Морелос,131,89422,14465669789,15.02.2006 03:45
591,773 Даллас-Мэнор,,Буенос-Айрес,424,12664,914466027044,15.02.2006 03:45
