address_id,address,address2,district,city_id,postal_code,phone,last_update
5,1913 Ханойский путь,,Нагасаки,463,35200,28303384290,2006-02-15T03:45:30
19,419 Илиганская полоса,,Мадхья Прадеш,76,72878,990911107354,2006-02-15T03:45:30
43,306 &lt; &lt; Антофагаста Плейс &gt; &gt;,,Эспито Санто,569,3989,378318851631,2006-02-15T03:45:30
57,17 Кабульский бульвар,,Чиба,355,38594,697760867968,2006-02-15T03:45:30
59,1697 Кулун и Нью-Коулун-Луп,,Москова,49,57807,499352017190,2006-02-15T03:45:30
62,1114 Улица Лиепаджа,,Саравак,282,69226,212869228936,2006-02-15T03:45:30
67,1214 Ханойский путь,,Небраска,306,67055,491001136577,2006-02-15T03:45:30
72,57 Арлингтонское поместье,,Мадхья Прадеш,475,48960,990214419142,2006-02-15T03:45:30
74,1124 Buenaventura Drive,,Мекка,13,6856,407733804223,2006-02-15T03:45:30
77,1947 год Бульвар &lt; &lt; Пус де Кальдас &gt; &gt;,,Чиаи,114,60951,427454485876,2006-02-15T03:45:30
83,586 Тетальный путь,,Канагава,256,1079,18581624103,2006-02-15T03:45:30
85,320 Bayyin Parkway,,Махаджанга,319,37307,223664661973,2006-02-15T03:45:30
94,1952 Чатсворт Драйв,,Гуандун,332,25958,991562402283,2006-02-15T03:45:30
95,1370 Le Mans Avenue,,Бруней и Муара,53,52163,345679835036,2006-02-15T03:45:30
96,984 Эффон-Алайе Авеню,,Гоис,183,17119,132986892228,2006-02-15T03:45:30
97,832 Накхон Саванское поместье,,Внутренняя Монголия,592,49021,275595571388,2006-02-15T03:45:30
101,1599 Plock Drive,,Тете,534,71986,817248913162,2006-02-15T03:45:30
114,804 Elista Drive,,Хабэй,159,61069,379804592943,2006-02-15T03:45:30
117,1079 Бульвар Тель-Авив-Джаффа,,Сукре,132,10885,358178933857,2006-02-15T03:45:30
123,1987 год Коакалько де Берриозбал Луп,,&lt; &lt; Аль-Каида &gt; &gt;,476,96065,787654415858,2006-02-15T03:45:30
125,211 &lt; &lt; Чиай &gt; &gt;,,Уттар-Прадеш,164,58186,665993880048,2006-02-15T03:45:30
133,Улица Тьели 1854 года,,Шаньдун,302,15819,509492324775,2006-02-15T03:45:30
