customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
1,1,Мэри,МИТТ,MARY.SMITH@sakilaQuicer.org,5,1,2006-02-14T22:04:36,2006-02-15T03:57:20
3,1,Линда,УЛИЯ,LINDA.WILLIAMS@sakila Customer.org,7,1,2006-02-14T22:04:36,2006-02-15T03:57:20
10,1,ДОРАТИЯ,ТЕЙЛОР,DOROTHY.TAYLOR@sakila Customer.org,14,1,2006-02-14T22:04:36,2006-02-15T03:57:20
11,2,ЛИЗА,И ЛЮДЬМОЙ,LISA.ANDERSON@sakila Customer.org,15,1,2006-02-14T22:04:36,2006-02-15T03:57:20
18,2,КАРОЛ,ГАРСИЯ,CAROL.GARCIA@sakila Customer.org,22,1,2006-02-14T22:04:36,2006-02-15T03:57:20
19,1,Руфь,МАРТИНЕС,RUTH.MARTINEZ@sakila Customer.org,23,1,2006-02-14T22:04:36,2006-02-15T03:57:20
28,1,ЧИТЬЯ,МОЛОДЕЖЬ,CYNTHIA.YUNG@sakilacubiler.org,32,1,2006-02-14T22:04:36,2006-02-15T03:57:20
32,1,АМИ,ЛОПЕЗ,AMY.LOPEZ@sakila Customer.org,36,1,2006-02-14T22:04:36,2006-02-15T03:57:20
43,2,ХРИСТИН,РУБЕРЫ,ХРИСТИН.РОБЕРТС@sakilacubileer.org,47,1,2006-02-14T22:04:36,2006-02-15T03:57:20
50,1,ДИАН,КОЛЛИНЫ,DIANE.COLLINS@sakila Customer.org,54,1,2006-02-14T22:04:36,2006-02-15T03:57:20
55,2,ДОРИС,РЕЗЕРВ,DORIS.REED@sakila Customer.org,59,1,2006-02-14T22:04:36,2006-02-15T03:57:20
66,2,ЯНИКА,ЗАДАЧИ,JANICE.WARD@sakila Customer.org,70,1,2006-02-14T22:04:36,2006-02-15T03:57:20
67,1,Келли,ВРЕМЯ,KELLY.TORRES@sakila Quicer.org,71,1,2006-02-14T22:04:36,2006-02-15T03:57:20
70,2,ХРИСТИНА,РАМИРЕЗ,ХРИСТИНА.RAMIREZ@sakilacubileer.org,74,1,2006-02-14T22:04:36,2006-02-15T03:57:20
72,2,ЭРЕСА,ВАТСОН,TERESA.WATSON@sakilacubiler.org,76,1,2006-02-14T22:04:36,2006-02-15T03:57:20
76,2,ИРЕН,ЦЕНА,IRENE.PRICE@sakila Customer.org,80,1,2006-02-14T22:04:36,2006-02-15T03:57:20
79,1,РАШЕЛЬ,РОДЫ,RACHEL.BARNES@sakilacubiler.org,83,1,2006-02-14T22:04:36,2006-02-15T03:57:20
82,1,Кэтрин,КОЛИЧЕК,KATRIN.COLEMAN@sakilacubiler.org,86,1,2006-02-14T22:04:36,2006-02-15T03:57:20
88,2,БОННИ,ХЕГИ,БОННИ.ХУГЕС@sakilacubiler.org,92,1,2006-02-14T22:04:36,2006-02-15T03:57:20
92,2,ТИНА,Симмонс,TINA.SIMMONS@sakila Customer.org,96,1,2006-02-14T22:04:36,2006-02-15T03:57:20
99,2,ЭМИЛИ,ДИАЗ,EMILY.DIAZ@sakila Customer.org,103,1,2006-02-14T22:04:36,2006-02-15T03:57:20
103,1,ГЛАДЫ,ГАМИЛЬТОН,GLADYS.HAMILTon@sakilacubiler.org,107,1,2006-02-14T22:04:36,2006-02-15T03:57:20
104,1,РИТА,ГРАХАМ,RITA.GRAHAM@sakila Customer.org,108,1,2006-02-14T22:04:36,2006-02-15T03:57:20
105,1,ДАУН,СОЛЛИВАН,DAWN.SULLIVAN@sakila Customer.org,109,1,2006-02-14T22:04:36,2006-02-15T03:57:20
108,1,Трейси,КОЛЕ,TREY.COLE@sakilaQuicer.org,112,1,2006-02-14T22:04:36,2006-02-15T03:57:20
117,1,ЭОД,МЕХОНАЛЬНЫЙ,EDTH.MCDONALD@sakilacubiler.org,121,1,2006-02-14T22:04:36,2006-02-15T03:57:20
120,2,СИЛВИЯ,ОРТИС,SYLVIA.ORTIZ@sakila Customer.org,124,1,2006-02-14T22:04:36,2006-02-15T03:57:20
126,1,ЭЛЕН,СИМПСОН,ELLEN.SIMPSON@sakila Customer.org,130,1,2006-02-14T22:04:36,2006-02-15T03:57:20
143,1,ЛЕСЛИ,ГОРДОН,LESLIE.GORDON@sakila Customer.org,147,1,2006-02-14T22:04:36,2006-02-15T03:57:20
145,1,ИЗЛОЖЕНИЕ,ХОЛМЫ,LUCILLE.HOLMES@sakila Customer.org,149,1,2006-02-14T22:04:36,2006-02-15T03:57:20
154,2,Мишель,ГАРАНТИЯ,MICHELE.GRANT@sakilaQuicer.org,158,1,2006-02-14T22:04:36,2006-02-15T03:57:20
159,1,ЖЕЛТ,ХАУКИНЫ,JILL.HAWKINS@sakila Customer.org,163,1,2006-02-14T22:04:36,2006-02-15T03:57:20
165,2,ЛОРРАИН,ШТАФЫ,LORRAINE.STEPHENS@sakila Customer.org,169,1,2006-02-14T22:04:36,2006-02-15T03:57:20
169,2,ЭРИКА,МАТЕРИАЛЫ,ERICA.MATTTHEWS@sakila Customer.org,173,0,2006-02-14T22:04:36,2006-02-15T03:57:20
187,2,БРИТТАНИЯ,Рили,BRITANY.RILEY@sakila Customer.org,191,1,2006-02-14T22:04:36,2006-02-15T03:57:20
194,2,КРИСТЕН,ЧАВЕС,KRISTEN.CHAVEZ@sakila Quicer.org,198,1,2006-02-14T22:04:36,2006-02-15T03:57:20
200,2,ДЖАННЕ,КОНСУЛЬТАТИВНЫЙ ОРГАН,JEANNE.LAWSON@sakila Customer.org,204,1,2006-02-14T22:04:36,2006-02-15T03:57:20
204,1,РЕМЕЛЯ,ШМИДТ,ROSEMARY.SCHMIDT@sakila Quicer.org,208,1,2006-02-14T22:04:36,2006-02-15T03:57:20
205,2,ЭЙЛЕН,КАРР,EILEEN.CARR@sakilacustomer.org,209,1,2006-02-14T22:04:36,2006-02-15T03:57:20
209,2,ТОНЬЯ,Капитан,TONYA.CHAPMAN@sakilacubiler.org,213,1,2006-02-14T22:04:36,2006-02-15T03:57:20
210,2,Элла,ОКРУЖАЮЩАЯ,ELLA.OLIVER@sakila Customer.org,214,1,2006-02-14T22:04:36,2006-02-15T03:57:20
213,1,ГИНА,УИЛЬЯМСОН,GINA.WILLIAMSON@sakila Customer.org,217,1,2006-02-14T22:04:36,2006-02-15T03:57:20
255,2,IRMA,ПРЕСТУПЛЕНИЕ,IRMA.PEARSON@sakilacubiler.org,260,1,2006-02-14T22:04:36,2006-02-15T03:57:20
292,2,СВЯЗЬ,LAMBERT,MISTY.LAMBERT@sakila Customer.org,297,1,2006-02-14T22:04:37,2006-02-15T03:57:20
302,1,Майкл,СИЛВЕРМАН,MICHAEL.SILVERMAN@sakila Quicer.org,307,1,2006-02-14T22:04:37,2006-02-15T03:57:20
303,2,УИЛЬЯМ,САТТЕРФИЛД,WILLIAM.SATTERFIELD@sakila Quicer.org,308,1,2006-02-14T22:04:37,2006-02-15T03:57:20
319,2,РОНАЛЬ,ВАЙНЕР,RONALD.WEINER@sakilacubiler.org,324,1,2006-02-14T22:04:37,2006-02-15T03:57:20
324,2,Гэри,ШУИ,GARY.COY@sakilacubiler.org,329,1,2006-02-14T22:04:37,2006-02-15T03:57:20
329,2,ФРАНКА,ВАГУНЕР,FRANK.WAGGONER@sakila Customer.org,334,1,2006-02-14T22:04:37,2006-02-15T03:57:20
343,1,ДУГЛЫ,ГРАФ,DOUGLAS.GRAF@sakila Customer.org,348,1,2006-02-14T22:04:37,2006-02-15T03:57:20
347,2,РЬЯН,САЛИСБУРИЯ,RYAN.SALISBURY@sakila Customer.org,352,1,2006-02-14T22:04:37,2006-02-15T03:57:20
353,1,ДЖОНАТАН,ОКРУЖАЮЩАЯ СТРУКТУРА,JONATHAN.SCARBOROUGH@sakilacubileer.org,358,1,2006-02-14T22:04:37,2006-02-15T03:57:20
354,2,Джастин,НПО,JUSTIN.NGO@sakila Customer.org,359,1,2006-02-14T22:04:37,2006-02-15T03:57:20
375,2,АРОН,СЕЛЬБИ,AARON.SELBY@sakilacubiler.org,380,1,2006-02-14T22:04:37,2006-02-15T03:57:20
391,1,КЛАССИФИКАЦИЯ,ГАМЕС,CLARENS.GAMEZ@sakila Customer.org,396,1,2006-02-14T22:04:37,2006-02-15T03:57:20
393,1,ФИЛИП,Кауси,FHILIP.CAUSEY@sakilacubiler.org,398,1,2006-02-14T22:04:37,2006-02-15T03:57:20
396,1,EARL,Спасибо.,EARL.SHANKS@sakila Customer.org,401,1,2006-02-14T22:04:37,2006-02-15T03:57:20
402,1,ЛЮИС,ЯНЕЗ,LUIS.YANES@sakilacubiler.org,407,1,2006-02-14T22:04:37,2006-02-15T03:57:20
408,1,МАНУЕЛЬ,Мюррелл,MANUEL.MURRELL@sakila Customer.org,413,1,2006-02-14T22:04:37,2006-02-15T03:57:20
421,1,LEE,ШВЕЙЦАРИИ,LEE.HAWKS@sakila Customer.org,426,1,2006-02-14T22:04:37,2006-02-15T03:57:20
422,1,МЕЛЬВИН,ЭЛИНГТОН,MELVIN.ELLINGTON@sakila Customer.org,427,1,2006-02-14T22:04:37,2006-02-15T03:57:20
426,1,Брэди,МОТЛИ,BRADLY.MOTLEY@sakila Customer.org,431,1,2006-02-14T22:04:37,2006-02-15T03:57:20
442,1,ЛЕРО,БУСТАМАНТЕ,LEROY.BUSTAMANTE@sakila Quicer.org,447,1,2006-02-14T22:04:37,2006-02-15T03:57:20
449,2,OSCAR,AQUINO,OSCAR.AQUINO@sakilacubileer.org,454,1,2006-02-14T22:04:37,2006-02-15T03:57:20
450,1,ДЖЕЙ,ROBB,JAY.ROBB@sakilacubiler.org,455,1,2006-02-14T22:04:37,2006-02-15T03:57:20
464,1,ЙЕРОМЕ,КЕНЬОН,JEROME.KENYON@sakilacubiler.org,469,1,2006-02-14T22:04:37,2006-02-15T03:57:20
475,2,ПЕДРО,ЧЕСТНУТ,PEDRO.CHESTNUT@sakila Customer.org,480,1,2006-02-14T22:04:37,2006-02-15T03:57:20
487,2,ГЭКТОР,ПОРЯДОК,HECTOR.POINDEXTER@sakila Customer.org,492,1,2006-02-14T22:04:37,2006-02-15T03:57:20
491,2,РИКА,МАТТОКС,RICK.MATTOX@sakila Customer.org,496,1,2006-02-14T22:04:37,2006-02-15T03:57:20
492,2,ЛЕСТЕР,КРАУС,LESter.KRAUS@sakilacubiler.org,497,1,2006-02-14T22:04:37,2006-02-15T03:57:20
493,1,БРЕНТ,ХАРКИНС,BRENT.HARKINS@sakila Customer.org,498,1,2006-02-14T22:04:37,2006-02-15T03:57:20
