actor_id,first_name,last_name,last_update
7,СВОБОДЫ,МОСТЕЛ,2006-02-15T03:34:33
8,МАТФЕЯ,ДЖОХАНСОН,2006-02-15T03:34:33
11,ЗЕРО,СРОКИ,2006-02-15T03:34:33
13,УМА,ПИТАНИЕ,2006-02-15T03:34:33
20,ИЗЛОЖЕНИЕ,Трейси,2006-02-15T03:34:33
23,САНДРА,КИЛМЕР,2006-02-15T03:34:33
25,КЕВИН,БЛОМ,2006-02-15T03:34:33
28,ВУДЬЕ,Хозяин,2006-02-15T03:34:33
32,TIM,ХАКМАН,2006-02-15T03:34:33
34,Аудрий,ОЛИВЬЕ,2006-02-15T03:34:33
37,ВАЛ,БОЛГЕР,2006-02-15T03:34:33
40,Джонни,СРОКИ,2006-02-15T03:34:33
43,ЦЫПЛЕНОК,ДЖОВИЧ,2006-02-15T03:34:33
52,АВТОМОБИЛЬНЫЕ ТРАНСПОРТНЫЕ СРЕДСТВА,МЯСО,2006-02-15T03:34:33
56,ДАН,ХАРРИС,2006-02-15T03:34:33
57,СУД,КРУИС,2006-02-15T03:34:33
58,ХРИСТИАНСКИЙ,АКРОИД,2006-02-15T03:34:33
59,ДУСТИН,ТОЛЬКО,2006-02-15T03:34:33
66,Мэри,ТАНДИ,2006-02-15T03:34:33
70,МИХЕЛЛ,MCCONAUGHEY,2006-02-15T03:34:33
76,АНГЕЛЬИНА,УСТРОЙСТВО,2006-02-15T03:34:33
78,ГРУХО,СИНАТРА,2006-02-15T03:34:33
80,РАЛФ,КРУЗ,2006-02-15T03:34:33
84,ДЖАМЕС,ПИТТ,2006-02-15T03:34:33
85,МЕНЬШИНСТВА,ЗЕЛЬВЕГЕР,2006-02-15T03:34:33
92,КИСТЕН,АКРОИД,2006-02-15T03:34:33
93,ЭЛЕН,ПРЕСЛЕДОВАНИЯ,2006-02-15T03:34:33
95,ДАРИЛ,ВАШЛБЕРГ,2006-02-15T03:34:33
99,ДЖИМ,МОСТЕЛ,2006-02-15T03:34:33
104,ПЕНЕЛОП,КРОНИН,2006-02-15T03:34:33
107,ГИНА,ДЕГЕНЕРЫ,2006-02-15T03:34:33
108,ВАРРЕН,Ноль,2006-02-15T03:34:33
109,СИЛВЕШЬ,ДЕРН,2006-02-15T03:34:33
110,СУСАН,ДАВИС,2006-02-15T03:34:33
112,РУССЕЛЛ,СВОБОДЫ,2006-02-15T03:34:33
114,МОРГАН,MCDORMAND,2006-02-15T03:34:33
115,ТРЕБУЮЩАЯСЯ РАБОТА,БАЛЕ,2006-02-15T03:34:33
118,КУБА,ВСЕГО,2006-02-15T03:34:33
120,ПЕНЕЛОП,МОНРО,2006-02-15T03:34:33
121,ЛИЗА,БЕРГМАН,2006-02-15T03:34:33
123,ДЖУЛЬЯННА,Денч,2006-02-15T03:34:33
125,АЛЬБЕРТ,Ноль,2006-02-15T03:34:33
127,КЕВИН,ГАРЛАНД,2006-02-15T03:34:33
128,КИТ,МИКВЕН,2006-02-15T03:34:33
129,ДАРИЛ,КРАФОРД,2006-02-15T03:34:33
131,ДЖАН,ЯКМАН,2006-02-15T03:34:33
140,ВОУПИ,Чёрт побери.,2006-02-15T03:34:33
141,КИТ,ХАРРИС,2006-02-15T03:34:33
146,АЛЬБЕРТ,ДЖОХАНСОН,2006-02-15T03:34:33
148,ЭМИЛИ,УБН,2006-02-15T03:34:33
156,ЧЕТВЕРТЫЙ,ПИТАНИЕ,2006-02-15T03:34:33
162,ОПЕРАТИВНАЯ ДЕЯТЕЛЬНОСТЬ,КИЛМЕР,2006-02-15T03:34:33
163,КРИСТОФЕР,ЗАХОД,2006-02-15T03:34:33
169,КЕННЕТ,Хозяин,2006-02-15T03:34:33
171,ОЛИМПИЯ,ФЕФИЦИФЕР,2006-02-15T03:34:33
174,Майкл,БЕНИНГ,2006-02-15T03:34:33
177,ЖЕНЕ,MCKELLEN,2006-02-15T03:34:33
178,ЛИЗА,МОНРО,2006-02-15T03:34:33
179,Ред.,РУКОВОДСТВО,2006-02-15T03:34:33
180,ДЖЕФФ,СЛУЧАЙ,2006-02-15T03:34:33
189,КУБА,Драгоценности,2006-02-15T03:34:33
191,ГРАФИК,ДОРОЖНОЕ ДВИЖЕНИЕ,2006-02-15T03:34:33
192,ДЖОН,СУФАРИ,2006-02-15T03:34:33
194,МИРИЛ,ВСЕГО,2006-02-15T03:34:33
197,РЕС,ЗАХОД,2006-02-15T03:34:33
199,ЮЛИЯ,ФАВСЕТТ,2006-02-15T03:34:33
