customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
5,1,ЭЛИЗАБЕТ,БРОУН,ELIZABETH.BROWN@sakila Customer.org,9,1,2006-02-14T22:04:36,2006-02-15T03:57:20
12,1,НАЦИОНАЛЬНОЕ ОБСЛУЖИВАНИЕ,ТАБЛИЦА,NANICY.THOMAS@sakilacubiler.org,16,1,2006-02-14T22:04:36,2006-02-15T03:57:20
17,1,ДОННА,ТОМПСОН,DONNA.THOMPSON@sakila Customer.org,21,1,2006-02-14T22:04:36,2006-02-15T03:57:20
25,1,ДЕБОРА,ВОЛКЕР,DEBORAH.WALKER@sakilacubiler.org,29,1,2006-02-14T22:04:36,2006-02-15T03:57:20
39,1,ДЕБРА,НЕЛСОН,DEBRA.NELSON@sakila Customer.org,43,1,2006-02-14T22:04:36,2006-02-15T03:57:20
48,1,АНН,ЭВАНЫ,CNN.EVANS@sakilacubiler.org,52,1,2006-02-14T22:04:36,2006-02-15T03:57:20
51,1,Алиса,СТАВАРТ,ALICE.STEWART@sakila Customer.org,55,1,2006-02-14T22:04:36,2006-02-15T03:57:20
69,2,СУДЬЯ,ГРАЙ,JUDY.GRAY@sakilacubiler.org,73,1,2006-02-14T22:04:36,2006-02-15T03:57:20
75,2,ТАММИ,САНДЕРЫ,TAMMY.SANDERS@sakila Customer.org,79,1,2006-02-14T22:04:36,2006-02-15T03:57:20
88,2,БОННИ,ХЕГИ,БОННИ.ХУГЕС@sakilacubiler.org,92,1,2006-02-14T22:04:36,2006-02-15T03:57:20
93,1,ФИЛЛИС,ФОСТЕР,PHYLLIS.FOSTER@sakila Customer.org,97,1,2006-02-14T22:04:36,2006-02-15T03:57:20
98,1,ЛИЛИЙСКИЙ,ГРИФИН,LILIAN.GRIFIN@sakila Quicer.org,102,1,2006-02-14T22:04:36,2006-02-15T03:57:20
104,1,РИТА,ГРАХАМ,RITA.GRAHAM@sakila Customer.org,108,1,2006-02-14T22:04:36,2006-02-15T03:57:20
116,1,ВИКТОРИЯ,ГИБСОН,ВИКТОРИЯ. ГИБСОН@sakilacubileer.org,120,1,2006-02-14T22:04:36,2006-02-15T03:57:20
