actor_id,first_name,last_name,last_update
2,Ник,Вальберг,15.02.2006 03:34
4,ДЖЕННИФЕР,Дэйвис,15.02.2006 03:34
9,Джо.,ШАНОН,15.02.2006 03:34
10,Христиан,Габл,15.02.2006 03:34
14,ВИВьЕН,БЕРЕГЕН,15.02.2006 03:34
18,ДАН,Торн,15.02.2006 03:34
20,Люси́лла,Трейси,15.02.2006 03:34
21,Кирин,ПАЛТРОУ,15.02.2006 03:34
25,КЕВИН,БЛОВО,15.02.2006 03:34
29,АЛЕК,Вэйн,15.02.2006 03:34
37,ВАЛ,Болгер,15.02.2006 03:34
43,К IR К,Джовович,15.02.2006 03:34
48,Францужский,Дэй-Луис,15.02.2006 03:34
49,АННЕ,кронин,15.02.2006 03:34
56,ДАН,ХАРРИС,15.02.2006 03:34
57,Юде,Круиз,15.02.2006 03:34
65,Ангела,ХУДسون,15.02.2006 03:34
68,"Пожалуйста, уточните, о каком RIP идет речь? Это может относиться к различным вещам, и контекст очень важен для точного перевода.",Уинслет,15.02.2006 03:34
69,Кеннет,ПАЛТРОУ,15.02.2006 03:34
70,Мишель,МакКОНАЙХИ,15.02.2006 03:34
76,Angelина,Астайр,15.02.2006 03:34
77,Кари,МакКОНАЙХИ,15.02.2006 03:34
85,Мини,Целлвегер,15.02.2006 03:34
87,Спенсер,ПЕК,15.02.2006 03:34
91,Кристофер,ЯГЕД,15.02.2006 03:34
92,Кирин,Акройд,15.02.2006 03:34
95,Дарил,Вальберг,15.02.2006 03:34
97,МЕГ,ХОКЕЙ,15.02.2006 03:34
104,Пенелопа,кронин,15.02.2006 03:34
105,СИДНЕЙ,КРОВА,15.02.2006 03:34
111,КЭМЕРОН,Целлвегер,15.02.2006 03:34
116,ДАН,Стріп,15.02.2006 03:34
133,Ричард,ПЕНН,15.02.2006 03:34
136,"Здравствуйте! Я профессиональный переводчик и с радостью помогу вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я предоставлю точный и естественный перевод.",Мэнсфилд,15.02.2006 03:34
138,Люси́лла,ДИ,15.02.2006 03:34
141,Кейт,ХАРРИС,15.02.2006 03:34
142,Яда,Ридер,15.02.2006 03:34
144,Ангела,Витерспун,15.02.2006 03:34
147,Фэй,Уинслет,15.02.2006 03:34
156,Фэй,ДЕБ,15.02.2006 03:34
159,LAУРА,БРОДЫ,15.02.2006 03:34
160,Крис,ДЕПП,15.02.2006 03:34
162,Опри,КИЛМЕР,15.02.2006 03:34
164,Хэмпри,Уиллис,15.02.2006 03:34
170,МЕНА,Хоппер,15.02.2006 03:34
172,Гручо,УИЛЛИАМС,15.02.2006 03:34
176,ИОН,ЧЕХОВ,15.02.2006 03:34
179,"Здравствуйте! Я профессиональный переводчик и с радостью помогу вам перевести текст с английского на русский язык. Пожалуйста, предоставьте текст, который вы хотите перевести, и я предоставлю точный и естественный перевод.",ГИНЕСС,15.02.2006 03:34
181,Мैттью,КАРРЕЙ,15.02.2006 03:34
182,ДЕБИ,Акройд,15.02.2006 03:34
190,Аудри,Бейли,15.02.2006 03:34
194,МЕРЫЛЬ,АЛЛЕН,15.02.2006 03:34
198,Мэри,Кейтел,15.02.2006 03:34
199,Юлия,ФОКЕТТ,15.02.2006 03:34
