address_id,address,address2,district,city_id,postal_code,phone,last_update
17,Путь к Амроха 270,,Османье,384,29610,695479687538,2006-02-15 03:45:30
34,Улица Анполис 1668,,Тайбэй,316,50199,525255540978,2006-02-15 03:45:30
36,Мандалуйонг Плейс,,Утар-Прадеш,239,65213,627705991774,2006-02-15 03:45:30
41,Фукуяма-лоуп 1440,,Хенань,362,47929,912257250465,2006-02-15 03:45:30
53,"ул. Исесаки, д. 725",,Мекка,237,74428,876295323994,2006-02-15 03:45:30
59,1697 Кроуус-Бей и Новый Кроуус-Кейб,,Москва,49,57807,499352017190,2006-02-15 03:45:30
66,"ул. Гуадалахара, 1717",,Миссури,441,85505,914090181665,2006-02-15 03:45:30
85,Путь Байин 320,,Махаджанга,319,37307,223664661973,2006-02-15 03:45:30
87,929 Таллахасси Лууп,,Готенг,497,74671,800716535041,2006-02-15 03:45:30
90,870 Ашкелон Лоуф,,Сингхала,489,84931,135117278909,2006-02-15 03:45:30
94,"Чатсворт-драйв, 1952",,Гуанчжоу,332,25958,991562402283,2006-02-15 03:45:30
113,682 Джунан-вей,,Северо-Запад,273,30418,622255216127,2006-02-15 03:45:30
121,Синсейло-Хойо,,Гуджарат,176,73644,577812616052,2006-02-15 03:45:30
127,117 Буа-Виза-Уэй,,Утар-Прадеш,566,6804,677976133614,2006-02-15 03:45:30
154,улица Шيمونосэки 781,,Мичоакан де Окампа,202,95444,632316273199,2006-02-15 03:45:30
178,Бульвар Салала 1848,,Миранда,373,25220,48265851133,2006-02-15 03:45:30
187,Парквей 1839 Скишсфехрверта,,Гоис,317,55709,947468818183,2006-02-15 03:45:30
197,Loоп Суракарта 447,,Ньяса,271,10428,940830176580,2006-02-15 03:45:30
207,"Улица Надор, 1688",,Северная Суматра,184,61613,652218196731,2006-02-15 03:45:30
215,Улица Хальдия д. 1333,,Джилин,174,82161,408304391718,2006-02-15 03:45:30
230,улица Эффон-Алайе 201,,Аспирин,37,64344,684192903087,2006-02-15 03:45:30
233,Манор 356 Оломоуц,,Гоис,26,93323,22326410776,2006-02-15 03:45:30
235,954 Кимчон-плейс,,Западный Бенгал,559,42420,541327526474,2006-02-15 03:45:30
252,Улица Вейфан 1309,,Флорида,520,57338,435785045362,2006-02-15 03:45:30
276,Хиафэн-маньчжурский дворец,,Тамил Наду,283,11763,271149517630,2006-02-15 03:45:30
292,Лан табука 1993 года,,Тамил Наду,522,64221,648482415405,2006-02-15 03:45:30
310,913 Коакалько де Берриозоал Луп,,Техас,33,42141,262088367001,2006-02-15 03:45:30
343,"Улица Мардана, 1443",,Западный Кейп,392,31483,231383037471,2006-02-15 03:45:30
355,улица Накхон Саван 469,,Туваш,531,58866,689199636560,2006-02-15 03:45:30
365,Улица Занзибар 1009,,Арекибо,32,64875,102396298916,2006-02-15 03:45:30
375,1049 Путь Матаморос,,Карнатака,191,69640,960505250340,2006-02-15 03:45:30
382,"Падильо-Хидалго, 220",,Керманшах,265,45298,342720754566,2006-02-15 03:45:30
387,Бульвар Сукре 401,,Нэ-Хэпперз,322,25007,486395999608,2006-02-15 03:45:30
389,"Путь к 500 Линкольн-парквей:

Избегайте остановок на углу и следуйте по центральной части дороги. Пройдите мимо парка Линкольн и продолжите движение по дороге с двумя полосами движения в каждом направлении. Обогните круговой пересечение, следуя по внутренней полосе движения. Продолжайте двигаться по прямой дороге, а затем поверните на второй светофор после пересечения железной дороги. Пройдите мимо здания суда и поверните на первую дорогу слева, которая называется ""Путь к суду"". Следуйте по этой дороге, пока не увидите знак на улице с номером 500; это будет вашим направлением.",,Джянсу,210,95509,550306965159,2006-02-15 03:45:30
393,717 Чанчжоу Лейн,,Южный Тагалог,104,21615,426255288071,2006-02-15 03:45:30
409,1266 Лас-Вегас-Булевард,,Сайтама,380,7664,1483365694,2006-02-15 03:45:30
429,Манор 1269 Ботошани,,Гуанчжоу,468,47394,736517327853,2006-02-15 03:45:30
431,Путь аква-парка 1596,,Джхаркханд,418,70425,157133457169,2006-02-15 03:45:30
444,"Пляжный проезд, 231",,Ломбардия,70,57833,575081026569,2006-02-15 03:45:30
466,118 Джафна Луп,,Северный Минданао,182,10447,325526730021,2006-02-15 03:45:30
467,"Улица Тонглиао, 1621",,Иркутск,558,22173,209342540247,2006-02-15 03:45:30
468,Авеню Усака 1844,,Нова-Скотия,196,84461,164414772677,2006-02-15 03:45:30
469,Толонская петля 1872 года,,О'Хиггинс,428,7939,928809465153,2006-02-15 03:45:30
470,Улица Ибрит 1088,,Халиско,595,88502,49084281333,2006-02-15 03:45:30
477,1786 Салина Плейс,,Нам Ха,359,66546,206060652238,2006-02-15 03:45:30
490,"Деньтон-авеню, 1909",,Гуанчжоу,469,88513,702955450528,2006-02-15 03:45:30
498,Плох-парквей 319,,Стамбул,504,26101,854259976812,2006-02-15 03:45:30
507,Бульвар Сокото 1197,,Западный Бенгал,478,87687,868602816371,2006-02-15 03:45:30
