member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
944,HAHN,SCDCFCOTB,, , ,,,,,,1999-10-13T10:41:44,2000-10-12T10:41:44,5,343.0,0.0,0.0,
1189,STEIN,OVCLQAONWAUIWN,, , ,,,,,,1999-10-13T10:41:47,2000-10-12T10:41:47,3,,0.0,0.0,
2417,YEONG,UOWEQELMTJCFCX,, , ,,,,,,1999-10-13T10:42:03,2000-10-12T10:42:03,8,,0.0,0.0,
2419,ANDERSON,MHLOKZGY,, , ,,,,,,1999-10-13T10:42:03,2000-10-12T10:42:03,3,,0.0,0.0,
3091,WOLFMULE,YGNU,, , ,,,,,,1999-10-13T10:42:11,2000-10-12T10:42:11,2,347.0,0.0,0.0,
3299,WOLFMULE,YRMVWWVLMMBBHX,, , ,,,,,,1999-10-13T10:42:14,2000-10-12T10:42:14,6,,0.0,0.0,
3905,EFLIN,UZWODQRWUYTPU,, , ,,,,,,1999-10-13T10:42:22,2000-10-12T10:42:22,9,,0.0,0.0,
4129,UNAKLET,MTFGXJCKMNHYES,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,2,,0.0,0.0,
4746,NELSON,DDQRJBRW,, , ,,,,,,1999-10-13T10:42:32,2000-10-12T10:42:32,8,,0.0,0.0,
4756,XAVIER,QUELASBHIQ,, , ,,,,,,1999-10-13T10:42:32,2000-10-12T10:42:32,5,493.0,0.0,0.0,
5125,CHEN,LRWRWGVJJWIIW,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,2,,0.0,0.0,
5453,STEIN,IOET,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,2,,0.0,0.0,
5501,OLPHANT,XIDXRNMDWHWIQF,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,6,,0.0,0.0,
5674,FLORINI,YRLEOZICA,, , ,,,,,,1999-10-13T10:42:43,2000-10-12T10:42:43,7,,0.0,0.0,
5825,ANDERSON,GYEIVGZRIBHIHR,, , ,,,,,,1999-10-13T10:42:45,2000-10-12T10:42:45,9,82.0,0.0,0.0,
5828,DORR,NDYAFVEJQBH,, , ,,,,,,1999-10-13T10:42:45,2000-10-12T10:42:45,6,,0.0,0.0,
5964,JONES,ENIGNSDNXNWUJ,, , ,,,,,,1999-10-13T10:42:47,2000-10-12T10:42:47,5,,0.0,0.0,
6173,KAHRMANN,SPYOPVHUSIXRQX,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,9,,0.0,0.0,
6805,STEIN,VEWGLT,, , ,,,,,,1999-10-13T10:42:57,2000-10-12T10:42:57,6,379.0,0.0,0.0,
6921,EFLIN,KCQJIV,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,4,,0.0,0.0,
6940,XAVIER,IDVWRBOIPLRVTN,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,2,,0.0,0.0,
7134,JONES,OYWZVKNBBEUBHT,, , ,,,,,,1999-10-13T10:43:01,2000-10-12T10:43:01,2,,0.0,0.0,
7167,QUINT,OCETDOQMPVHOZJ,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,6,,0.0,0.0,
7259,EFLIN,VWTMAVIPRSONAC,, , ,,,,,,1999-10-13T10:43:03,2000-10-12T10:43:03,7,435.0,0.0,0.0,
7493,EFLIN,ZEIRZTYMIZCGWM,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,7,,0.0,0.0,
