actor_id,first_name,last_name,last_update
3,ED,CHASE,2006-02-15T03:34:33
4,JENNIFER,DAVIS,2006-02-15T03:34:33
6,BETTE,NICHOLSON,2006-02-15T03:34:33
7,GRACE,MOSTEL,2006-02-15T03:34:33
11,ZERO,CAGE,2006-02-15T03:34:33
17,HELEN,VOIGHT,2006-02-15T03:34:33
19,BOB,FAWCETT,2006-02-15T03:34:33
22,ELVIS,MARX,2006-02-15T03:34:33
26,RIP,CRAWFORD,2006-02-15T03:34:33
31,SISSY,SOBIESKI,2006-02-15T03:34:33
32,TIM,HACKMAN,2006-02-15T03:34:33
40,JOHNNY,CAGE,2006-02-15T03:34:33
41,JODIE,DEGENERES,2006-02-15T03:34:33
43,KIRK,JOVOVICH,2006-02-15T03:34:33
44,NICK,STALLONE,2006-02-15T03:34:33
45,REESE,KILMER,2006-02-15T03:34:33
53,MENA,TEMPLE,2006-02-15T03:34:33
57,JUDE,CRUISE,2006-02-15T03:34:33
64,RAY,JOHANSSON,2006-02-15T03:34:33
67,JESSICA,BAILEY,2006-02-15T03:34:33
71,ADAM,GRANT,2006-02-15T03:34:33
73,GARY,PENN,2006-02-15T03:34:33
83,BEN,WILLIS,2006-02-15T03:34:33
93,ELLEN,PRESLEY,2006-02-15T03:34:33
95,DARYL,WAHLBERG,2006-02-15T03:34:33
99,JIM,MOSTEL,2006-02-15T03:34:33
100,SPENCER,DEPP,2006-02-15T03:34:33
101,SUSAN,DAVIS,2006-02-15T03:34:33
102,WALTER,TORN,2006-02-15T03:34:33
103,MATTHEW,LEIGH,2006-02-15T03:34:33
104,PENELOPE,CRONYN,2006-02-15T03:34:33
107,GINA,DEGENERES,2006-02-15T03:34:33
108,WARREN,NOLTE,2006-02-15T03:34:33
116,DAN,STREEP,2006-02-15T03:34:33
120,PENELOPE,MONROE,2006-02-15T03:34:33
121,LIZA,BERGMAN,2006-02-15T03:34:33
123,JULIANNE,DENCH,2006-02-15T03:34:33
126,FRANCES,TOMEI,2006-02-15T03:34:33
135,RITA,REYNOLDS,2006-02-15T03:34:33
139,EWAN,GOODING,2006-02-15T03:34:33
141,CATE,HARRIS,2006-02-15T03:34:33
143,RIVER,DEAN,2006-02-15T03:34:33
146,ALBERT,JOHANSSON,2006-02-15T03:34:33
147,FAY,WINSLET,2006-02-15T03:34:33
150,JAYNE,NOLTE,2006-02-15T03:34:33
153,MINNIE,KILMER,2006-02-15T03:34:33
155,IAN,TANDY,2006-02-15T03:34:33
161,HARVEY,HOPE,2006-02-15T03:34:33
166,NICK,DEGENERES,2006-02-15T03:34:33
168,WILL,WILSON,2006-02-15T03:34:33
171,OLYMPIA,PFEIFFER,2006-02-15T03:34:33
173,ALAN,DREYFUSS,2006-02-15T03:34:33
176,JON,CHASE,2006-02-15T03:34:33
183,RUSSELL,CLOSE,2006-02-15T03:34:33
185,MICHAEL,BOLGER,2006-02-15T03:34:33
186,JULIA,ZELLWEGER,2006-02-15T03:34:33
187,RENEE,BALL,2006-02-15T03:34:33
188,ROCK,DUKAKIS,2006-02-15T03:34:33
190,AUDREY,BAILEY,2006-02-15T03:34:33
195,JAYNE,SILVERSTONE,2006-02-15T03:34:33
196,BELA,WALKEN,2006-02-15T03:34:33
197,REESE,WEST,2006-02-15T03:34:33
198,MARY,KEITEL,2006-02-15T03:34:33
