actor_id,first_name,last_name,last_update
3,ED,CHASE,2006-02-15T03:34:33
7,GRACE,MOSTEL,2006-02-15T03:34:33
8,MATTHEW,JOHANSSON,2006-02-15T03:34:33
9,JOE,SWANK,2006-02-15T03:34:33
11,ZERO,CAGE,2006-02-15T03:34:33
12,KARL,BERRY,2006-02-15T03:34:33
13,UMA,WOOD,2006-02-15T03:34:33
15,CUBA,OLIVIER,2006-02-15T03:34:33
16,FRED,COSTNER,2006-02-15T03:34:33
18,DAN,TORN,2006-02-15T03:34:33
21,KIRSTEN,PALTROW,2006-02-15T03:34:33
22,ELVIS,MARX,2006-02-15T03:34:33
23,SANDRA,KILMER,2006-02-15T03:34:33
24,CAMERON,STREEP,2006-02-15T03:34:33
26,RIP,CRAWFORD,2006-02-15T03:34:33
29,ALEC,WAYNE,2006-02-15T03:34:33
33,MILLA,PECK,2006-02-15T03:34:33
41,JODIE,DEGENERES,2006-02-15T03:34:33
42,TOM,MIRANDA,2006-02-15T03:34:33
43,KIRK,JOVOVICH,2006-02-15T03:34:33
50,NATALIE,HOPKINS,2006-02-15T03:34:33
52,CARMEN,HUNT,2006-02-15T03:34:33
53,MENA,TEMPLE,2006-02-15T03:34:33
55,FAY,KILMER,2006-02-15T03:34:33
56,DAN,HARRIS,2006-02-15T03:34:33
58,CHRISTIAN,AKROYD,2006-02-15T03:34:33
59,DUSTIN,TAUTOU,2006-02-15T03:34:33
63,CAMERON,WRAY,2006-02-15T03:34:33
64,RAY,JOHANSSON,2006-02-15T03:34:33
65,ANGELA,HUDSON,2006-02-15T03:34:33
66,MARY,TANDY,2006-02-15T03:34:33
70,MICHELLE,MCCONAUGHEY,2006-02-15T03:34:33
72,SEAN,WILLIAMS,2006-02-15T03:34:33
73,GARY,PENN,2006-02-15T03:34:33
80,RALPH,CRUZ,2006-02-15T03:34:33
82,WOODY,JOLIE,2006-02-15T03:34:33
86,GREG,CHAPLIN,2006-02-15T03:34:33
88,KENNETH,PESCI,2006-02-15T03:34:33
91,CHRISTOPHER,BERRY,2006-02-15T03:34:33
92,KIRSTEN,AKROYD,2006-02-15T03:34:33
95,DARYL,WAHLBERG,2006-02-15T03:34:33
97,MEG,HAWKE,2006-02-15T03:34:33
100,SPENCER,DEPP,2006-02-15T03:34:33
105,SIDNEY,CROWE,2006-02-15T03:34:33
106,GROUCHO,DUNST,2006-02-15T03:34:33
109,SYLVESTER,DERN,2006-02-15T03:34:33
113,MORGAN,HOPKINS,2006-02-15T03:34:33
115,HARRISON,BALE,2006-02-15T03:34:33
118,CUBA,ALLEN,2006-02-15T03:34:33
119,WARREN,JACKMAN,2006-02-15T03:34:33
122,SALMA,NOLTE,2006-02-15T03:34:33
129,DARYL,CRAWFORD,2006-02-15T03:34:33
130,GRETA,KEITEL,2006-02-15T03:34:33
133,RICHARD,PENN,2006-02-15T03:34:33
137,MORGAN,WILLIAMS,2006-02-15T03:34:33
141,CATE,HARRIS,2006-02-15T03:34:33
144,ANGELA,WITHERSPOON,2006-02-15T03:34:33
147,FAY,WINSLET,2006-02-15T03:34:33
149,RUSSELL,TEMPLE,2006-02-15T03:34:33
154,MERYL,GIBSON,2006-02-15T03:34:33
158,VIVIEN,BASINGER,2006-02-15T03:34:33
159,LAURA,BRODY,2006-02-15T03:34:33
163,CHRISTOPHER,WEST,2006-02-15T03:34:33
164,HUMPHREY,WILLIS,2006-02-15T03:34:33
168,WILL,WILSON,2006-02-15T03:34:33
171,OLYMPIA,PFEIFFER,2006-02-15T03:34:33
175,WILLIAM,HACKMAN,2006-02-15T03:34:33
176,JON,CHASE,2006-02-15T03:34:33
180,JEFF,SILVERSTONE,2006-02-15T03:34:33
185,MICHAEL,BOLGER,2006-02-15T03:34:33
191,GREGORY,GOODING,2006-02-15T03:34:33
192,JOHN,SUVARI,2006-02-15T03:34:33
193,BURT,TEMPLE,2006-02-15T03:34:33
194,MERYL,ALLEN,2006-02-15T03:34:33
196,BELA,WALKEN,2006-02-15T03:34:33
200,THORA,TEMPLE,2006-02-15T03:34:33
