customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
16,2,SANDRA,MARTIN,SANDRA.MARTIN@sakilacustomer.org,20,0,2006-02-14T22:04:36,2006-02-15T03:57:20
22,1,LAURA,RODRIGUEZ,LAURA.RODRIGUEZ@sakilacustomer.org,26,1,2006-02-14T22:04:36,2006-02-15T03:57:20
25,1,DEBORAH,WALKER,DEBORAH.WALKER@sakilacustomer.org,29,1,2006-02-14T22:04:36,2006-02-15T03:57:20
30,1,MELISSA,KING,MELISSA.KING@sakilacustomer.org,34,1,2006-02-14T22:04:36,2006-02-15T03:57:20
42,2,CAROLYN,PEREZ,CAROLYN.PEREZ@sakilacustomer.org,46,1,2006-02-14T22:04:36,2006-02-15T03:57:20
50,1,DIANE,COLLINS,DIANE.COLLINS@sakilacustomer.org,54,1,2006-02-14T22:04:36,2006-02-15T03:57:20
60,1,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,64,1,2006-02-14T22:04:36,2006-02-15T03:57:20
63,1,ASHLEY,RICHARDSON,ASHLEY.RICHARDSON@sakilacustomer.org,67,1,2006-02-14T22:04:36,2006-02-15T03:57:20
81,1,ANDREA,HENDERSON,ANDREA.HENDERSON@sakilacustomer.org,85,1,2006-02-14T22:04:36,2006-02-15T03:57:20
82,1,KATHRYN,COLEMAN,KATHRYN.COLEMAN@sakilacustomer.org,86,1,2006-02-14T22:04:36,2006-02-15T03:57:20
85,2,ANNE,POWELL,ANNE.POWELL@sakilacustomer.org,89,1,2006-02-14T22:04:36,2006-02-15T03:57:20
89,1,JULIA,FLORES,JULIA.FLORES@sakilacustomer.org,93,1,2006-02-14T22:04:36,2006-02-15T03:57:20
95,2,PAULA,BRYANT,PAULA.BRYANT@sakilacustomer.org,99,1,2006-02-14T22:04:36,2006-02-15T03:57:20
105,1,DAWN,SULLIVAN,DAWN.SULLIVAN@sakilacustomer.org,109,1,2006-02-14T22:04:36,2006-02-15T03:57:20
109,2,EDNA,WEST,EDNA.WEST@sakilacustomer.org,113,1,2006-02-14T22:04:36,2006-02-15T03:57:20
116,1,VICTORIA,GIBSON,VICTORIA.GIBSON@sakilacustomer.org,120,1,2006-02-14T22:04:36,2006-02-15T03:57:20
125,1,ETHEL,WEBB,ETHEL.WEBB@sakilacustomer.org,129,1,2006-02-14T22:04:36,2006-02-15T03:57:20
130,1,CHARLOTTE,HUNTER,CHARLOTTE.HUNTER@sakilacustomer.org,134,1,2006-02-14T22:04:36,2006-02-15T03:57:20
140,1,EVA,RAMOS,EVA.RAMOS@sakilacustomer.org,144,1,2006-02-14T22:04:36,2006-02-15T03:57:20
146,1,JAMIE,RICE,JAMIE.RICE@sakilacustomer.org,150,1,2006-02-14T22:04:36,2006-02-15T03:57:20
169,2,ERICA,MATTHEWS,ERICA.MATTHEWS@sakilacustomer.org,173,0,2006-02-14T22:04:36,2006-02-15T03:57:20
