address_id,address,address2,district,city_id,postal_code,phone,last_update
5,1913 Hanoi Way,,Nagasaki,463,35200,28303384290,2006-02-15T03:45:30
52,909 Garland Manor,,Tatarstan,367,69367,705800322606,2006-02-15T03:45:30
54,115 Hidalgo Parkway,,Khartum,379,80168,307703950263,2006-02-15T03:45:30
62,1114 Liepaja Street,,Sarawak,282,69226,212869228936,2006-02-15T03:45:30
88,125 Citt del Vaticano Boulevard,,Puebla,40,67912,48417642933,2006-02-15T03:45:30
102,669 Firozabad Loop,,Abu Dhabi,12,92265,412903167998,2006-02-15T03:45:30
137,261 Saint Louis Way,,Coahuila de Zaragoza,541,83401,321944036800,2006-02-15T03:45:30
146,483 Ljubertsy Parkway,,Scotland,149,60562,581174211853,2006-02-15T03:45:30
149,999 Sanaa Loop,,Gauteng,491,3439,918032330119,2006-02-15T03:45:30
157,456 Escobar Way,,Jakarta Raya,232,36061,719202533520,2006-02-15T03:45:30
179,431 Xiangtan Avenue,,Kerala,18,4854,230250973122,2006-02-15T03:45:30
188,741 Ambattur Manor,,Noord-Brabant,438,43310,302590383819,2006-02-15T03:45:30
191,140 Chiayi Parkway,,Sumy,506,38982,855863906434,2006-02-15T03:45:30
217,1001 Miyakonojo Lane,,Taizz,518,67924,584316724815,2006-02-15T03:45:30
223,1244 Allappuzha (Alleppey) Place,,Buenos Aires,567,20657,991802825778,2006-02-15T03:45:30
253,1760 Oshawa Manor,,Tianjin,535,38140,56257502250,2006-02-15T03:45:30
256,1497 Yuzhou Drive,,England,312,3433,246810237916,2006-02-15T03:45:30
258,752 Ondo Loop,,Miyazaki,338,32474,134673576619,2006-02-15T03:45:30
269,446 Kirovo-Tepetsk Lane,,Osaka,203,19428,303967439816,2006-02-15T03:45:30
270,682 Halisahar Place,,Severn Morava,378,20536,475553436330,2006-02-15T03:45:30
273,1519 Ilorin Place,,Kerala,395,49298,357445645426,2006-02-15T03:45:30
275,906 Goinia Way,,Wielkopolskie,255,83565,701767622697,2006-02-15T03:45:30
276,1675 Xiangfan Manor,,Tamil Nadu,283,11763,271149517630,2006-02-15T03:45:30
282,556 Baybay Manor,,Oyo & Osun,374,55802,363982224739,2006-02-15T03:45:30
299,32 Pudukkottai Lane,,Ohio,140,38834,967274728547,2006-02-15T03:45:30
309,827 Yuncheng Drive,,Callao,99,79047,504434452842,2006-02-15T03:45:30
310,913 Coacalco de Berriozbal Loop,,Texas,33,42141,262088367001,2006-02-15T03:45:30
334,1816 Bydgoszcz Loop,,Dhaka,234,64308,965273813662,2006-02-15T03:45:30
345,68 Ponce Parkway,,Hanoi,201,85926,870635127812,2006-02-15T03:45:30
348,785 Vaduz Street,,Baja California,335,36170,895616862749,2006-02-15T03:45:30
362,482 Kowloon and New Kowloon Manor,,Bratislava,90,97056,738968474939,2006-02-15T03:45:30
370,1565 Tangail Manor,,Okinawa,377,45750,634445428822,2006-02-15T03:45:30
376,1061 Ede Avenue,,Southern Tagalog,98,57810,333390595558,2006-02-15T03:45:30
391,1793 Meixian Place,,Hmelnytskyi,258,33535,619966287415,2006-02-15T03:45:30
409,1266 Laredo Parkway,,Saitama,380,7664,1483365694,2006-02-15T03:45:30
415,432 Garden Grove Street,,Ontario,430,65630,615964523510,2006-02-15T03:45:30
442,1245 Ibirit Way,,La Romana,290,40926,331888642162,2006-02-15T03:45:30
445,495 Bhimavaram Lane,,Maharashtra,144,3,82088937724,2006-02-15T03:45:30
452,207 Cuernavaca Loop,,Tatarstan,352,52671,782900030287,2006-02-15T03:45:30
453,319 Springs Loop,,Baijeri,160,99552,72524459905,2006-02-15T03:45:30
456,814 Simferopol Loop,,Sinaloa,154,48745,524567129902,2006-02-15T03:45:30
460,659 Gatineau Boulevard,,La Paz,153,28587,205524798287,2006-02-15T03:45:30
490,1909 Dayton Avenue,,Guangdong,469,88513,702955450528,2006-02-15T03:45:30
496,775 ostka Drive,,al-Daqahliya,337,22358,171973024401,2006-02-15T03:45:30
500,362 Rajkot Lane,,Gansu,47,98030,962020153680,2006-02-15T03:45:30
507,1197 Sokoto Boulevard,,West Bengali,478,87687,868602816371,2006-02-15T03:45:30
510,48 Maracabo Place,,Central Luzon,519,1570,82671830126,2006-02-15T03:45:30
522,1768 Udine Loop,,Battambang,60,32347,448876499197,2006-02-15T03:45:30
533,556 Asuncin Way,,Mogiljov,339,35364,338244023543,2006-02-15T03:45:30
535,635 Brest Manor,,Andhra Pradesh,75,40899,80593242951,2006-02-15T03:45:30
546,191 Jos Azueta Parkway,,Ruse,436,13629,932156667696,2006-02-15T03:45:30
568,1342 Sharja Way,,Sokoto & Kebbi & Zam,488,93655,946114054231,2006-02-15T03:45:30
581,186 Skikda Lane,,Morelos,131,89422,14465669789,2006-02-15T03:45:30
583,1489 Kakamigahara Lane,,Taipei,526,98883,29341849811,2006-02-15T03:45:30
588,966 Asuncin Way,,Hidalgo,212,62703,995527378381,2006-02-15T03:45:30
605,1325 Fukuyama Street,,Heilongjiang,537,27107,288241215394,2006-02-15T03:45:30
