member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
2231,UNAKLET,LDEXZNCYHCIASQ,, , ,,,,,,1999-10-13T10:42:00,2000-10-12T10:42:00,8,,0.0,0.0,
2379,MAKAI,MJBV,, , ,,,,,,1999-10-13T10:42:02,2000-10-12T10:42:02,9,,0.0,0.0,
2729,YEONG,SVXJMBXDUTUSHD,, , ,,,,,,1999-10-13T10:42:07,2000-10-12T10:42:07,5,484.0,0.0,0.0,
2814,FLORINI,GVTSBHOSGHCQ,, , ,,,,,,1999-10-13T10:42:08,2000-10-12T10:42:08,4,103.0,0.0,0.0,
2863,CHEN,KQXYH,, , ,,,,,,1999-10-13T10:42:08,2000-10-12T10:42:08,9,,0.0,0.0,
3006,PAYNTER,ODOO,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,5,371.0,0.0,0.0,
3683,QUINT,PGN,, , ,,,,,,1999-10-13T10:42:19,2000-10-12T10:42:19,8,,0.0,0.0,
3925,YEONG,NLDX,, , ,,,,,,1999-10-13T10:42:22,2000-10-12T10:42:22,8,,0.0,0.0,
3990,LING,VBYISREEO,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,6,,0.0,0.0,
4106,XAVIER,ZTDRMICF,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,5,,0.0,0.0,
4609,GOHAN,YVOGUWJF,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,8,,0.0,0.0,
4627,YEONG,QOSRASOQFJJRBE,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,2,,0.0,0.0,
5020,BARR,UZPVIIKCUWQNAI,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,8,,0.0,0.0,
5047,CHEN,FZSTQCYPGQOUDN,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,9,,0.0,0.0,
5268,PAYNTER,GUISZDEQITBME,, , ,,,,,,1999-10-13T10:42:38,2000-10-12T10:42:38,6,346.0,0.0,0.0,
5353,WOLFMULE,LAFGKOHHIXKGVX,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,2,,0.0,0.0,
5528,PAYNTER,KHMBVJTNUH,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,9,,0.0,0.0,
5716,VANN,QGUGYG,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,4,,0.0,0.0,
5755,INFANTE,DLLLOSAHTWDS,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,6,,0.0,0.0,
5776,DORR,QPJBDH,, , ,,,,,,1999-10-13T10:42:45,2000-10-12T10:42:45,3,,0.0,0.0,
5813,OLPHANT,QVUKSOFGQPECBO,, , ,,,,,,1999-10-13T10:42:45,2000-10-12T10:42:45,9,,0.0,0.0,
6049,QUINT,OERCMD,, , ,,,,,,1999-10-13T10:42:48,2000-10-12T10:42:48,3,,0.0,0.0,
6065,GOHAN,LMIPYMTI,, , ,,,,,,1999-10-13T10:42:48,2000-10-12T10:42:48,2,,0.0,0.0,
6077,STEIN,QJBOW,, , ,,,,,,1999-10-13T10:42:48,2000-10-12T10:42:48,6,,0.0,0.0,
6094,JONES,NHTDJYWIXEGANU,, , ,,,,,,1999-10-13T10:42:48,2000-10-12T10:42:48,2,,0.0,0.0,
6194,FLORINI,QUWQCOQTUMTM,, , ,,,,,,1999-10-13T10:42:50,2000-10-12T10:42:50,6,,0.0,0.0,
6202,NELSON,JRFHNHE,, , ,,,,,,1999-10-13T10:42:50,2000-10-12T10:42:50,2,,0.0,0.0,
6770,JONES,LPXHQHEN,, , ,,,,,,1999-10-13T10:42:57,2000-10-12T10:42:57,8,,0.0,0.0,
7005,KAHRMANN,VCWMQOJ,, , ,,,,,,1999-10-13T10:43:00,2000-10-12T10:43:00,2,280.0,0.0,0.0,
7088,PAYNTER,IBCJGDYCSYJ,, , ,,,,,,1999-10-13T10:43:01,2000-10-12T10:43:01,4,,0.0,0.0,
7109,KAHRMANN,CEWZBWLYLVNHB,, , ,,,,,,1999-10-13T10:43:01,2000-10-12T10:43:01,8,480.0,0.0,0.0,
7153,CHEN,TZKUTXHZLCWXA,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,2,,0.0,0.0,
7197,UNAKLET,EPWCMIKM,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,7,352.0,0.0,0.0,
7279,YEONG,RDGXHHKWIK,, , ,,,,,,1999-10-13T10:43:03,2000-10-12T10:43:03,3,,0.0,0.0,
7374,PAYNTER,GTEIDBZLUETCOI,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,4,,0.0,0.0,
7379,UNAKLET,WCOUEFPDG,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,3,382.0,0.0,0.0,
7439,CHEN,USST,, , ,,,,,,1999-10-13T10:43:05,2000-10-12T10:43:05,3,,0.0,0.0,
7454,RYAN,NMFQWTCFTXBXCL,, , ,,,,,,1999-10-13T10:43:05,2000-10-12T10:43:05,7,420.0,0.0,0.0,
7553,MAKAI,UJNDMNANDEYS,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,3,,0.0,0.0,
7576,JONES,VGVHSYECKH,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,7,,0.0,0.0,
7734,LING,NPN,, , ,,,,,,1999-10-13T10:43:09,2000-10-12T10:43:09,5,,0.0,0.0,
7778,DORR,GSWCWHNZF,, , ,,,,,,1999-10-13T10:43:09,2000-10-12T10:43:09,8,,0.0,0.0,
7790,PAYNTER,JXUM,, , ,,,,,,1999-10-13T10:43:09,2000-10-12T10:43:09,9,405.0,0.0,0.0,
7946,PAYNTER,UXPSTLP,, , ,,,,,,1999-10-13T10:43:11,2000-10-12T10:43:11,4,334.0,0.0,0.0,
8150,LING,GDFKPEC,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,2,246.0,0.0,0.0,
8180,PAYNTER,GMUDJEQLXDCDHJ,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,6,364.0,0.0,0.0,
8181,QUINT,EJZLBQKQFOUQAW,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,2,,0.0,0.0,
8183,STEIN,PVOUXWTVKGZXFM,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,3,,0.0,0.0,
8270,BARR,QFGMRIZSQUIHWP,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,5,,0.0,0.0,
8330,JONES,NTG,, , ,,,,,,1999-10-13T10:43:16,2000-10-12T10:43:16,7,,0.0,0.0,
8382,JONES,TXPLIADHCFOPKO,, , ,,,,,,1999-10-13T10:43:17,2000-10-12T10:43:17,9,,0.0,0.0,
8407,INFANTE,HCMTACKLWHMKIF,, , ,,,,,,1999-10-13T10:43:17,2000-10-12T10:43:17,4,,0.0,0.0,
8435,KAHRMANN,UNMIRCAIPKEWU,, , ,,,,,,1999-10-13T10:43:17,2000-10-12T10:43:17,2,237.0,0.0,0.0,
8588,HAHN,KIVGNOWQ,, , ,,,,,,1999-10-13T10:43:19,2000-10-12T10:43:19,7,,0.0,0.0,
8659,ANDERSON,XLBTCLIPAYBJUQ,, , ,,,,,,1999-10-13T10:43:20,2000-10-12T10:43:20,3,,0.0,0.0,
8761,YEONG,DVFRQVPYHGG,, , ,,,,,,1999-10-13T10:43:21,2000-10-12T10:43:21,4,,0.0,0.0,
8824,JONES,SDBF,, , ,,,,,,1999-10-13T10:43:22,2000-10-12T10:43:22,6,,0.0,0.0,
8904,LING,HHCTVQ,, , ,,,,,,1999-10-13T10:43:23,2000-10-12T10:43:23,3,,0.0,0.0,
8980,JONES,QSYBD,, , ,,,,,,1999-10-13T10:43:24,2000-10-12T10:43:24,7,,0.0,0.0,
9045,WOLFMULE,OBJXPUJLXRKYHS,, , ,,,,,,1999-10-13T10:43:25,2000-10-12T10:43:25,5,264.0,0.0,0.0,
9136,JONES,IFGDJFYEYPCUYW,, , ,,,,,,1999-10-13T10:43:26,2000-10-12T10:43:26,6,,0.0,0.0,
9289,GOHAN,CTGRRIK,, , ,,,,,,1999-10-13T10:43:28,2000-10-12T10:43:28,6,,0.0,0.0,
9306,XAVIER,KHIKNVOJIPU,, , ,,,,,,1999-10-13T10:43:28,2000-10-12T10:43:28,7,,0.0,0.0,
9355,UNAKLET,LLHWRVLQMHUEDD,, , ,,,,,,1999-10-13T10:43:29,2000-10-12T10:43:29,8,,0.0,0.0,
9474,JONES,CMDDCKMQSPCDAJ,, , ,,,,,,1999-10-13T10:43:30,2000-10-12T10:43:30,4,,0.0,0.0,
9481,QUINT,KJFSOQXQXFBXKL,, , ,,,,,,1999-10-13T10:43:30,2000-10-12T10:43:30,3,,0.0,0.0,
9490,ZUCKER,OVNCNSFEXSSS,, , ,,,,,,1999-10-13T10:43:31,2000-10-12T10:43:31,7,,0.0,0.0,
9577,INFANTE,YYKEGRUKQJLGYV,, , ,,,,,,1999-10-13T10:43:32,2000-10-12T10:43:32,4,426.0,0.0,0.0,
9656,JONES,LCBCSCONUCLQEN,, , ,,,,,,1999-10-13T10:43:33,2000-10-12T10:43:33,5,,0.0,0.0,
9674,BARR,BKHPOGZRYTO,, , ,,,,,,1999-10-13T10:43:33,2000-10-12T10:43:33,2,,0.0,0.0,
9687,OLPHANT,WDISVWAPEZJQAY,, , ,,,,,,1999-10-13T10:43:33,2000-10-12T10:43:33,6,,0.0,0.0,
9727,CHEN,FRQFMWQBXGABQW,, , ,,,,,,1999-10-13T10:43:34,2000-10-12T10:43:34,3,,0.0,0.0,
9789,MAKAI,FRBPMOGWRGFRBL,, , ,,,,,,1999-10-13T10:43:34,2000-10-12T10:43:34,5,298.0,0.0,0.0,
9801,YEONG,GAJA,, , ,,,,,,1999-10-13T10:43:35,2000-10-12T10:43:35,7,,0.0,0.0,
9804,BARR,BHWRXQRWOLPNUC,, , ,,,,,,1999-10-13T10:43:35,2000-10-12T10:43:35,7,,0.0,0.0,
9915,INFANTE,DNTFOT,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,8,,0.0,0.0,
9938,FLORINI,LOFDHKLTMFNBRI,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,3,,0.0,0.0,
750,VANN,PJBXDKGONRNZP,, , ,,,,,,1999-10-13T10:41:41,2000-10-12T10:41:41,6,,0.0,0.0,
967,EFLIN,DIOHPFHTUNK,, , ,,,,,,1999-10-13T10:41:44,2000-10-12T10:41:44,7,,0.0,0.0,
1178,HAHN,IDS,, , ,,,,,,1999-10-13T10:41:47,2000-10-12T10:41:47,3,430.0,0.0,0.0,
1346,TOLSKY,GJMNJRKARBKXWB,, , ,,,,,,1999-10-13T10:41:49,2000-10-12T10:41:49,2,361.0,0.0,0.0,
1591,EFLIN,HUNSNEDRCPCGYE,, , ,,,,,,1999-10-13T10:41:52,2000-10-12T10:41:52,4,,0.0,0.0,
1869,WOLFMULE,KXFLHKFYTPWXLM,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,5,,0.0,0.0,
1931,GOHAN,GJTAXKWJMNUCSC,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,7,,0.0,0.0,
2023,UNAKLET,IXPMCGGKBVSSNQ,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,6,,0.0,0.0,
2059,EFLIN,QECPTSWSVTJCMD,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,6,,0.0,0.0,
2092,LING,DNDHTHAIYUKHTH,, , ,,,,,,1999-10-13T10:41:59,2000-10-12T10:41:59,9,,0.0,0.0,
2299,KAHRMANN,KUORZ,, , ,,,,,,1999-10-13T10:42:01,2000-10-12T10:42:01,9,,0.0,0.0,
2469,YEONG,VROEP,, , ,,,,,,1999-10-13T10:42:03,2000-10-12T10:42:03,7,,0.0,0.0,
2666,NELSON,JLSRBRMCNDMNOG,, , ,,,,,,1999-10-13T10:42:06,2000-10-12T10:42:06,3,,0.0,0.0,
2708,DORR,TVOQ,, , ,,,,,,1999-10-13T10:42:06,2000-10-12T10:42:06,6,,0.0,0.0,
3035,STEIN,SUGDLXTUKZNUDM,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,5,,0.0,0.0,
3113,STEIN,ZNUSJRMIQU,, , ,,,,,,1999-10-13T10:42:11,2000-10-12T10:42:11,2,,0.0,0.0,
3205,GOHAN,WIURTXIQJRGLYY,, , ,,,,,,1999-10-13T10:42:13,2000-10-12T10:42:13,3,,0.0,0.0,
3278,BARR,RLQXVURCOEJPOF,, , ,,,,,,1999-10-13T10:42:14,2000-10-12T10:42:14,9,,0.0,0.0,
3294,RYAN,XWIXNWCJXADHXX,, , ,,,,,,1999-10-13T10:42:14,2000-10-12T10:42:14,9,,0.0,0.0,
3372,RYAN,FWFWEXYGCXPDBX,, , ,,,,,,1999-10-13T10:42:15,2000-10-12T10:42:15,8,,0.0,0.0,
3458,ZUCKER,JJSTLA,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,3,,0.0,0.0,
3466,HAHN,DMCQNM,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,7,,0.0,0.0,
3530,TOLSKY,DYXARTKTGFIOGQ,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,4,315.0,0.0,0.0,
3558,VANN,LUBLBCOYNAONON,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,6,,0.0,0.0,
3618,DORR,XUCTWUXYAUAOOL,, , ,,,,,,1999-10-13T10:42:18,2000-10-12T10:42:18,6,,0.0,0.0,
3639,YEONG,RXNQKRJCOJPD,, , ,,,,,,1999-10-13T10:42:18,2000-10-12T10:42:18,5,354.0,0.0,0.0,
3684,RYAN,ZOQQWGXXJHYQ,, , ,,,,,,1999-10-13T10:42:19,2000-10-12T10:42:19,4,376.0,0.0,0.0,
3765,UNAKLET,MBGEVSDEQZVT,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,7,53.0,0.0,0.0,
4001,WOLFMULE,QJWRJDVEYFV,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,5,,0.0,0.0,
4054,XAVIER,DEWCIXNQ,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,7,,0.0,0.0,
4058,BARR,BLOEHVEB,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,9,,0.0,0.0,
4233,UNAKLET,OSFHKOX,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,3,,0.0,0.0,
4268,DORR,SOWWKSJK,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,9,,0.0,0.0,
4273,INFANTE,JUJYCIORIV,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,3,,0.0,0.0,
4336,TOLSKY,MMYSVZSTR,, , ,,,,,,1999-10-13T10:42:27,2000-10-12T10:42:27,8,,0.0,0.0,
4363,UNAKLET,CKPDKKYKPNWTXY,, , ,,,,,,1999-10-13T10:42:27,2000-10-12T10:42:27,4,,0.0,0.0,
4455,INFANTE,LNWMEURIRPB,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,6,,0.0,0.0,
4481,INFANTE,EKFWUCJEFR,, , ,,,,,,1999-10-13T10:42:29,2000-10-12T10:42:29,8,,0.0,0.0,
4690,JONES,BAKDKQPRKRIBLW,, , ,,,,,,1999-10-13T10:42:31,2000-10-12T10:42:31,7,,0.0,0.0,
4842,FLORINI,RUGRYHUYOBZQK,, , ,,,,,,1999-10-13T10:42:33,2000-10-12T10:42:33,5,,0.0,0.0,
4946,FLORINI,SLKPTNKS,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,4,,0.0,0.0,
4983,QUINT,HQUS,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,2,,0.0,0.0,
5055,KAHRMANN,JWGHGJCOFVOYTN,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,4,,0.0,0.0,
