member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
2980,PAYNTER,MEIRUDLRKYTVF,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,2,,0.0,0.0,
3253,CHEN,JSQL,, , ,,,,,,1999-10-13T10:42:13,2000-10-12T10:42:13,2,,0.0,0.0,
3576,NELSON,BXXWGXGPCUMHXV,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,4,,0.0,0.0,
4241,CHEN,TDWMBECLIG,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,5,,0.0,0.0,
4575,YEONG,BNKLMOKUPHOSIQ,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,6,,0.0,0.0,
4904,PAYNTER,ECWGUKMOQKQ,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,4,,0.0,0.0,
5070,ZUCKER,UBNCNIPUOGPVSJ,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,5,,0.0,0.0,
5141,STEIN,BVHUEJVXQBTXJD,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,3,,0.0,0.0,
5185,KAHRMANN,PICOSDSGPVD,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,3,,0.0,0.0,
5198,XAVIER,AUCS,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,2,,0.0,0.0,
5365,INFANTE,FUN,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,3,,0.0,0.0,
5708,NELSON,FMAOEHNTGZTGNI,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,4,,0.0,0.0,
5797,YEONG,ZVJCDKEUJLEHAG,, , ,,,,,,1999-10-13T10:42:45,2000-10-12T10:42:45,6,,0.0,0.0,
5967,MAKAI,SCOJMIRECNQMEN,, , ,,,,,,1999-10-13T10:42:47,2000-10-12T10:42:47,3,,0.0,0.0,
6074,PAYNTER,SHWQCRFFDY,, , ,,,,,,1999-10-13T10:42:48,2000-10-12T10:42:48,7,,0.0,0.0,
6132,VANN,JWYCYMAOLPYNO,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,3,,0.0,0.0,
6162,ZUCKER,WLFVCIJNOEUONN,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,5,,0.0,0.0,
6244,DORR,FQFERXXYDMMUAP,, , ,,,,,,1999-10-13T10:42:50,2000-10-12T10:42:50,8,165.0,0.0,0.0,
6431,INFANTE,QVUZIB,, , ,,,,,,1999-10-13T10:42:53,2000-10-12T10:42:53,7,,0.0,0.0,
6521,UNAKLET,YGGYSXUFPPLWDV,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,2,,0.0,0.0,
6674,RYAN,ZZFNLJDLLMCCPI,, , ,,,,,,1999-10-13T10:42:55,2000-10-12T10:42:55,9,,0.0,0.0,
