member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
664,NELSON,MRVXWRKCDYVGXN,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,8,,0.0,0.0,
1094,BARR,RNNFFJRYFVQYMV,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,2,,0.0,0.0,
1221,YEONG,KPKVODFCBHHURU,, , ,,,,,,1999-10-13T10:41:47,2000-10-12T10:41:47,7,,0.0,0.0,
1465,INFANTE,FFITKQDUJEUPY,, , ,,,,,,1999-10-13T10:41:51,2000-10-12T10:41:51,7,,0.0,0.0,
1664,ZUCKER,QGCA,, , ,,,,,,1999-10-13T10:41:53,2000-10-12T10:41:53,3,,0.0,0.0,
2224,NELSON,SPOCRLN,, , ,,,,,,1999-10-13T10:42:00,2000-10-12T10:42:00,6,,0.0,0.0,
2317,CHEN,QFEISQYDFNR,, , ,,,,,,1999-10-13T10:42:02,2000-10-12T10:42:02,8,,0.0,0.0,
2438,TOLSKY,MBXCWCSWWJSDKG,, , ,,,,,,1999-10-13T10:42:03,2000-10-12T10:42:03,7,,0.0,0.0,
2509,MAKAI,GLCWKFQ,, , ,,,,,,1999-10-13T10:42:04,2000-10-12T10:42:04,3,,0.0,0.0,
2779,WOLFMULE,JXQWIVXVECSGMT,, , ,,,,,,1999-10-13T10:42:07,2000-10-12T10:42:07,5,,0.0,0.0,
2920,HAHN,DQLTGVV,, , ,,,,,,1999-10-13T10:42:09,2000-10-12T10:42:09,8,,0.0,0.0,
3135,OLPHANT,BJSRTQKT,, , ,,,,,,1999-10-13T10:42:12,2000-10-12T10:42:12,7,,0.0,0.0,
3378,XAVIER,KRYICCCACON,, , ,,,,,,1999-10-13T10:42:15,2000-10-12T10:42:15,6,,0.0,0.0,
3457,YEONG,HBWYGVOVHVWQCQ,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,4,456.0,0.0,0.0,
3576,NELSON,BXXWGXGPCUMHXV,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,4,,0.0,0.0,
4015,KAHRMANN,SOCRMNRWPMYUQW,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,2,,0.0,0.0,
4179,STEIN,YLWVOLEVDOBBMC,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,5,,0.0,0.0,
4437,QUINT,DSPTQFTCRADXDK,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,7,,0.0,0.0,
4982,PAYNTER,YSGGTTHTKGJIDC,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,5,,0.0,0.0,
5198,XAVIER,AUCS,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,2,,0.0,0.0,
5256,DORR,GHHXXNQXSBSMPD,, , ,,,,,,1999-10-13T10:42:38,2000-10-12T10:42:38,5,,0.0,0.0,
5430,VANN,NIGKSYEKHXQPEB,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,4,,0.0,0.0,
5538,ZUCKER,EBRTQBHRVTEUNV,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,3,,0.0,0.0,
5744,XAVIER,JTSDXKRHYX,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,3,,0.0,0.0,
5821,WOLFMULE,PTCYOQBLIWHRVP,, , ,,,,,,1999-10-13T10:42:45,2000-10-12T10:42:45,2,,0.0,0.0,
5956,BARR,KMBNCFDTGSCNJF,, , ,,,,,,1999-10-13T10:42:47,2000-10-12T10:42:47,2,,0.0,0.0,
5964,JONES,ENIGNSDNXNWUJ,, , ,,,,,,1999-10-13T10:42:47,2000-10-12T10:42:47,5,,0.0,0.0,
6082,XAVIER,EIKFJDPRNM,, , ,,,,,,1999-10-13T10:42:48,2000-10-12T10:42:48,2,,0.0,0.0,
6300,HAHN,DRTXJBCROJGU,, , ,,,,,,1999-10-13T10:42:51,2000-10-12T10:42:51,4,,0.0,0.0,
6309,QUINT,FZVU,, , ,,,,,,1999-10-13T10:42:51,2000-10-12T10:42:51,5,,0.0,0.0,
6347,CHEN,CMBIMCONJ,, , ,,,,,,1999-10-13T10:42:52,2000-10-12T10:42:52,3,475.0,0.0,0.0,
