address_id,address,address2,district,city_id,postal_code,phone,last_update
1,47 MySakila Drive,,Альберта,300,,,2006-02-15T03:45:30
3,23 &lt; &lt; Лейн &gt; &gt;,,Альберта,300,,14033335568.0,2006-02-15T03:45:30
6,1121 Лоха Авеню,,Калифорния,449,17886.0,838635286649.0,2006-02-15T03:45:30
17,270 Amroha Parkway,,Османийе,384,29610.0,695479687538.0,2006-02-15T03:45:30
18,770 Быдгошская авеню,,Калифорния,120,16266.0,517338314235.0,2006-02-15T03:45:30
19,419 Илиганская полоса,,Мадхья Прадеш,76,72878.0,990911107354.0,2006-02-15T03:45:30
20,360 Тулуза Парквей,,Англия,495,54308.0,949312333307.0,2006-02-15T03:45:30
29,934 Сан-Фелипе-де-Пуэрто-Плата-стрит,,Грязный,472,99780.0,196495945706.0,2006-02-15T03:45:30
39,391 Каллао Драйв,,Миди-Пирны,544,34021.0,440512153169.0,2006-02-15T03:45:30
46,1632 Bislig Avenue,,Нонтхабури,394,61117.0,471675840679.0,2006-02-15T03:45:30
59,1697 Кулун и Нью-Коулун-Луп,,Москова,49,57807.0,499352017190.0,2006-02-15T03:45:30
61,943 Токат-стрит,,Вадуз,560,45428.0,889318963672.0,2006-02-15T03:45:30
65,915 Ponce Place,,Базель-Штадт,56,83980.0,1395251317.0,2006-02-15T03:45:30
68,Авеню &quot; Амроха &quot; 1966 года,,Сычуань,139,70385.0,333489324603.0,2006-02-15T03:45:30
69,698 улица Отсу,,Кайенн,105,71110.0,409983924481.0,2006-02-15T03:45:30
74,1124 Buenaventura Drive,,Мекка,13,6856.0,407733804223.0,2006-02-15T03:45:30
76,89 Allappuzha (Alleppey),,Национальный капитальный резерв,517,75444.0,255800440636.0,2006-02-15T03:45:30
77,1947 год Бульвар &lt; &lt; Пус де Кальдас &gt; &gt;,,Чиаи,114,60951.0,427454485876.0,2006-02-15T03:45:30
83,586 Тетальный путь,,Канагава,256,1079.0,18581624103.0,2006-02-15T03:45:30
87,929 Tallahassee Loop,,Гаутенг,497,74671.0,800716535041.0,2006-02-15T03:45:30
88,125 Бульвар &lt; &lt; Цитт дель Ватикано &gt; &gt;,,Пуэбла,40,67912.0,48417642933.0,2006-02-15T03:45:30
94,1952 Чатсворт Драйв,,Гуандун,332,25958.0,991562402283.0,2006-02-15T03:45:30
99,1697 Танауан Лейн,,Пенджаб,399,22870.0,4764773857.0,2006-02-15T03:45:30
101,1599 Plock Drive,,Тете,534,71986.0,817248913162.0,2006-02-15T03:45:30
112,1002 Ахмаднагарское поместье,,Мксико,213,93026.0,371490777743.0,2006-02-15T03:45:30
115,1378 Alvorada Avenue,,Федеральный департамент,102,75834.0,272234298332.0,2006-02-15T03:45:30
116,793 Cam Ranh Avenue,,Калифорния,292,87057.0,824370924746.0,2006-02-15T03:45:30
117,1079 Бульвар Тель-Авив-Джаффа,,Сукре,132,10885.0,358178933857.0,2006-02-15T03:45:30
119,1107 Накхон Саван Авеню,,Мксико,365,75149.0,867546627903.0,2006-02-15T03:45:30
120,544 Мальм Парквей,,Центральная Ява,403,63502.0,386759646229.0,2006-02-15T03:45:30
122,333 Goinia Way,,Техас,185,78625.0,909029256431.0,2006-02-15T03:45:30
125,211 &lt; &lt; Чиай &gt; &gt;,,Уттар-Прадеш,164,58186.0,665993880048.0,2006-02-15T03:45:30
136,898 Поместье Бельма,,Свободное государство,87,49757.0,707169393853.0,2006-02-15T03:45:30
140,788 Атинская улица,,Карнатака,211,81691.0,146497509724.0,2006-02-15T03:45:30
142,1587 Sullana Lane,,Внутренняя Монголия,207,85769.0,468060467018.0,2006-02-15T03:45:30
149,999 Sana Loop,,Гаутенг,491,3439.0,918032330119.0,2006-02-15T03:45:30
152,1952 года Пун-Лейн,,Сент-Денис,442,92150.0,354615066969.0,2006-02-15T03:45:30
154,781 &quot; Шимоносеки Драйв &quot;,,Мичоакн де Окампо,202,95444.0,632316273199.0,2006-02-15T03:45:30
156,1963 год Москва,,Ассам,354,64863.0,761379480249.0,2006-02-15T03:45:30
161,1386 Накхон Саванский бульвар,,Пхеньян-си,420,53502.0,368899174225.0,2006-02-15T03:45:30
163,1440 Комптон Площадь,,Северная Австрия,307,81037.0,931059836497.0,2006-02-15T03:45:30
165,97 Shimoga Avenue,,Тель-Авив,533,44660.0,177167004331.0,2006-02-15T03:45:30
167,1287 Бульвар Сянфана,,Гифу,253,57844.0,819416131190.0,2006-02-15T03:45:30
175,316 Уруапан-стрит,,Перак,223,58194.0,275788967899.0,2006-02-15T03:45:30
179,431 Сянтан Авеню,,Керала,18,4854.0,230250973122.0,2006-02-15T03:45:30
