member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
520,ZUCKER,KENWEHBFEXFSPG,, , ,,,,,,1999-10-13T10:41:39,2000-10-12T10:41:39,8,,0.0,0.0,
722,TOLSKY,QFZUUFUEVMZS,, , ,,,,,,1999-10-13T10:41:41,2000-10-12T10:41:41,6,,0.0,0.0,
1140,VANN,WIQMYILE,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,5,,0.0,0.0,
1369,QUINT,EDJENFTQTQJ,, , ,,,,,,1999-10-13T10:41:49,2000-10-12T10:41:49,3,245.0,0.0,0.0,
1431,ANDERSON,GMRLCMC,, , ,,,,,,1999-10-13T10:41:50,2000-10-12T10:41:50,8,,0.0,0.0,
1438,HAHN,LAZDGQGQXJYVVF,, , ,,,,,,1999-10-13T10:41:50,2000-10-12T10:41:50,6,491.0,0.0,0.0,
1439,INFANTE,PNYGWPDRAIBNIQ,, , ,,,,,,1999-10-13T10:41:50,2000-10-12T10:41:50,2,330.0,0.0,0.0,
1824,DORR,ALVXESSIFJMLQJ,, , ,,,,,,1999-10-13T10:41:55,2000-10-12T10:41:55,7,,0.0,0.0,
1910,LING,OXCL,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,5,,0.0,0.0,
1917,STEIN,ODUQ,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,5,,0.0,0.0,
2055,ANDERSON,RXBRGLTUJGJRRE,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,9,,0.0,0.0,
2229,STEIN,IYRUXIENWEJGN,, , ,,,,,,1999-10-13T10:42:00,2000-10-12T10:42:00,6,,0.0,0.0,
2789,GOHAN,YVOKTQJMQHKCQK,, , ,,,,,,1999-10-13T10:42:07,2000-10-12T10:42:07,2,,0.0,0.0,
2851,QUINT,JKKELMDECKYB,, , ,,,,,,1999-10-13T10:42:08,2000-10-12T10:42:08,2,57.0,0.0,0.0,
3004,NELSON,QPT,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,7,,0.0,0.0,
3230,FLORINI,BDQVPYKAYMCORX,, , ,,,,,,1999-10-13T10:42:13,2000-10-12T10:42:13,7,,0.0,0.0,
3415,INFANTE,JSQFXKMPQCRVAW,, , ,,,,,,1999-10-13T10:42:15,2000-10-12T10:42:15,5,,0.0,0.0,
3523,MAKAI,SCJB,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,5,,0.0,0.0,
4182,VANN,SQKTJHEVQMYFGG,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,9,,0.0,0.0,
4248,JONES,RJGJDUTNXMLDMT,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,3,,0.0,0.0,
4259,UNAKLET,SYTHDLYXPDWJBY,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,6,,0.0,0.0,
4357,OLPHANT,PJOVLD,, , ,,,,,,1999-10-13T10:42:27,2000-10-12T10:42:27,7,,0.0,0.0,
4406,LING,DIK,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,7,,0.0,0.0,
