member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
1976,ZUCKER,TBYYRUTVCNCUOQ,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,3,,0.0,0.0,
2582,HAHN,FFLYFLIFBECNTJ,, , ,,,,,,1999-10-13T10:42:05,2000-10-12T10:42:05,4,,0.0,0.0,
3089,UNAKLET,JHASGXWVFUPOFI,, , ,,,,,,1999-10-13T10:42:11,2000-10-12T10:42:11,7,,0.0,0.0,
3396,PAYNTER,VKRISPRIGJAUEK,, , ,,,,,,1999-10-13T10:42:15,2000-10-12T10:42:15,5,68.0,0.0,0.0,
3910,JONES,XQBDCVWMXSVESB,, , ,,,,,,1999-10-13T10:42:22,2000-10-12T10:42:22,8,,0.0,0.0,
4122,NELSON,QMNFYMXD,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,8,,0.0,0.0,
4249,KAHRMANN,NVBGD,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,2,,0.0,0.0,
4449,CHEN,BZVATEOUTVYRMW,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,6,,0.0,0.0,
4569,STEIN,SQMYMHQDWQMHKX,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,5,278.0,0.0,0.0,
4901,MAKAI,NOQWWTUZCJLFVW,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,7,,0.0,0.0,
5135,MAKAI,UUJZHN,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,3,,0.0,0.0,
5251,YEONG,LIMTIREJYCSEBJ,, , ,,,,,,1999-10-13T10:42:38,2000-10-12T10:42:38,8,250.0,0.0,0.0,
5462,BARR,DQUEQEHKE,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,5,,0.0,0.0,
5656,NELSON,IHLU,, , ,,,,,,1999-10-13T10:42:43,2000-10-12T10:42:43,6,,0.0,0.0,
6208,TOLSKY,MYFMNCJGLAMZKI,, , ,,,,,,1999-10-13T10:42:50,2000-10-12T10:42:50,8,,0.0,0.0,
6282,PAYNTER,JMTWISWPXYRDBJ,, , ,,,,,,1999-10-13T10:42:51,2000-10-12T10:42:51,4,,0.0,0.0,
6285,STEIN,CIIJSW,, , ,,,,,,1999-10-13T10:42:51,2000-10-12T10:42:51,6,,0.0,0.0,
6510,JONES,FHXPRBK,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,3,365.0,0.0,0.0,
6545,STEIN,DBKXBXSJRIPH,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,5,437.0,0.0,0.0,
6625,UNAKLET,FOVCWQIRT,, , ,,,,,,1999-10-13T10:42:55,2000-10-12T10:42:55,5,,0.0,0.0,
6911,UNAKLET,VSIKEHJUDXEQQU,, , ,,,,,,1999-10-13T10:42:58,2000-10-12T10:42:58,9,,0.0,0.0,
6969,ANDERSON,FLHYRFTLCCW,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,8,244.0,0.0,0.0,
7113,OLPHANT,RQRYMYCEPVHRIK,, , ,,,,,,1999-10-13T10:43:01,2000-10-12T10:43:01,2,,0.0,0.0,
7134,JONES,OYWZVKNBBEUBHT,, , ,,,,,,1999-10-13T10:43:01,2000-10-12T10:43:01,2,,0.0,0.0,
7276,VANN,DWKLRCJOUKIGSS,, , ,,,,,,1999-10-13T10:43:03,2000-10-12T10:43:03,8,,0.0,0.0,
7330,XAVIER,RXNPBSN,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,4,,0.0,0.0,
7351,STEIN,HVBAJWOWMUTWIX,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,6,,0.0,0.0,
7369,KAHRMANN,GNHQBSMMDJSKY,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,2,,0.0,0.0,
7520,FLORINI,KILOSBL,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,4,,0.0,0.0,
7556,PAYNTER,PGQCSM,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,6,,0.0,0.0,
7616,XAVIER,LOGWAB,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,8,,0.0,0.0,
7623,EFLIN,ILWPDWJLZPRUQC,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,7,,0.0,0.0,
7653,INFANTE,LSRPSDH,, , ,,,,,,1999-10-13T10:43:08,2000-10-12T10:43:08,4,,0.0,0.0,
7879,ANDERSON,MDDGIPDCTR,, , ,,,,,,1999-10-13T10:43:11,2000-10-12T10:43:11,7,,0.0,0.0,
7915,KAHRMANN,GSIWFJJA,, , ,,,,,,1999-10-13T10:43:11,2000-10-12T10:43:11,9,114.0,0.0,0.0,
8010,BARR,EUDKDR,, , ,,,,,,1999-10-13T10:43:12,2000-10-12T10:43:12,9,,0.0,0.0,
8029,UNAKLET,HNHMVPXWACPTOM,, , ,,,,,,1999-10-13T10:43:12,2000-10-12T10:43:12,8,,0.0,0.0,
8046,LING,WMQJGCEYPRSZUD,, , ,,,,,,1999-10-13T10:43:13,2000-10-12T10:43:13,4,423.0,0.0,0.0,
8157,STEIN,NSZTVODQYAKHOT,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,9,,0.0,0.0,
8312,RYAN,YGMFPUXZGWJRSH,, , ,,,,,,1999-10-13T10:43:16,2000-10-12T10:43:16,2,,0.0,0.0,
