address_id,address,address2,district,city_id,postal_code,phone,last_update
5,1913 Ханойский путь,,Нагасаки,463,35200,28303384290,2006-02-15T03:45:30
8,1566 Поместье Ингл,,Мандалай,349,53561,705814003527,2006-02-15T03:45:30
11,900 Сантьяго-де-Компостела Парквей,,Центральная Сербия,280,93896,716571220373,2006-02-15T03:45:30
18,770 Быдгошская авеню,,Калифорния,120,16266,517338314235,2006-02-15T03:45:30
36,176 Мандалуйонг Площадь,,Уттар-Прадеш,239,65213,627705991774,2006-02-15T03:45:30
55,1135 Изумисано Парквей,,Калифорния,171,48150,171822533480,2006-02-15T03:45:30
59,1697 Кулун и Нью-Коулун-Луп,,Москова,49,57807,499352017190,2006-02-15T03:45:30
61,943 Токат-стрит,,Вадуз,560,45428,889318963672,2006-02-15T03:45:30
62,1114 Улица Лиепаджа,,Саравак,282,69226,212869228936,2006-02-15T03:45:30
74,1124 Buenaventura Drive,,Мекка,13,6856,407733804223,2006-02-15T03:45:30
96,984 Эффон-Алайе Авеню,,Гоис,183,17119,132986892228,2006-02-15T03:45:30
110,1867 San Juan Bautista Tuxtepec Avenue,,Иваново,225,78311,547003310357,2006-02-15T03:45:30
114,804 Elista Drive,,Хабэй,159,61069,379804592943,2006-02-15T03:45:30
115,1378 Alvorada Avenue,,Федеральный департамент,102,75834,272234298332,2006-02-15T03:45:30
116,793 Cam Ranh Avenue,,Калифорния,292,87057,824370924746,2006-02-15T03:45:30
119,1107 Накхон Саван Авеню,,Мксико,365,75149,867546627903,2006-02-15T03:45:30
121,1967 год &lt; &lt; Стелледжо Плейс &gt; &gt;,,Гуджарат,176,73644,577812616052,2006-02-15T03:45:30
129,569 Бейченг Лейн,,Гаутенг,85,60304,490211944645,2006-02-15T03:45:30
130,1666 Komshheh Drive,,"Итак, Пауло",410,66255,582835362905,2006-02-15T03:45:30
137,261 Сент-Луисский путь,,Коауила де Сарагоса,541,83401,321944036800,2006-02-15T03:45:30
147,374 Бульвар Бат Ям,,Килис,266,97700,923261616249,2006-02-15T03:45:30
154,781 &quot; Шимоносеки Драйв &quot;,,Мичоакн де Окампо,202,95444,632316273199,2006-02-15T03:45:30
155,1560 Бульвар джелетов,,Шаньдун,291,77777,189446090264,2006-02-15T03:45:30
158,798 &lt; &lt; Сианюр авеню &gt; &gt;,,Шанкси,590,76990,499408708580,2006-02-15T03:45:30
187,1839 Szkesfehrvr Parkway,,Гоис,317,55709,947468818183,2006-02-15T03:45:30
195,1077 Сан-Фелипе де Пуэрто-Плата Плейс,,Ростов-на-Дону,369,65387,812824036424,2006-02-15T03:45:30
198,345 Бульвар Ошава,,Токио,204,32114,104491201771,2006-02-15T03:45:30
200,1074 поместье Бинчжоу,,Баден-Вртемберг,325,36490,331132568928,2006-02-15T03:45:30
206,642 Nador Drive,,Махараштра,77,3924,369050085652,2006-02-15T03:45:30
207,1688 Nador Lane,,Сулавеси Утара,184,61613,652218196731,2006-02-15T03:45:30
247,1483 Улица Патанкот,,Тукумн,454,37288,686015532180,2006-02-15T03:45:30
252,1309 Улица Вейфан,,Флорида,520,57338,435785045362,2006-02-15T03:45:30
253,1760 Поместье Ошава,,Тяньцзин,535,38140,56257502250,2006-02-15T03:45:30
261,51 Ларедо Авеню,,Соревнование,342,68146,884536620568,2006-02-15T03:45:30
273,1519 Илорин,,Керала,395,49298,357445645426,2006-02-15T03:45:30
277,85 Сан-Фелипе де Пуэрто-Плата Драйв,,Шаньдун,584,46063,170739645687,2006-02-15T03:45:30
282,556 поместье в Бейбайе,,Ойо и Осун,374,55802,363982224739,2006-02-15T03:45:30
287,1405 Кишинев,,Понсе,411,8160,62781725285,2006-02-15T03:45:30
290,1336 Городской Драйв Бенина,,Шига,386,46044,341242939532,2006-02-15T03:45:30
316,746 Джолиет Лейн,,Курск,286,94878,688485191923,2006-02-15T03:45:30
321,651 Patankot Loop,,Махараштра,336,59811,139378397418,2006-02-15T03:45:30
326,470 Боксбургская улица,,Центральный,81,97960,908029859266,2006-02-15T03:45:30
330,981 Кумбаконам Площадь,,Федеральный департамент,89,87611,829116184079,2006-02-15T03:45:30
331,1016 улица Ивакуни,,Сент-Джордж,269,49833,961370847344,2006-02-15T03:45:30
332,663 бехаиста Бланка Парквей,,Адана,5,33463,834418779292,2006-02-15T03:45:30
343,1443 улица Мардан,,Западный мыс,392,31483,231383037471,2006-02-15T03:45:30
344,1909 Бенгела Лейн,,Хэнан,581,19913,624138001031,2006-02-15T03:45:30
361,45 Aparecida de Goinia Place,,Мадхья Прадеш,464,7431,650496654258,2006-02-15T03:45:30
365,1009 Занзибар Лейн,,Аресибо,32,64875,102396298916,2006-02-15T03:45:30
375,1049 Матаморос Парквэй,,Карнатака,191,69640,960505250340,2006-02-15T03:45:30
385,1642 Шарлотта Амали Драйв,,Шласки,549,75442,821476736117,2006-02-15T03:45:30
386,1368 Бульвар Маракабо,,,493,32716,934352415130,2006-02-15T03:45:30
396,767 Пхеньянский Драйв,,Осака,229,83536,667736124769,2006-02-15T03:45:30
407,1346 Mysore Drive,,Бретагн,92,61507,516647474029,2006-02-15T03:45:30
425,1866 &lt; &lt; Аль-Катиф авеню &gt; &gt;,,Калифорния,155,89420,546793516940,2006-02-15T03:45:30
455,1947 год Паарльский путь,,Центральная Ява,509,23636,834061016202,2006-02-15T03:45:30
472,1447 Chatsworth Place,,Чиуауа,129,41545,769370126331,2006-02-15T03:45:30
476,270 Тамбарам Парквей,,Гаутенг,244,9668,248446668735,2006-02-15T03:45:30
477,1786 Salinas Place,,Нам Ха,359,66546,206060652238,2006-02-15T03:45:30
497,1013 Бульвар Табука,,Западный Бенгали,261,96203,158399646978,2006-02-15T03:45:30
502,1515 &lt; &lt; Корла Пути &gt; &gt;,,Англия,589,57197,959467760895,2006-02-15T03:45:30
515,886 Tonghae Place,,Волгоград,259,19450,711928348157,2006-02-15T03:45:30
533,556 Ассунсьональный путь,,Могильев,339,35364,338244023543,2006-02-15T03:45:30
546,191 Жос Азуета Парквей,,Рузвельт,436,13629,932156667696,2006-02-15T03:45:30
551,182 Драйв Нукуалофа,,Сьюми,275,15414,426346224043,2006-02-15T03:45:30
