member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
493,YEONG,YDPSB,, , ,,,,,,1999-10-13T10:41:38,2000-10-12T10:41:38,5,,0.0,0.0,
564,RYAN,JCAZ,, , ,,,,,,1999-10-13T10:41:39,2000-10-12T10:41:39,4,,0.0,0.0,
1021,GOHAN,BDWNXBI,, , ,,,,,,1999-10-13T10:41:45,2000-10-12T10:41:45,4,,0.0,0.0,
1425,UNAKLET,WCVQLFYRDCWOIW,, , ,,,,,,1999-10-13T10:41:50,2000-10-12T10:41:50,5,448.0,0.0,0.0,
1673,INFANTE,ENVUSRELYDCPBA,, , ,,,,,,1999-10-13T10:41:53,2000-10-12T10:41:53,3,,0.0,0.0,
2655,CHEN,GTBUULYBOBQF,, , ,,,,,,1999-10-13T10:42:06,2000-10-12T10:42:06,5,,0.0,0.0,
2782,ZUCKER,RVYWKKVXRVBOQC,, , ,,,,,,1999-10-13T10:42:07,2000-10-12T10:42:07,3,,0.0,0.0,
2911,YEONG,HWGEUVGABHHXTL,, , ,,,,,,1999-10-13T10:42:09,2000-10-12T10:42:09,5,,0.0,0.0,
3000,JONES,KJDUGRGJUTD,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,7,,0.0,0.0,
3112,RYAN,JUEZCWWNHHSMMN,, , ,,,,,,1999-10-13T10:42:11,2000-10-12T10:42:11,7,,0.0,0.0,
3268,RYAN,OCUNJIEQEK,, , ,,,,,,1999-10-13T10:42:13,2000-10-12T10:42:13,3,,0.0,0.0,
3440,HAHN,FZHN,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,8,,0.0,0.0,
3721,CHEN,KBVGYJRBKFQSTJ,, , ,,,,,,1999-10-13T10:42:19,2000-10-12T10:42:19,2,,0.0,0.0,
4561,KAHRMANN,AQSIGTUEPS,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,9,,0.0,0.0,
4622,TOLSKY,NBQZQCYEYJVEIS,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,3,,0.0,0.0,
4640,LING,WMIKJSINYJLJHL,, , ,,,,,,1999-10-13T10:42:31,2000-10-12T10:42:31,3,,0.0,0.0,
4679,YEONG,UOBFEEHQWPMQWE,, , ,,,,,,1999-10-13T10:42:31,2000-10-12T10:42:31,6,,0.0,0.0,
4915,ANDERSON,MBYJBHVJB,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,4,,0.0,0.0,
5137,OLPHANT,QPXVBEXUVTKLWF,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,8,,0.0,0.0,
5302,XAVIER,TYUUWZG,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,6,,0.0,0.0,
5351,UNAKLET,EDMF,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,7,,0.0,0.0,
5455,UNAKLET,SGA,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,4,,0.0,0.0,
5465,EFLIN,UTLKBWZBSEB,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,6,,0.0,0.0,
