member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
1336,JONES,FNMQPLLJNB,, , ,,,,,,1999-10-13T10:41:49,2000-10-12T10:41:49,4,,0.0,0.0,
1392,NELSON,FJYHRKQNBY,, , ,,,,,,1999-10-13T10:41:50,2000-10-12T10:41:50,4,497.0,0.0,0.0,
1879,GOHAN,AITOSTUKXWAMHY,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,3,485.0,0.0,0.0,
2353,MAKAI,DIXDMDRKY,, , ,,,,,,1999-10-13T10:42:02,2000-10-12T10:42:02,5,,0.0,0.0,
3064,VANN,DLJEKSFOWGJUFR,, , ,,,,,,1999-10-13T10:42:11,2000-10-12T10:42:11,4,,0.0,0.0,
3070,BARR,QHIJQDNVSSZWKF,, , ,,,,,,1999-10-13T10:42:11,2000-10-12T10:42:11,9,472.0,0.0,0.0,
3295,STEIN,PNAAGTWNEQUONW,, , ,,,,,,1999-10-13T10:42:14,2000-10-12T10:42:14,2,,0.0,0.0,
4423,CHEN,FSNHDIQCJPDKQN,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,8,,0.0,0.0,
4463,QUINT,YWZNGKNOQU,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,3,,0.0,0.0,
4688,HAHN,XKNTZHPUYVZHCR,, , ,,,,,,1999-10-13T10:42:31,2000-10-12T10:42:31,2,,0.0,0.0,
4721,OLPHANT,WISCR,, , ,,,,,,1999-10-13T10:42:32,2000-10-12T10:42:32,7,230.0,0.0,0.0,
5038,TOLSKY,NHMUJ,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,6,37.0,0.0,0.0,
5068,XAVIER,EDGASJSRSZKMBM,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,8,,0.0,0.0,
5304,ZUCKER,OVNCTLIECCUWOW,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,9,,0.0,0.0,
5367,KAHRMANN,QEFCVQCATXELDB,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,2,,0.0,0.0,
5435,ANDERSON,PZOHDIE,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,2,,0.0,0.0,
5716,VANN,QGUGYG,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,4,,0.0,0.0,
6019,MAKAI,GGEZRCMVHRHRWE,, , ,,,,,,1999-10-13T10:42:47,2000-10-12T10:42:47,3,,0.0,0.0,
6167,EFLIN,CTRNRJRPTUENBF,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,9,219.0,0.0,0.0,
6237,WOLFMULE,RTRKYUMXILSRWD,, , ,,,,,,1999-10-13T10:42:50,2000-10-12T10:42:50,5,,0.0,0.0,
6508,HAHN,HEILYZFOYHG,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,9,,0.0,0.0,
6628,XAVIER,KPZJBSUOGRXLWE,, , ,,,,,,1999-10-13T10:42:55,2000-10-12T10:42:55,4,,0.0,0.0,
6685,CHEN,JLCOVUKHHAOFHC,, , ,,,,,,1999-10-13T10:42:56,2000-10-12T10:42:56,6,420.0,0.0,0.0,
6704,VANN,IRQPMYTCPPRXFJ,, , ,,,,,,1999-10-13T10:42:56,2000-10-12T10:42:56,6,,0.0,0.0,
6742,HAHN,SZB,, , ,,,,,,1999-10-13T10:42:56,2000-10-12T10:42:56,8,,0.0,0.0,
6798,LING,RIKJFPEG,, , ,,,,,,1999-10-13T10:42:57,2000-10-12T10:42:57,9,,0.0,0.0,
6835,WOLFMULE,RCYHBFKOICCO,, , ,,,,,,1999-10-13T10:42:57,2000-10-12T10:42:57,5,,0.0,0.0,
7227,YEONG,EBJVTWPTUFVGIL,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,7,,0.0,0.0,
7315,INFANTE,MOXNI,, , ,,,,,,1999-10-13T10:43:03,2000-10-12T10:43:03,8,,0.0,0.0,
7321,OLPHANT,XBPRDHOWYKEEIT,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,9,206.0,0.0,0.0,
7332,ZUCKER,SKTBVGTMGXRN,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,2,,0.0,0.0,
7365,GOHAN,XTCNSGWVVXWIJL,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,9,,0.0,0.0,
7403,STEIN,FZOQTIPEQKQD,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,9,,0.0,0.0,
7467,EFLIN,KYEUSMEH,, , ,,,,,,1999-10-13T10:43:05,2000-10-12T10:43:05,9,,0.0,0.0,
7531,QUINT,ZYFQYD,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,6,449.0,0.0,0.0,
7577,KAHRMANN,YNBQTNOLBRGFIS,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,7,,0.0,0.0,
7591,YEONG,OFYGQHWK,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,8,,0.0,0.0,
7672,BARR,PCNLYXZVLDPXKT,, , ,,,,,,1999-10-13T10:43:08,2000-10-12T10:43:08,6,,0.0,0.0,
7808,HAHN,AGMVKMPXQBIXQ,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,6,,0.0,0.0,
7845,STEIN,JEUSPWBYCLIZS,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,6,,0.0,0.0,
7888,JONES,HALXTVKIKMSGSH,, , ,,,,,,1999-10-13T10:43:11,2000-10-12T10:43:11,9,,0.0,0.0,
7894,PAYNTER,SLYVMRETGGFYUM,, , ,,,,,,1999-10-13T10:43:11,2000-10-12T10:43:11,4,,0.0,0.0,
8023,OLPHANT,FWBHDWPJDELR,, , ,,,,,,1999-10-13T10:43:12,2000-10-12T10:43:12,8,,0.0,0.0,
8196,FLORINI,FKVNBZWGEFOHYS,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,2,,0.0,0.0,
8209,STEIN,LMIMOOCRHBKLPW,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,9,,0.0,0.0,
