member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
1783,OLPHANT,DROYC,, , ,,,,,,1999-10-13T10:41:55,2000-10-12T10:41:55,8,,0.0,0.0,
2009,GOHAN,LECPGUMGN,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,9,,0.0,0.0,
2024,VANN,VVJDDN,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,9,194.0,0.0,0.0,
2613,MAKAI,TLCLIWYR,, , ,,,,,,1999-10-13T10:42:05,2000-10-12T10:42:05,5,,0.0,0.0,
3186,NELSON,QHYFTDCXDMCWLL,, , ,,,,,,1999-10-13T10:42:12,2000-10-12T10:42:12,3,,0.0,0.0,
3437,EFLIN,TSGS,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,9,,0.0,0.0,
3470,LING,IBZPTUCCNOX,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,4,,0.0,0.0,
3499,OLPHANT,DGMCDJILMSJBKX,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,3,390.0,0.0,0.0,
3731,MAKAI,SKGMKVHQZNHFFL,, , ,,,,,,1999-10-13T10:42:19,2000-10-12T10:42:19,6,,0.0,0.0,
3938,LING,JQRS,, , ,,,,,,1999-10-13T10:42:22,2000-10-12T10:42:22,4,,0.0,0.0,
4081,YEONG,QXNBKWSGQ,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,7,,0.0,0.0,
4315,YEONG,IVIREMYWHQGNPI,, , ,,,,,,1999-10-13T10:42:27,2000-10-12T10:42:27,5,,0.0,0.0,
4724,RYAN,FJDMUEFABRKCVM,, , ,,,,,,1999-10-13T10:42:32,2000-10-12T10:42:32,8,,0.0,0.0,
5071,ANDERSON,FERTWWQS,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,2,,0.0,0.0,
5299,UNAKLET,LMSSPBIKXBU,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,6,,0.0,0.0,
5416,HAHN,LSSTPRRQBFQVEW,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,7,,0.0,0.0,
5818,TOLSKY,ECNBFWFPLBCJGU,, , ,,,,,,1999-10-13T10:42:45,2000-10-12T10:42:45,9,,0.0,0.0,
5844,TOLSKY,BNYBEXWWBRTEB,, , ,,,,,,1999-10-13T10:42:45,2000-10-12T10:42:45,2,,0.0,0.0,
5902,ZUCKER,QUOCNZUOYLSMCM,, , ,,,,,,1999-10-13T10:42:46,2000-10-12T10:42:46,9,,0.0,0.0,
6208,TOLSKY,MYFMNCJGLAMZKI,, , ,,,,,,1999-10-13T10:42:50,2000-10-12T10:42:50,8,,0.0,0.0,
6229,OLPHANT,ECFCDTTFWMKPRN,, , ,,,,,,1999-10-13T10:42:50,2000-10-12T10:42:50,3,275.0,0.0,0.0,
6497,WOLFMULE,GENAXVHHXEUWTL,, , ,,,,,,1999-10-13T10:42:53,2000-10-12T10:42:53,5,131.0,0.0,0.0,
6559,GOHAN,ZGRNSCYQQXYPTM,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,8,,0.0,0.0,
6596,RYAN,KSKMXOKTQ,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,2,,0.0,0.0,
6854,PAYNTER,SJCPXCJXDLME,, , ,,,,,,1999-10-13T10:42:58,2000-10-12T10:42:58,4,,0.0,0.0,
6884,TOLSKY,YWMMKWHWSZVYSD,, , ,,,,,,1999-10-13T10:42:58,2000-10-12T10:42:58,2,,0.0,0.0,
6953,KAHRMANN,QUHEIVWLQWGPAH,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,7,,0.0,0.0,
6983,OLPHANT,DPTRFGCCVQC,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,2,,0.0,0.0,
7200,XAVIER,TZRCDDPNXIHROG,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,8,,0.0,0.0,
7329,WOLFMULE,BPIATXJLUZMGCM,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,8,,0.0,0.0,
7465,CHEN,HLEZIQJUFNUBEP,, , ,,,,,,1999-10-13T10:43:05,2000-10-12T10:43:05,5,,0.0,0.0,
7471,INFANTE,JABBUYWTDZDZSS,, , ,,,,,,1999-10-13T10:43:05,2000-10-12T10:43:05,9,,0.0,0.0,
7479,QUINT,XICO,, , ,,,,,,1999-10-13T10:43:05,2000-10-12T10:43:05,9,140.0,0.0,0.0,
7508,TOLSKY,AFIHRYPRPKOGTV,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,5,,0.0,0.0,
7518,DORR,GCJPHTWWCYFGJZ,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,2,,0.0,0.0,
7640,VANN,MYFUIKWASFOMRJ,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,7,,0.0,0.0,
7859,GOHAN,QQEYJLXFEYRQJX,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,6,365.0,0.0,0.0,
7870,RYAN,OQRKW,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,3,,0.0,0.0,
7965,INFANTE,FLMHEWVXXGEVKU,, , ,,,,,,1999-10-13T10:43:12,2000-10-12T10:43:12,7,,0.0,0.0,
8013,EFLIN,GEYTYADESCEFHO,, , ,,,,,,1999-10-13T10:43:12,2000-10-12T10:43:12,5,,0.0,0.0,
8146,HAHN,QUNCMUEJ,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,7,,0.0,0.0,
8287,STEIN,RXYINCRUEISBGU,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,6,,0.0,0.0,
8388,PAYNTER,YVHIO,, , ,,,,,,1999-10-13T10:43:17,2000-10-12T10:43:17,2,,0.0,0.0,
8394,VANN,UPDLLYU,, , ,,,,,,1999-10-13T10:43:17,2000-10-12T10:43:17,8,,0.0,0.0,
8531,CHEN,EKSGBHCUZWNNSM,, , ,,,,,,1999-10-13T10:43:19,2000-10-12T10:43:19,5,,0.0,0.0,
8558,DORR,YEZXJDAKNOVXEC,, , ,,,,,,1999-10-13T10:43:19,2000-10-12T10:43:19,2,,0.0,0.0,
8574,TOLSKY,XGBPEDVHJCFBW,, , ,,,,,,1999-10-13T10:43:19,2000-10-12T10:43:19,8,,0.0,0.0,
8590,JONES,GLEGVMWYMTYP,, , ,,,,,,1999-10-13T10:43:19,2000-10-12T10:43:19,4,,0.0,0.0,
8656,XAVIER,YWEFNHYJUHGGSX,, , ,,,,,,1999-10-13T10:43:20,2000-10-12T10:43:20,9,,0.0,0.0,
8768,FLORINI,CJOLDGEDSLVMVH,, , ,,,,,,1999-10-13T10:43:22,2000-10-12T10:43:22,5,430.0,0.0,0.0,
9036,NELSON,APFXSQAWLUXQRA,, , ,,,,,,1999-10-13T10:43:25,2000-10-12T10:43:25,5,,0.0,0.0,
9170,RYAN,XKNNJE,, , ,,,,,,1999-10-13T10:43:26,2000-10-12T10:43:26,8,,0.0,0.0,
9213,INFANTE,OSPVXFDHRKS,, , ,,,,,,1999-10-13T10:43:27,2000-10-12T10:43:27,2,,0.0,0.0,
9226,VANN,LQDS,, , ,,,,,,1999-10-13T10:43:27,2000-10-12T10:43:27,8,,0.0,0.0,
9330,VANN,WJJ,, , ,,,,,,1999-10-13T10:43:28,2000-10-12T10:43:28,7,,0.0,0.0,
9332,XAVIER,KXBPKCLN,, , ,,,,,,1999-10-13T10:43:28,2000-10-12T10:43:28,8,,0.0,0.0,
9342,HAHN,KNTIV,, , ,,,,,,1999-10-13T10:43:29,2000-10-12T10:43:29,6,,0.0,0.0,
9348,NELSON,HJJORCTETGKL,, , ,,,,,,1999-10-13T10:43:29,2000-10-12T10:43:29,4,,0.0,0.0,
9384,XAVIER,SOYJBHSIZVMSVC,, , ,,,,,,1999-10-13T10:43:29,2000-10-12T10:43:29,4,,0.0,0.0,
9436,XAVIER,UIIPAXLRONYSF,, , ,,,,,,1999-10-13T10:43:30,2000-10-12T10:43:30,9,,0.0,0.0,
9461,WOLFMULE,ZJCXSHST,, , ,,,,,,1999-10-13T10:43:30,2000-10-12T10:43:30,6,,0.0,0.0,
