member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
466,XAVIER,PYXTNUIQYREOHY,, , ,,,,,,1999-10-13T10:41:38,2000-10-12T10:41:38,7,,0.0,0.0,
1083,QUINT,ERXLIWSFJCRRCU,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,8,,0.0,0.0,
1482,ZUCKER,LVMMRLYCTOXYQZ,, , ,,,,,,1999-10-13T10:41:51,2000-10-12T10:41:51,7,,0.0,0.0,
1601,OLPHANT,XOCXAQPRE,, , ,,,,,,1999-10-13T10:41:52,2000-10-12T10:41:52,4,,0.0,0.0,
1696,FLORINI,PJAWUKROFGXYB,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,4,,0.0,0.0,
1763,UNAKLET,RXCPUNPYCHNIKD,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,5,,0.0,0.0,
1920,VANN,FHGYUTYWPUTEEL,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,6,,0.0,0.0,
2454,JONES,RODTKRAFKKAMCU,, , ,,,,,,1999-10-13T10:42:03,2000-10-12T10:42:03,7,447.0,0.0,0.0,
2460,PAYNTER,DHBTUZVNET,, , ,,,,,,1999-10-13T10:42:03,2000-10-12T10:42:03,8,,0.0,0.0,
2474,DORR,SLEEQWLRIOT,, , ,,,,,,1999-10-13T10:42:04,2000-10-12T10:42:04,7,,0.0,0.0,
2687,INFANTE,ZARBTNDAJC,, , ,,,,,,1999-10-13T10:42:06,2000-10-12T10:42:06,5,,0.0,0.0,
3333,EFLIN,AQVJBIWBBADSZW,, , ,,,,,,1999-10-13T10:42:14,2000-10-12T10:42:14,9,,0.0,0.0,
3422,PAYNTER,SSIRTVKBFYLYQT,, , ,,,,,,1999-10-13T10:42:15,2000-10-12T10:42:15,5,,0.0,0.0,
3649,INFANTE,LIRWWMM,, , ,,,,,,1999-10-13T10:42:18,2000-10-12T10:42:18,6,,0.0,0.0,
4036,FLORINI,IYUDCSHE,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,7,,0.0,0.0,
4062,FLORINI,TBHUYF,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,9,,0.0,0.0,
4082,ZUCKER,RENZCVQWWCFMIT,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,6,,0.0,0.0,
4647,STEIN,PTRSVYCDETWC,, , ,,,,,,1999-10-13T10:42:31,2000-10-12T10:42:31,4,,0.0,0.0,
4722,PAYNTER,CWJOIQVEFDHFWY,, , ,,,,,,1999-10-13T10:42:32,2000-10-12T10:42:32,8,,0.0,0.0,
4723,QUINT,NEQYTP,, , ,,,,,,1999-10-13T10:42:32,2000-10-12T10:42:32,7,,0.0,0.0,
4764,FLORINI,SERXJIDWMMRTBR,, , ,,,,,,1999-10-13T10:42:32,2000-10-12T10:42:32,9,,0.0,0.0,
