member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
739,KAHRMANN,LXQV,, , ,,,,,,1999-10-13T10:41:41,2000-10-12T10:41:41,2,,0.0,0.0,
1828,HAHN,OMFZIUBNRIUZMY,, , ,,,,,,1999-10-13T10:41:55,2000-10-12T10:41:55,8,324.0,0.0,0.0,
2078,XAVIER,QJYLVSPMURGEOF,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,5,,0.0,0.0,
2984,TOLSKY,DNRWMJTFOEDKIQ,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,9,,0.0,0.0,
3091,WOLFMULE,YGNU,, , ,,,,,,1999-10-13T10:42:11,2000-10-12T10:42:11,2,347.0,0.0,0.0,
3289,MAKAI,BAAAVWMWJU,, , ,,,,,,1999-10-13T10:42:14,2000-10-12T10:42:14,4,,0.0,0.0,
3635,UNAKLET,PIGY,, , ,,,,,,1999-10-13T10:42:18,2000-10-12T10:42:18,2,,0.0,0.0,
3691,YEONG,GSIVKW,, , ,,,,,,1999-10-13T10:42:19,2000-10-12T10:42:19,9,,0.0,0.0,
3855,GOHAN,QUYSUXGVX,, , ,,,,,,1999-10-13T10:42:21,2000-10-12T10:42:21,6,,0.0,0.0,
3985,GOHAN,GVUCYOWRDUWJDB,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,6,,0.0,0.0,
4085,CHEN,CMCXDVVIRFWL,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,2,,0.0,0.0,
4242,DORR,EUQELDAZONRY,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,6,,0.0,0.0,
4320,DORR,OYIGHLRMRDYFDN,, , ,,,,,,1999-10-13T10:42:27,2000-10-12T10:42:27,7,,0.0,0.0,
4384,PAYNTER,FOGDRXV,, , ,,,,,,1999-10-13T10:42:27,2000-10-12T10:42:27,9,,0.0,0.0,
4584,HAHN,NKFWWVRUTNQHUJ,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,5,485.0,0.0,0.0,
4785,ANDERSON,WJOZRIXXGVCRSJ,, , ,,,,,,1999-10-13T10:42:33,2000-10-12T10:42:33,8,462.0,0.0,0.0,
4796,LING,XGKYTK,, , ,,,,,,1999-10-13T10:42:33,2000-10-12T10:42:33,5,,0.0,0.0,
4906,RYAN,FLIUY,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,3,,0.0,0.0,
4957,QUINT,YLRECCSCNMMUYW,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,8,,0.0,0.0,
5104,HAHN,QSHOHGNBHYVNLT,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,2,,0.0,0.0,
5462,BARR,DQUEQEHKE,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,5,,0.0,0.0,
5615,YEONG,EAOLKNQDIHE,, , ,,,,,,1999-10-13T10:42:42,2000-10-12T10:42:42,2,418.0,0.0,0.0,
5694,ZUCKER,WNCGMMRDUZWJYG,, , ,,,,,,1999-10-13T10:42:43,2000-10-12T10:42:43,5,,0.0,0.0,
5908,FLORINI,JBXLKIOBGMTUYN,, , ,,,,,,1999-10-13T10:42:46,2000-10-12T10:42:46,9,,0.0,0.0,
5922,TOLSKY,KJWONMCEYBNUPZ,, , ,,,,,,1999-10-13T10:42:46,2000-10-12T10:42:46,4,326.0,0.0,0.0,
6135,YEONG,FRKFWZVATBWTCJ,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,9,,0.0,0.0,
6141,EFLIN,EFDCSWHE,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,2,,0.0,0.0,
6249,INFANTE,PKDGKLQKJRFAOK,, , ,,,,,,1999-10-13T10:42:50,2000-10-12T10:42:50,4,,0.0,0.0,
6280,NELSON,MZSFNWFZW,, , ,,,,,,1999-10-13T10:42:51,2000-10-12T10:42:51,8,,0.0,0.0,
6550,XAVIER,JEYMWISJEZVPUI,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,8,,0.0,0.0,
6786,ZUCKER,XFUYSKVESJQXNO,, , ,,,,,,1999-10-13T10:42:57,2000-10-12T10:42:57,2,491.0,0.0,0.0,
6953,KAHRMANN,QUHEIVWLQWGPAH,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,7,,0.0,0.0,
7141,QUINT,SOBVROSRNUFHWL,, , ,,,,,,1999-10-13T10:43:01,2000-10-12T10:43:01,9,,0.0,0.0,
7156,FLORINI,LIXURW,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,5,,0.0,0.0,
7184,HAHN,NEIBFIJSBOXTKM,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,7,,0.0,0.0,
7375,QUINT,XKXESWTTCKSEZC,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,9,,0.0,0.0,
7463,ANDERSON,SRQFMEMFHHNXZP,, , ,,,,,,1999-10-13T10:43:05,2000-10-12T10:43:05,8,,0.0,0.0,
7534,TOLSKY,OWZOYIADNLEMRC,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,5,,0.0,0.0,
7612,TOLSKY,YQVHYTHPGSLZNC,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,6,376.0,0.0,0.0,
7625,GOHAN,ZBNXQBXWFJGKMS,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,3,,0.0,0.0,
7628,JONES,AYU,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,2,,0.0,0.0,
