customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
4,2,Барбара,Джонс,БАРБАРА.ДЖОНС@сакилаклиент.ру,8,1,2006-02-14 19:04:36,2006-02-15 03:57:20
9,2,Мэрил Стрип,МОУР,МАРГАРЕТ.МОУР@сакилакустомер.орг,13,1,2006-02-14 19:04:36,2006-02-15 03:57:20
16,2,Сандра,Мартин,Сандра.Мартин@sakilacustomer.org,20,0,2006-02-14 19:04:36,2006-02-15 03:57:20
17,1,ДОННА,Томпсон,ДОННА.ТХОМПСОН@САКИЛАКОНТЕКСТЕР.ОРГ,21,1,2006-02-14 19:04:36,2006-02-15 03:57:20
19,1,РЮТ,Мартинес,РЮТ.МАРТИНЕЗ@сакилакустомер.ру,23,1,2006-02-14 19:04:36,2006-02-15 03:57:20
20,2,Шарон,Робинсон,Шэрон. Робинсон@сакилакустомер.рф,24,1,2006-02-14 19:04:36,2006-02-15 03:57:20
34,2,Ребекка,Скотт,Ребекка.Скотт@sakilacustomer.орг,38,1,2006-02-14 19:04:36,2006-02-15 03:57:20
36,2,Кاثлен,Адамс,Кэтлин.Адамс@sakilacustomer.org,40,1,2006-02-14 19:04:36,2006-02-15 03:57:20
44,1,МАРИИ,Тёрнер,MARIE.TURNER@sakilacustomer.ru,48,1,2006-02-14 19:04:36,2006-02-15 03:57:20
45,1,Джейнет,ФИЛЛIPS,ЯНЕТ.ФИЛЛИПСТИНУ@САКИЛАЦУСТОМЕР.РУ,49,1,2006-02-14 19:04:36,2006-02-15 03:57:20
53,1,ХЕЗЕР,МОРРИС,Хэйзер. Моррис,57,1,2006-02-14 19:04:36,2006-02-15 03:57:20
61,2,Кэтрин,РИВЕРА,КATHERINE.РИВЕРА@sakilacustomer.org,65,1,2006-02-14 19:04:36,2006-02-15 03:57:20
62,1,Жоан,КОПЕРА,joan.cooper@sakilacustomer.org,66,1,2006-02-14 19:04:36,2006-02-15 03:57:20
65,2,Роза,ХОУАРД,РОУЗЭНДЖЕЛХОУАЕРД@САкиЛАКУСТОМЕΡ.РУ,69,1,2006-02-14 19:04:36,2006-02-15 03:57:20
69,2,Юди,Грей,ЮДИ. ГРэй@sakilacustomer.org,73,1,2006-02-14 19:04:36,2006-02-15 03:57:20
72,2,Тереза,Уотсон,Тереса. Уотсон@SakilaCustomer.org,76,1,2006-02-14 19:04:36,2006-02-15 03:57:20
79,1,РЕЧЬ,БАРНЕС,Рачел.Барнс@сакилакустомер.рф,83,1,2006-02-14 19:04:36,2006-02-15 03:57:20
80,1,МАРИЛИН,Росс,марилин.росс@сакилакастмер.рф,84,1,2006-02-14 19:04:36,2006-02-15 03:57:20
101,1,ПЭГги,Майерс,Пегги.Майерс@сакилакустомер.ру,105,1,2006-02-14 19:04:36,2006-02-15 03:57:20
102,1,Кристал,Форд,КРИСТАЛ.ФОРД@sakilacustomer.org,106,1,2006-02-14 19:04:36,2006-02-15 03:57:20
103,1,Гладис,ХАМИЛТОН,Гладис.Хамильтон@sakilacustomer.org,107,1,2006-02-14 19:04:36,2006-02-15 03:57:20
106,1,КОННИ,ВАЛЛЭКЕ,Конни. Уоллес,110,1,2006-02-14 19:04:36,2006-02-15 03:57:20
108,1,Трейси,Колье,Трейси.Коле@сакилакстомер.орган,112,1,2006-02-14 19:04:36,2006-02-15 03:57:20
129,1,Кери,Портер,Кери. Портер@sakilacustomer.org,133,1,2006-02-14 19:04:36,2006-02-15 03:57:20
137,2,Ронда,Кеннеди,Ронда. Кеннеди@sakilacustomer.org,141,1,2006-02-14 19:04:36,2006-02-15 03:57:20
161,1,Жердин,Перкинс,GERALDINE.PERKINS@sakilacustomer.ru,165,1,2006-02-14 19:04:36,2006-02-15 03:57:20
172,1,Бернице,Уиллис,Бернис.Уиллис@sakilacustomer.рф,176,1,2006-02-14 19:04:36,2006-02-15 03:57:20
186,2,ХОЛЛИ,Лисица,ХОЛЛИ.ФОУКС@САКИЛА-КСТОМЕР.ОРГ,190,1,2006-02-14 19:04:36,2006-02-15 03:57:20
194,2,Кристен,ЧАВЕС,Кристен.Чавес@sakilacustomer.org,198,1,2006-02-14 19:04:36,2006-02-15 03:57:20
197,2,СУЭ,ПЕТЕРС,СЮ.ПЭТЕРС@сакилак스터.ру,201,1,2006-02-14 19:04:36,2006-02-15 03:57:20
209,2,Тоня,ЧАПМАН,Тоня.Чапман@sakilacustomer.org,213,1,2006-02-14 19:04:36,2006-02-15 03:57:20
212,2,ВИЛЬМА,Ричарды,ВИЛМА.РИКАРДС@САКИЛАКСТОМЕР.ОРГ,216,1,2006-02-14 19:04:36,2006-02-15 03:57:20
215,2,ДЖЕССИ,БАНКОВЫЕ УСЛУГИ,Jessie.Banks@sakilacustomer.org,219,1,2006-02-14 19:04:36,2006-02-15 03:57:20
219,2,Уилли,Ховелл,Уильям.Хоуэлл@sakilacustomer.org,223,1,2006-02-14 19:04:36,2006-02-15 03:57:20
224,2,Жемчуг,Гарза,ПЕАРЛ.ГАРСА@сакилаклиент.орг,228,1,2006-02-14 19:04:36,2006-02-15 03:57:20
230,2,Радость,Джордж,JOY.GEORGE@sakilacustomer.org,234,1,2006-02-14 19:04:36,2006-02-15 03:57:20
235,1,Джекки,Линч,Джеки. Линч@сакиласебеструдник.рм,239,1,2006-02-14 19:04:36,2006-02-15 03:57:20
239,2,Мини,Ромеро,Мини. Ромеро@сакилакастмер.ру,243,1,2006-02-14 19:04:36,2006-02-15 03:57:20
245,1,Кортни,День,Кортни.Дей@sakilacustomer.орг,249,1,2006-02-14 19:04:36,2006-02-15 03:57:20
247,1,Стелла,МОРЕНО,СТЕЛЛА.МОРЕНО@САКИЛАКУСТОМЕР.ОРГ,251,1,2006-02-14 19:04:36,2006-02-15 03:57:20
251,2,Викки,БРАУЕР,ВИККИ.БРАУЕР@САКИЛАСЕСТЬЮМЕР.ОРГ,255,1,2006-02-14 19:04:36,2006-02-15 03:57:20
253,1,Тэрри,Карсон,Тери.Карлсон@sakilacustomer.org,258,1,2006-02-14 19:04:36,2006-02-15 03:57:20
258,1,МЫСЛ,Флеминг,Мыртл. Флеминг@sakilacustomer.org,263,1,2006-02-14 19:04:36,2006-02-15 03:57:20
261,1,ДЭएनНА,Бърд,ДЕАННА.БЙРД@сакилакстоммер.орг,266,1,2006-02-14 19:04:36,2006-02-15 03:57:20
262,2,Пэтси,ДАВИДСОН,Пэтси.Дэвидсон@sakilacustomer.ru,267,1,2006-02-14 19:04:36,2006-02-15 03:57:20
263,1,Хильда,ХОПКИНС,Хильда. Хопкинс@сакилаклиент.рф,268,1,2006-02-14 19:04:36,2006-02-15 03:57:20
268,1,НИНА,Сото,НИНА.СОТО@САКИЛАКУСТОМЕР.ОРГ,273,1,2006-02-14 19:04:36,2006-02-15 03:57:20
269,1,Кассандра,Уолтерс,Кассандра.Уолтерс@sakilacustomer.org,274,1,2006-02-14 19:04:36,2006-02-15 03:57:20
273,2,Приска́лл,Лоу,прискилла.лоу@сакилакустомер.орг,278,1,2006-02-15 07:04:37,2006-02-15 03:57:20
280,2,Трейси,БАРРЕТ,Трейси. Барретт@сакилаклиент.орг,285,1,2006-02-15 07:04:37,2006-02-15 03:57:20
296,2,РАМОНА,ХЭЛ,Ramona.Hale@sakilacustomer.org,301,1,2006-02-15 07:04:37,2006-02-15 03:57:20
298,1,Эрика,ПЕНА,Эрика.Пена@сакилакустомер.организация,303,1,2006-02-15 07:04:37,2006-02-15 03:57:20
301,2,Рॉберт,БАУГМАН,Роберт.Боудман@sakilacustomer.org,306,1,2006-02-15 07:04:37,2006-02-15 03:57:20
304,2,ДАВИД,Королевский,ДАВИД.РОЯЛ@САКИЛАКОНСТРУКТОР.РУ,309,1,2006-02-15 07:04:37,2006-02-15 03:57:20
309,1,Кристофер,Греко,Кристофер. Греко@sakilacustomer.org,314,1,2006-02-15 07:04:37,2006-02-15 03:57:20
316,1,Стивен,Кёрли,стевен.курилли@сакилакстеммер.орган,321,1,2006-02-15 07:04:37,2006-02-15 03:57:20
319,2,РОНАЛЬД,Вайнер,Ronald.Weiner@sakilacustomer.org,324,1,2006-02-15 07:04:37,2006-02-15 03:57:20
320,2,Антони,Шва́б,Антони.Шваб@sakilacustomer.org,325,1,2006-02-15 07:04:37,2006-02-15 03:57:20
328,2,ДЖЕффри,Спейр,jeffrey.spear@sakilacustomer.org,333,1,2006-02-15 07:04:37,2006-02-15 03:57:20
329,2,Франк,ВAGNER,Фрэнк.Уэггнер@SakilaCustomer.org,334,1,2006-02-15 07:04:37,2006-02-15 03:57:20
333,2,Эндрю,Пурди,ANDREW.PURDY@sakilacustomer.org,338,1,2006-02-15 07:04:37,2006-02-15 03:57:20
358,2,Самуил,Марлоу,"سامويل. Марлоу

самуэль.марлоу@сакила-клиент.рф",363,1,2006-02-15 07:04:37,2006-02-15 03:57:20
360,2,Рالف,Мадригал,РАМДРАГЭЛ@САКИЛА-КОНТАКТ.РУ,365,1,2006-02-15 07:04:37,2006-02-15 03:57:20
364,1,БЕНДЖАМИН,Варнеи,Бенджамин. Варней@сакилакустомер.орг,369,1,2006-02-15 07:04:37,2006-02-15 03:57:20
365,2,БРУС,Шварц,БРАУС.ШВАРЦ@sakilacustomer.org,370,1,2006-02-15 07:04:37,2006-02-15 03:57:20
368,1,Гарри,Арсэ,Гарри.Арсе@sakilacustomer.org,373,0,2006-02-15 07:04:37,2006-02-15 03:57:20
369,2,ФРЕД,ПШЕНЬ,Фред.Веат@сакилакустомер.орган,374,1,2006-02-15 07:04:37,2006-02-15 03:57:20
371,1,Билли,Пулен,БИЛЛИ.ПАУЛИН@sakilacustomer.org,376,1,2006-02-15 07:04:37,2006-02-15 03:57:20
375,2,Аарон,Селби,Аарон.Селби@sakilacustomer.org,380,1,2006-02-15 07:04:37,2006-02-15 03:57:20
383,1,Мартин,БАЛЕС,Мартин. Балес,388,1,2006-02-15 07:04:37,2006-02-15 03:57:20
384,2,Эرنест,ШЕСТЬ,ЭРНЕСТ.ШЕПП@сакилакустомер.ру,389,1,2006-02-15 07:04:37,2006-02-15 03:57:20
387,2,Джесси,Шилинг,Jessе. Шиллинг@sakilacustomer.org,392,1,2006-02-15 07:04:37,2006-02-15 03:57:20
399,1,Дэнни,ИСОМ,Дэнни. Изо́м@сакилакустomer.орг,404,1,2006-02-15 07:04:37,2006-02-15 03:57:20
413,2,Марвин,Да,Марвин.Иее@сакилаклиент.орг,418,1,2006-02-15 07:04:37,2006-02-15 03:57:20
414,1,Винсент,Рэйлстон,ВИНСЕНТ.РАЛСТОН@sakilacustomer.org,419,1,2006-02-15 07:04:37,2006-02-15 03:57:20
415,1,ГЛЕНН,ПРЯЧИТЕЛЬНЫЙ ПУСК,ГЛЕНН.ПУЛЕН@сакилакустомер.ру,420,1,2006-02-15 07:04:37,2006-02-15 03:57:20
417,1,Тревис,Эстеп,Тревис.Эстеп@sakilacustomer.org,422,1,2006-02-15 07:04:37,2006-02-15 03:57:20
422,1,Мелвин,Эллингтон,Мелвин. Эллиингтон,427,1,2006-02-15 07:04:37,2006-02-15 03:57:20
424,2,Кайл,Спёрлок,Кайл.Спёрлок@sakilacustomer.org,429,1,2006-02-15 07:04:37,2006-02-15 03:57:20
430,1,РАЙ,Хоул,Рэй.Хоуелл@сакилаклиент.орган,435,1,2006-02-15 07:04:37,2006-02-15 03:57:20
433,1,Нет,Кости,DON.БОНЕ@sakilacustomer.ру,438,1,2006-02-15 07:04:37,2006-02-15 03:57:20
