address_id,address,address2,district,city_id,postal_code,phone,last_update
5,Улица Ханоя 1913,,Нагасаки,463,35200,28303384290,15.02.2006 03:45
10,Путь Сантьяго-де-Компостела 1795 года,,Техас,295,18743,860452626434,15.02.2006 03:45
12,478 Иолиевт Вей,,Хамилтон,200,77948,657282285970,15.02.2006 03:45
13,613 Королёвская улица,,Маскат,329,45844,380657522649,15.02.2006 03:45
15,1542 Тарлак-парквей,,Канагава,440,1027,635297277345,15.02.2006 03:45
17,270 Амстердамский тракт,,Османые,384,29610,695479687538,15.02.2006 03:45
33,"Аурора-авеню, 786",,Ямагути,474,65750,18461860151,15.02.2006 03:45
36,Мандалуйонг Плейс,,Утар-Прадеш,239,65213,627705991774,15.02.2006 03:45
39,391 Каял-Драйв,,Миди-Пиренеи,544,34021,440512153169,15.02.2006 03:45
44,"Улица Граца, 671",,Ориентальная,353,94399,680768868518,15.02.2006 03:45
54,Парквей 115 Хидальго,,Хартум,379,80168,307703950263,15.02.2006 03:45
57,Бульвар Кабула 17,,Чиба,355,38594,697760867968,15.02.2006 03:45
59,Квайфунг и Новая Квайфунгская петля,,Москва,49,57807,499352017190,15.02.2006 03:45
63,Парквей 1213 Ранчи,,Карнатака,350,94352,800024380485,15.02.2006 03:45
64,81 Гдеидская улица,,Раджастхан,231,55561,250767749542,15.02.2006 03:45
65,915 Понс-плаза,,Базель-Сити,56,83980,1395251317,15.02.2006 03:45
69,Улица Оцу 698,,Кайен,105,71110,409983924481,15.02.2006 03:45
77,Бульвар Поссо де Кладес,,Чайяи,114,60951,427454485876,15.02.2006 03:45
78,"Дос-Куэбрас-Плейс, 1206",,Сан-Паулу,431,20207,241832790687,15.02.2006 03:45
84,1888 Кабульская дорога,,Ойо и Осун,217,20936,701457319790,15.02.2006 03:45
88,Бульвар Святого Петра 125,,Пуэбла,40,67912,48417642933,15.02.2006 03:45
89,"Бульвар Ктахи, 1557",,Англия,88,88002,720998247660,15.02.2006 03:45
93,Авеню Эль-Альто 1926,,Буду́нес-Айрес,289,75543,846225459260,15.02.2006 03:45
94,"Чатсворт-драйв, 1952",,Гуанджоу,332,25958,991562402283,15.02.2006 03:45
98,152 Парквей Китве,,Карага,82,53182,835433605312,15.02.2006 03:45
104,Плаца Камакура 1913 года,,Липецк,238,97287,942570536750,15.02.2006 03:45
105,733 Мандалуйонг Плейс,,Аси́р,2,77459,196568435814,15.02.2006 03:45
108,1386 улица Янгор,,Прованс-Альпы-Лот-Руан,543,80720,449216226468,15.02.2006 03:45
109,Бульвар Након Саваан 454,,Фунафути,173,76383,963887147572,15.02.2006 03:45
