member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
448,FLORINI,QVJRJWWGTHRD,, , ,,,,,,1999-10-13T10:41:38,2000-10-12T10:41:38,4,,0.0,0.0,
475,GOHAN,ZJQKOBHJWWXJ,, , ,,,,,,1999-10-13T10:41:38,2000-10-12T10:41:38,9,,0.0,0.0,
653,CHEN,NWRJSFQCYMFHTV,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,7,462.0,0.0,0.0,
986,XAVIER,KDXGVVTMJDCJQR,, , ,,,,,,1999-10-13T10:41:45,2000-10-12T10:41:45,9,,0.0,0.0,
1356,DORR,EQYQTVKGCJULSX,, , ,,,,,,1999-10-13T10:41:49,2000-10-12T10:41:49,7,,0.0,0.0,
2477,GOHAN,LOSEFCFDGILBFU,, , ,,,,,,1999-10-13T10:42:04,2000-10-12T10:42:04,6,327.0,0.0,0.0,
2588,NELSON,IPDFBFXKVCSLIR,, , ,,,,,,1999-10-13T10:42:05,2000-10-12T10:42:05,7,,0.0,0.0,
2727,WOLFMULE,QZKXSQXTNCP,, , ,,,,,,1999-10-13T10:42:07,2000-10-12T10:42:07,6,435.0,0.0,0.0,
2934,VANN,XPWUNDOUTVPKAH,, , ,,,,,,1999-10-13T10:42:09,2000-10-12T10:42:09,8,,0.0,0.0,
3237,MAKAI,ZHPLJNXQR,, , ,,,,,,1999-10-13T10:42:13,2000-10-12T10:42:13,4,,0.0,0.0,
3249,YEONG,KABWDDA,, , ,,,,,,1999-10-13T10:42:13,2000-10-12T10:42:13,7,,0.0,0.0,
3740,VANN,ICFLUFDUKSYO,, , ,,,,,,1999-10-13T10:42:19,2000-10-12T10:42:19,4,496.0,0.0,0.0,
3816,TOLSKY,CSBXGRDCJMDHAZ,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,2,320.0,0.0,0.0,
3823,ANDERSON,IGSCXMBXJKFLCK,, , ,,,,,,1999-10-13T10:42:21,2000-10-12T10:42:21,5,,0.0,0.0,
3975,WOLFMULE,JGABJWOS,, , ,,,,,,1999-10-13T10:42:22,2000-10-12T10:42:22,9,,0.0,0.0,
4135,ANDERSON,NDTLEBAKBIWGSH,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,8,,0.0,0.0,
4210,XAVIER,QGCFKVVVUOSZPV,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,2,,0.0,0.0,
4249,KAHRMANN,NVBGD,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,2,,0.0,0.0,
4294,DORR,LLSXPVUQDYIVXN,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,6,,0.0,0.0,
4489,QUINT,GCMORSOPLRLVKZ,, , ,,,,,,1999-10-13T10:42:29,2000-10-12T10:42:29,8,,0.0,0.0,
4579,CHEN,WNFVFGMIBXDMKF,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,8,,0.0,0.0,
4788,DORR,KNMJCGESXMNFTS,, , ,,,,,,1999-10-13T10:42:33,2000-10-12T10:42:33,8,,0.0,0.0,
4988,VANN,GHPUDSBOUIGET,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,9,,0.0,0.0,
5035,QUINT,YKRVFFWIUELJS,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,6,,0.0,0.0,
5059,OLPHANT,XLEFGEDUQZFZ,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,3,,0.0,0.0,
5198,XAVIER,AUCS,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,2,,0.0,0.0,
5343,MAKAI,WDDIYTLTKTBSFV,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,7,,0.0,0.0,
5433,YEONG,TOUSSRAMKOSFBS,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,4,,0.0,0.0,
5437,CHEN,SNAYMTDEQDFSIS,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,7,500.0,0.0,0.0,
5509,WOLFMULE,SDULXOSTQQR,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,5,,0.0,0.0,
5528,PAYNTER,KHMBVJTNUH,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,9,,0.0,0.0,
5707,MAKAI,JPHVGQHVTGMIYJ,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,8,306.0,0.0,0.0,
5763,QUINT,LCEUG,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,7,,0.0,0.0,
