member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
2474,DORR,SLEEQWLRIOT,, , ,,,,,,1999-10-13T10:42:04,2000-10-12T10:42:04,7,,0.0,0.0,
3685,STEIN,GTRHCSQRCVC,, , ,,,,,,1999-10-13T10:42:19,2000-10-12T10:42:19,8,,0.0,0.0,
4155,UNAKLET,KSYSZJUAMHVTQJ,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,4,,0.0,0.0,
4282,RYAN,HVDSDKUXOSXCKK,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,6,,0.0,0.0,
4289,YEONG,VHDVLBMEDMFCNY,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,5,,0.0,0.0,
4506,HAHN,GPDLBGBDWKHZIW,, , ,,,,,,1999-10-13T10:42:29,2000-10-12T10:42:29,4,,0.0,0.0,
4741,INFANTE,MXEBQCCXRMC,, , ,,,,,,1999-10-13T10:42:32,2000-10-12T10:42:32,8,106.0,0.0,0.0,
5527,OLPHANT,BSFBZUCEZMSUSO,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,4,,0.0,0.0,
6594,PAYNTER,UVKXIXOIW,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,8,,0.0,0.0,
7258,DORR,QFLGT,, , ,,,,,,1999-10-13T10:43:03,2000-10-12T10:43:03,6,,0.0,0.0,
7933,CHEN,RKVLNWI,, , ,,,,,,1999-10-13T10:43:11,2000-10-12T10:43:11,2,,0.0,0.0,
8110,XAVIER,PFBYOGQCGVTOUM,, , ,,,,,,1999-10-13T10:43:13,2000-10-12T10:43:13,6,,0.0,0.0,
8452,BARR,BCCZFEIFKAZHQQ,, , ,,,,,,1999-10-13T10:43:18,2000-10-12T10:43:18,5,,0.0,0.0,
8672,NELSON,CGWDXNFHOQJXGV,, , ,,,,,,1999-10-13T10:43:20,2000-10-12T10:43:20,5,,0.0,0.0,
8715,EFLIN,JBWVPYMUWMMTXI,, , ,,,,,,1999-10-13T10:43:21,2000-10-12T10:43:21,4,,0.0,0.0,
8837,WOLFMULE,WYYZBTRNVGZP,, , ,,,,,,1999-10-13T10:43:22,2000-10-12T10:43:22,2,,0.0,0.0,
9500,JONES,QPRUYCLZUHS,, , ,,,,,,1999-10-13T10:43:31,2000-10-12T10:43:31,6,,0.0,0.0,
9780,DORR,SEUGPFRRQHRWOH,, , ,,,,,,1999-10-13T10:43:34,2000-10-12T10:43:34,2,,0.0,0.0,
9890,JONES,URBNOJ,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,4,,0.0,0.0,
9927,UNAKLET,MRSLKYI,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,6,,0.0,0.0,
9997,MAKAI,EAFVSSXJCOIREH,, , ,,,,,,1999-10-13T10:43:37,2000-10-12T10:43:37,3,,0.0,0.0,
