member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
1269,UNAKLET,DHKLBBUCUXQ,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,2,,0.0,0.0,
2053,YEONG,UTNQCZG,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,5,,0.0,0.0,
2276,NELSON,OVC,, , ,,,,,,1999-10-13T10:42:01,2000-10-12T10:42:01,4,439.0,0.0,0.0,
2277,OLPHANT,BROCEV,, , ,,,,,,1999-10-13T10:42:01,2000-10-12T10:42:01,6,,0.0,0.0,
2738,HAHN,LRNOOWILLBC,, , ,,,,,,1999-10-13T10:42:07,2000-10-12T10:42:07,9,,0.0,0.0,
2855,UNAKLET,XJOJVSFRT,, , ,,,,,,1999-10-13T10:42:08,2000-10-12T10:42:08,6,,0.0,0.0,
3297,UNAKLET,FQXWRXYPKDWGEC,, , ,,,,,,1999-10-13T10:42:14,2000-10-12T10:42:14,8,,0.0,0.0,
3394,NELSON,BIWMBLMIYPLDL,, , ,,,,,,1999-10-13T10:42:15,2000-10-12T10:42:15,5,,0.0,0.0,
3406,ZUCKER,BKBVCZBQBDNA,, , ,,,,,,1999-10-13T10:42:15,2000-10-12T10:42:15,2,,0.0,0.0,
3555,STEIN,NCTNFBJUKSLFFW,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,4,,0.0,0.0,
3895,UNAKLET,YMLXWJERXDMMGW,, , ,,,,,,1999-10-13T10:42:21,2000-10-12T10:42:21,7,,0.0,0.0,
4077,UNAKLET,FOLUWVCLFFUDEQ,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,4,,0.0,0.0,
4135,ANDERSON,NDTLEBAKBIWGSH,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,8,,0.0,0.0,
4168,HAHN,CXILCJOCRSDQEC,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,4,,0.0,0.0,
4582,FLORINI,CPLOQXQGDBTTTB,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,3,,0.0,0.0,
4625,WOLFMULE,EUBJGRRF,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,8,,0.0,0.0,
4883,UNAKLET,IKUBBHSSMBHHWR,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,8,369.0,0.0,0.0,
4953,MAKAI,KWLPXXEFY,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,9,,0.0,0.0,
5002,JONES,LBGOIRFTRIE,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,7,,0.0,0.0,
5043,YEONG,YKFRLTORZOCDQC,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,7,,0.0,0.0,
5068,XAVIER,EDGASJSRSZKMBM,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,8,,0.0,0.0,
