actor_id,first_name,last_name,last_update
14,VIVIEN,BERGEN,2006-02-15T03:34:33
18,DAN,TORN,2006-02-15T03:34:33
23,SANDRA,KILMER,2006-02-15T03:34:33
32,TIM,HACKMAN,2006-02-15T03:34:33
34,AUDREY,OLIVIER,2006-02-15T03:34:33
35,JUDY,DEAN,2006-02-15T03:34:33
43,KIRK,JOVOVICH,2006-02-15T03:34:33
44,NICK,STALLONE,2006-02-15T03:34:33
45,REESE,KILMER,2006-02-15T03:34:33
48,FRANCES,DAY-LEWIS,2006-02-15T03:34:33
50,NATALIE,HOPKINS,2006-02-15T03:34:33
53,MENA,TEMPLE,2006-02-15T03:34:33
56,DAN,HARRIS,2006-02-15T03:34:33
58,CHRISTIAN,AKROYD,2006-02-15T03:34:33
65,ANGELA,HUDSON,2006-02-15T03:34:33
75,BURT,POSEY,2006-02-15T03:34:33
84,JAMES,PITT,2006-02-15T03:34:33
86,GREG,CHAPLIN,2006-02-15T03:34:33
89,CHARLIZE,DENCH,2006-02-15T03:34:33
92,KIRSTEN,AKROYD,2006-02-15T03:34:33
98,CHRIS,BRIDGES,2006-02-15T03:34:33
99,JIM,MOSTEL,2006-02-15T03:34:33
100,SPENCER,DEPP,2006-02-15T03:34:33
107,GINA,DEGENERES,2006-02-15T03:34:33
110,SUSAN,DAVIS,2006-02-15T03:34:33
115,HARRISON,BALE,2006-02-15T03:34:33
116,DAN,STREEP,2006-02-15T03:34:33
122,SALMA,NOLTE,2006-02-15T03:34:33
123,JULIANNE,DENCH,2006-02-15T03:34:33
126,FRANCES,TOMEI,2006-02-15T03:34:33
130,GRETA,KEITEL,2006-02-15T03:34:33
133,RICHARD,PENN,2006-02-15T03:34:33
134,GENE,HOPKINS,2006-02-15T03:34:33
137,MORGAN,WILLIAMS,2006-02-15T03:34:33
139,EWAN,GOODING,2006-02-15T03:34:33
140,WHOOPI,HURT,2006-02-15T03:34:33
145,KIM,ALLEN,2006-02-15T03:34:33
146,ALBERT,JOHANSSON,2006-02-15T03:34:33
149,RUSSELL,TEMPLE,2006-02-15T03:34:33
150,JAYNE,NOLTE,2006-02-15T03:34:33
156,FAY,WOOD,2006-02-15T03:34:33
157,GRETA,MALDEN,2006-02-15T03:34:33
160,CHRIS,DEPP,2006-02-15T03:34:33
161,HARVEY,HOPE,2006-02-15T03:34:33
166,NICK,DEGENERES,2006-02-15T03:34:33
167,LAURENCE,BULLOCK,2006-02-15T03:34:33
171,OLYMPIA,PFEIFFER,2006-02-15T03:34:33
175,WILLIAM,HACKMAN,2006-02-15T03:34:33
176,JON,CHASE,2006-02-15T03:34:33
179,ED,GUINESS,2006-02-15T03:34:33
188,ROCK,DUKAKIS,2006-02-15T03:34:33
190,AUDREY,BAILEY,2006-02-15T03:34:33
193,BURT,TEMPLE,2006-02-15T03:34:33
194,MERYL,ALLEN,2006-02-15T03:34:33
198,MARY,KEITEL,2006-02-15T03:34:33
199,JULIA,FAWCETT,2006-02-15T03:34:33
