address_id,address,address2,district,city_id,postal_code,phone,last_update
9,53 Парквей Идфу,,Нанту,361,42399,10655648674,2006-02-15T03:45:30
22,320 Брест Авеню,,Кадуна,252,43331,747791594069,2006-02-15T03:45:30
37,127 Пурнея (Пурния),,Пьемонт,17,79388,911872220378,2006-02-15T03:45:30
39,391 Каллао Драйв,,Миди-Пирны,544,34021,440512153169,2006-02-15T03:45:30
41,1440 Фукуяма Луп,,Хэнан,362,47929,912257250465,2006-02-15T03:45:30
74,1124 Buenaventura Drive,,Мекка,13,6856,407733804223,2006-02-15T03:45:30
98,152 Kitwe Parkway,,Карага,82,53182,835433605312,2006-02-15T03:45:30
100,1308 Путь Аресибо,,Грузия,41,30695,6171054059,2006-02-15T03:45:30
103,588 Вила Велья поместье,,Кёнсангбук,268,51540,333339908719,2006-02-15T03:45:30
107,1177 Железный путь,,Квара и Коги,220,3305,484292626944,2006-02-15T03:45:30
108,1386 Янгор Авеню,,Прованс-Альпес-Сте,543,80720,449216226468,2006-02-15T03:45:30
112,1002 Ахмаднагарское поместье,,Мксико,213,93026,371490777743,2006-02-15T03:45:30
118,442 Rae Bareli Place,,Нордрхейн-Вестфален,148,24321,886636413768,2006-02-15T03:45:30
134,758 Джунан Лейн,,Гоис,190,82639,935448624185,2006-02-15T03:45:30
148,1027 поместье Сонгхла,,Минск,340,30861,563660187896,2006-02-15T03:45:30
172,475 Атинский путь,,Гансу,240,59571,201705577290,2006-02-15T03:45:30
187,1839 Szkesfehrvr Parkway,,Гоис,317,55709,947468818183,2006-02-15T03:45:30
189,927 Барселонская улица,,Чахармахал ва Бахт,467,65121,951486492670,2006-02-15T03:45:30
201,817 Брэдфорд Лоп,,Цзянсу,109,89459,264286442804,2006-02-15T03:45:30
214,751 Lima Loop,,Аден,7,99405,756460337785,2006-02-15T03:45:30
216,660 Бульвар Джедды,,Вашингтон,65,25053,168758068397,2006-02-15T03:45:30
226,810 Бульвар &quot; Палгат &quot; ( &quot; Палаккад &quot; ),,Ярославл,235,73431,516331171356,2006-02-15T03:45:30
228,60 Poos de Kaldas Street,,Раджастан,243,82338,963063788669,2006-02-15T03:45:30
230,201 Эффон-Алайский путь,,Объявление,37,64344,684192903087,2006-02-15T03:45:30
256,1497 Yuzhou Drive,,Англия,312,3433,246810237916,2006-02-15T03:45:30
258,752 Ondo Loop,,Миядзаки,338,32474,134673576619,2006-02-15T03:45:30
259,1338 &lt; &lt; Залантун Лэйн &gt; &gt;,,Минас-Жерайс,413,45403,840522972766,2006-02-15T03:45:30
262,771 Яундское поместье,,Софала,64,86768,245477603573,2006-02-15T03:45:30
319,1957 Янтай Лейн,,"Итак, Пауло",490,59255,704948322302,2006-02-15T03:45:30
322,1359 Чжушан Парквей,,Стреймойяр,545,29763,46568045367,2006-02-15T03:45:30
325,1892 Набереснье Телни Лейн,,Тутуила,516,28396,478229987054,2006-02-15T03:45:30
332,663 бехаиста Бланка Парквей,,Адана,5,33463,834418779292,2006-02-15T03:45:30
340,507 Smolensk Loop,,Сусс,492,22971,80303246192,2006-02-15T03:45:30
343,1443 улица Мардан,,Западный мыс,392,31483,231383037471,2006-02-15T03:45:30
348,785 улица Вадуз,,Нижняя Калифорния,335,36170,895616862749,2006-02-15T03:45:30
349,1516 Эскобар Драйв,,Тонгатапу,370,46069,64536069371,2006-02-15T03:45:30
350,1628 Нагареяма Лейн,,Центральный,453,60079,20064292617,2006-02-15T03:45:30
381,1618 Оломоуцкий поместье,,Курган,285,26385,96846695220,2006-02-15T03:45:30
393,717 Чанчжоу Лейн,,Южный тагалог,104,21615,426255288071,2006-02-15T03:45:30
407,1346 Mysore Drive,,Бретагн,92,61507,516647474029,2006-02-15T03:45:30
413,692 Amroha Drive,,Северный,230,35575,359478883004,2006-02-15T03:45:30
418,126 Acua Parkway,,Западный Бенгали,71,58888,480039662421,2006-02-15T03:45:30
443,1836 Korla Parkway,,Медный ремень,272,55405,689681677428,2006-02-15T03:45:30
444,231 Калининградское место,,Ломбардия,70,57833,575081026569,2006-02-15T03:45:30
457,535 Ахмаднагарское поместье,,Абу-Даби,3,41136,985109775584,2006-02-15T03:45:30
458,138 Бульвар Каракас,,Зулия,326,16790,974433019532,2006-02-15T03:45:30
459,251 Флоренсия Драйв,,Мичоакн де Окампо,556,16119,118011831565,2006-02-15T03:45:30
471,1322 Мосул Парквей,,Шаньдун,145,95400,268053970382,2006-02-15T03:45:30
503,1416 San Juan Bautista Tuxtepec Avenue,,Зуфар,444,50592,144206758053,2006-02-15T03:45:30
513,758 Королев Парквэй,,Андхра Прадеш,568,75474,441628280920,2006-02-15T03:45:30
516,1574 Бульвар Гойнии,,Хейлонгцзян,502,39529,59634255214,2006-02-15T03:45:30
523,608 Биргундж Парквэй,,Тайбэй,116,400,627425618482,2006-02-15T03:45:30
528,1176 Саутенд-Поместье на море,,Южный тагалог,458,81651,236679267178,2006-02-15T03:45:30
550,1715 Улица Окаяма,,"Итак, Пауло",485,55676,169352919175,2006-02-15T03:45:30
577,1501 Панкал Пинанг Авеню,,Мазовецкий,409,943,770864062795,2006-02-15T03:45:30
595,1074 Сана Парквей,,Лоха,311,22474,154124128457,2006-02-15T03:45:30
602,1101 Бульвар Букурести,,Западная Греция,401,97661,199514580428,2006-02-15T03:45:30
