customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
7,1,МАРИЯ,МИЛЛЕР,MARIA.MILLER@sakila Customer.org,11,1,2006-02-14T22:04:36,2006-02-15T03:57:20
18,2,КАРОЛ,ГАРСИЯ,CAROL.GARCIA@sakila Customer.org,22,1,2006-02-14T22:04:36,2006-02-15T03:57:20
25,1,ДЕБОРА,ВОЛКЕР,DEBORAH.WALKER@sakilacubiler.org,29,1,2006-02-14T22:04:36,2006-02-15T03:57:20
51,1,Алиса,СТАВАРТ,ALICE.STEWART@sakila Customer.org,55,1,2006-02-14T22:04:36,2006-02-15T03:57:20
88,2,БОННИ,ХЕГИ,БОННИ.ХУГЕС@sakilacubiler.org,92,1,2006-02-14T22:04:36,2006-02-15T03:57:20
93,1,ФИЛЛИС,ФОСТЕР,PHYLLIS.FOSTER@sakila Customer.org,97,1,2006-02-14T22:04:36,2006-02-15T03:57:20
99,2,ЭМИЛИ,ДИАЗ,EMILY.DIAZ@sakila Customer.org,103,1,2006-02-14T22:04:36,2006-02-15T03:57:20
101,1,ПЕГГИ,Мои ребята,PEGGY.MYERS@sakila Customer.org,105,1,2006-02-14T22:04:36,2006-02-15T03:57:20
104,1,РИТА,ГРАХАМ,RITA.GRAHAM@sakila Customer.org,108,1,2006-02-14T22:04:36,2006-02-15T03:57:20
109,2,ЭДНА,ЗАХОД,ECNA.WEST@sakila Customer.org,113,1,2006-02-14T22:04:36,2006-02-15T03:57:20
116,1,ВИКТОРИЯ,ГИБСОН,ВИКТОРИЯ. ГИБСОН@sakilacubileer.org,120,1,2006-02-14T22:04:36,2006-02-15T03:57:20
128,1,МАРЖОРИЯ,УСТРОЙСТВО,MARJORIE.TUCKER@sakila Customer.org,132,1,2006-02-14T22:04:36,2006-02-15T03:57:20
144,1,КЛАРА,ШАУ,CLARA.SHAW@sakilacubiler.org,148,1,2006-02-14T22:04:36,2006-02-15T03:57:20
151,2,МЕГАН,ПАЛМЕР,MEGAN.PALMER@sakilacubiler.org,155,1,2006-02-14T22:04:36,2006-02-15T03:57:20
170,1,БАТРИЯ,АРНОЛД,BEATRICE.ARNOLD@sakila Customer.org,174,1,2006-02-14T22:04:36,2006-02-15T03:57:20
173,1,Аудрий,РЕЙ,Audrey.Ray@sakila Quicer.org,177,1,2006-02-14T22:04:36,2006-02-15T03:57:20
216,1,НАТАЛИЯ,МЕЙЕР,NATALIE.MEYER@sakila Customer.org,220,1,2006-02-14T22:04:36,2006-02-15T03:57:20
219,2,УИЛЛИ,СВЯЗЬ,WILLIE.HOWELL@sakila Customer.org,223,1,2006-02-14T22:04:36,2006-02-15T03:57:20
239,2,МЕНЬШИНСТВА,РОМЕРО,MINNIE.ROMERO@sakila Customer.org,243,1,2006-02-14T22:04:36,2006-02-15T03:57:20
244,2,ВОЛА,ХАНСОН,VIOLA.HANSON@sakilacubiler.org,248,1,2006-02-14T22:04:36,2006-02-15T03:57:20
245,1,КУРТИ,ДЕНЬ,CURTNIY.DAY@sakilacubiler.org,249,1,2006-02-14T22:04:36,2006-02-15T03:57:20
246,1,МОРСКИЙ,МЕНДОЗА,MARIAN.MENDOZA@sakila Customer.org,250,1,2006-02-14T22:04:36,2006-02-15T03:57:20
247,1,Стелла,МОРЕНО,STELLA.MORENO@sakila Customer.org,251,1,2006-02-14T22:04:36,2006-02-15T03:57:20
253,1,ТЕРРИ,УСТРОЙСТВО,TERRY.CARLSON@sakilacubiler.org,258,1,2006-02-14T22:04:36,2006-02-15T03:57:20
264,1,ГВЕНДОЛИН,МОЖЕТ,GWENDOLYN.MAY@sakila Customer.org,269,1,2006-02-14T22:04:36,2006-02-15T03:57:20
292,2,СВЯЗЬ,LAMBERT,MISTY.LAMBERT@sakila Customer.org,297,1,2006-02-14T22:04:37,2006-02-15T03:57:20
299,2,ДЖАМЕС,ГАННОН,JAMES.GANNON@sakila Customer.org,304,1,2006-02-14T22:04:37,2006-02-15T03:57:20
307,2,ДЖОСЕФ,Джой,JOSEPH.JOY@sakila Customer.org,312,1,2006-02-14T22:04:37,2006-02-15T03:57:20
335,1,ГРАФИК,МАЛЬДИН,ГРИГОРЬ.MAULDIN@sakilacubiler.org,340,1,2006-02-14T22:04:37,2006-02-15T03:57:20
352,1,АЛЬБЕРТ,МЕЖПРАВИТЕЛЬСТВЕННЫЙ,ALBERT.CROSE@sakilacubiler.org,357,1,2006-02-14T22:04:37,2006-02-15T03:57:20
356,2,ГЕРАЛД,ФУЛЬТЦ,GERALD.FULTZ@sakila Customer.org,361,1,2006-02-14T22:04:37,2006-02-15T03:57:20
375,2,АРОН,СЕЛЬБИ,AARON.SELBY@sakilacubiler.org,380,1,2006-02-14T22:04:37,2006-02-15T03:57:20
382,2,ВИКТОР,БАРКИ,VECTOR.BARKLEY@sakila Quicer.org,387,1,2006-02-14T22:04:37,2006-02-15T03:57:20
389,1,АЛАН,КАН,ALAN.KAHN@sakilacubiler.org,394,1,2006-02-14T22:04:37,2006-02-15T03:57:20
390,1,ШАУН,ГЕАТОН,SHAWN.HEATon@sakilacubiler.org,395,1,2006-02-14T22:04:37,2006-02-15T03:57:20
392,2,ЗЕМЛЕПОЛЬЗОВАНИЕ,ДУГЛАСС,SEAN.DOUGLASS@sakila Customer.org,397,1,2006-02-14T22:04:37,2006-02-15T03:57:20
398,1,АНТОНИО,МЕК,АНТОНИО.МЕЕК@sakilacubiler.org,403,1,2006-02-14T22:04:37,2006-02-15T03:57:20
411,1,НОРМАН,КУРРИЕР,NORMAN.CURRIER@sakilacubiler.org,416,1,2006-02-14T22:04:37,2006-02-15T03:57:20
423,2,ПОЛНОМОЧИЯ,КАСИЛЛАС,ALFRED.CASILLAS@sakilacubiler.org,428,1,2006-02-14T22:04:37,2006-02-15T03:57:20
427,2,ИИСУС,МАКАРТНЕИ,JUSS.MACARTNEY@sakila Customer.org,432,1,2006-02-14T22:04:37,2006-02-15T03:57:20
441,1,МАРИО,ЧЕФАМ,MARIO.CHEATHAM@sakila Customer.org,446,1,2006-02-14T22:04:37,2006-02-15T03:57:20
443,2,ФРАНСИСКО,ШИДОР,FRANCISCO.SKIDMORE@sakila Customer.org,448,1,2006-02-14T22:04:37,2006-02-15T03:57:20
448,1,МИГЕЛЬ,ПЕРСПЕКТИВЫ,MIGUEL.BETANCURT@sakilacubileer.org,453,1,2006-02-14T22:04:37,2006-02-15T03:57:20
457,2,БИЛЛ,ГАВИАН,BILL.GAVIN@sakilacubiler.org,462,1,2006-02-14T22:04:37,2006-02-15T03:57:20
473,2,ДЖОРЖ,ОЛИВАРЫ,JORGE.OLIVARES@sakila Customer.org,478,1,2006-02-14T22:04:37,2006-02-15T03:57:20
475,2,ПЕДРО,ЧЕСТНУТ,PEDRO.CHESTNUT@sakila Customer.org,480,1,2006-02-14T22:04:37,2006-02-15T03:57:20
479,1,ЗАКРЫТИЕ,УСТРОЙСТВА,ЗАХАРИЙ.HITE@sakilacubiler.org,484,1,2006-02-14T22:04:37,2006-02-15T03:57:20
485,1,Клайд,ТОБИАС,CLYDE.TOBIAS@sakilacubiler.org,490,1,2006-02-14T22:04:37,2006-02-15T03:57:20
491,2,РИКА,МАТТОКС,RICK.MATTOX@sakila Customer.org,496,1,2006-02-14T22:04:37,2006-02-15T03:57:20
494,2,РАМОН,РУКОВОДЯЩИЕ ПРИНЦИПЫ,RAMON.CHOATE@sakila Customer.org,499,1,2006-02-14T22:04:37,2006-02-15T03:57:20
502,1,Бритт,КОРНУЭЛЛ,BRETT.CORNUELL@sakila Customer.org,507,1,2006-02-14T22:04:37,2006-02-15T03:57:20
507,2,ЭДГАР,РУАТЫ,EDGAR.RHOADS@sakila Customer.org,512,1,2006-02-14T22:04:37,2006-02-15T03:57:20
513,2,Дюнан,ТУББЫ,DUANE.TUBBS@sakilacyber.org,519,1,2006-02-14T22:04:37,2006-02-15T03:57:20
515,1,Андре,RAPP,ANDRE.RAP@sakila Customer.org,521,1,2006-02-14T22:04:37,2006-02-15T03:57:20
527,1,ИСТОРИЯ,МЕХАН,CORY.MEHAN@sakila Customer.org,533,1,2006-02-14T22:04:37,2006-02-15T03:57:20
530,2,ДАРРИЛЬ,АХХРАФТ,DARRYL.ASHCRAFT@sakila Customer.org,536,1,2006-02-14T22:04:37,2006-02-15T03:57:20
536,2,ФЕРНАНО,Церковь,FERNANdo.CHURchILL@sakilacubiler.org,542,1,2006-02-14T22:04:37,2006-02-15T03:57:20
557,1,ТЭЛИК,ГАФНИЯ,FELIX.GAFFNEY@sakila Customer.org,563,1,2006-02-14T22:04:37,2006-02-15T03:57:20
561,2,ИАН,Все еще,IAN.STISLLL@sakilacubiler.org,567,1,2006-02-14T22:04:37,2006-02-15T03:57:20
562,1,ВАЛЛАС,СЛЕДУЮЩАЯ,WALLACE.SLONE@sakila Customer.org,568,1,2006-02-14T22:04:37,2006-02-15T03:57:20
585,1,ПЕРСИЯ,ПЛАНИРОВАНИЕ,PERRY.SWAFFORD@sakila Customer.org,591,1,2006-02-14T22:04:37,2006-02-15T03:57:20
592,1,ТЕРРИТОРИЯ,РОЗХ,TERRANS.ROUSH@sakilaQuicer.org,598,0,2006-02-14T22:04:37,2006-02-15T03:57:20
594,1,ЭДУАРДО,ХИАТТ,EDUARDO.HIATT@sakila Customer.org,600,1,2006-02-14T22:04:37,2006-02-15T03:57:20
