customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
1,1,MARY,SMITH,MARY.SMITH@sakilacustomer.org,5,1,2006-02-14T22:04:36,2006-02-15T03:57:20
3,1,LINDA,WILLIAMS,LINDA.WILLIAMS@sakilacustomer.org,7,1,2006-02-14T22:04:36,2006-02-15T03:57:20
10,1,DOROTHY,TAYLOR,DOROTHY.TAYLOR@sakilacustomer.org,14,1,2006-02-14T22:04:36,2006-02-15T03:57:20
11,2,LISA,ANDERSON,LISA.ANDERSON@sakilacustomer.org,15,1,2006-02-14T22:04:36,2006-02-15T03:57:20
18,2,CAROL,GARCIA,CAROL.GARCIA@sakilacustomer.org,22,1,2006-02-14T22:04:36,2006-02-15T03:57:20
19,1,RUTH,MARTINEZ,RUTH.MARTINEZ@sakilacustomer.org,23,1,2006-02-14T22:04:36,2006-02-15T03:57:20
28,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,32,1,2006-02-14T22:04:36,2006-02-15T03:57:20
32,1,AMY,LOPEZ,AMY.LOPEZ@sakilacustomer.org,36,1,2006-02-14T22:04:36,2006-02-15T03:57:20
43,2,CHRISTINE,ROBERTS,CHRISTINE.ROBERTS@sakilacustomer.org,47,1,2006-02-14T22:04:36,2006-02-15T03:57:20
50,1,DIANE,COLLINS,DIANE.COLLINS@sakilacustomer.org,54,1,2006-02-14T22:04:36,2006-02-15T03:57:20
55,2,DORIS,REED,DORIS.REED@sakilacustomer.org,59,1,2006-02-14T22:04:36,2006-02-15T03:57:20
66,2,JANICE,WARD,JANICE.WARD@sakilacustomer.org,70,1,2006-02-14T22:04:36,2006-02-15T03:57:20
67,1,KELLY,TORRES,KELLY.TORRES@sakilacustomer.org,71,1,2006-02-14T22:04:36,2006-02-15T03:57:20
70,2,CHRISTINA,RAMIREZ,CHRISTINA.RAMIREZ@sakilacustomer.org,74,1,2006-02-14T22:04:36,2006-02-15T03:57:20
72,2,THERESA,WATSON,THERESA.WATSON@sakilacustomer.org,76,1,2006-02-14T22:04:36,2006-02-15T03:57:20
76,2,IRENE,PRICE,IRENE.PRICE@sakilacustomer.org,80,1,2006-02-14T22:04:36,2006-02-15T03:57:20
79,1,RACHEL,BARNES,RACHEL.BARNES@sakilacustomer.org,83,1,2006-02-14T22:04:36,2006-02-15T03:57:20
82,1,KATHRYN,COLEMAN,KATHRYN.COLEMAN@sakilacustomer.org,86,1,2006-02-14T22:04:36,2006-02-15T03:57:20
88,2,BONNIE,HUGHES,BONNIE.HUGHES@sakilacustomer.org,92,1,2006-02-14T22:04:36,2006-02-15T03:57:20
92,2,TINA,SIMMONS,TINA.SIMMONS@sakilacustomer.org,96,1,2006-02-14T22:04:36,2006-02-15T03:57:20
99,2,EMILY,DIAZ,EMILY.DIAZ@sakilacustomer.org,103,1,2006-02-14T22:04:36,2006-02-15T03:57:20
103,1,GLADYS,HAMILTON,GLADYS.HAMILTON@sakilacustomer.org,107,1,2006-02-14T22:04:36,2006-02-15T03:57:20
104,1,RITA,GRAHAM,RITA.GRAHAM@sakilacustomer.org,108,1,2006-02-14T22:04:36,2006-02-15T03:57:20
105,1,DAWN,SULLIVAN,DAWN.SULLIVAN@sakilacustomer.org,109,1,2006-02-14T22:04:36,2006-02-15T03:57:20
108,1,TRACY,COLE,TRACY.COLE@sakilacustomer.org,112,1,2006-02-14T22:04:36,2006-02-15T03:57:20
117,1,EDITH,MCDONALD,EDITH.MCDONALD@sakilacustomer.org,121,1,2006-02-14T22:04:36,2006-02-15T03:57:20
120,2,SYLVIA,ORTIZ,SYLVIA.ORTIZ@sakilacustomer.org,124,1,2006-02-14T22:04:36,2006-02-15T03:57:20
126,1,ELLEN,SIMPSON,ELLEN.SIMPSON@sakilacustomer.org,130,1,2006-02-14T22:04:36,2006-02-15T03:57:20
143,1,LESLIE,GORDON,LESLIE.GORDON@sakilacustomer.org,147,1,2006-02-14T22:04:36,2006-02-15T03:57:20
145,1,LUCILLE,HOLMES,LUCILLE.HOLMES@sakilacustomer.org,149,1,2006-02-14T22:04:36,2006-02-15T03:57:20
154,2,MICHELE,GRANT,MICHELE.GRANT@sakilacustomer.org,158,1,2006-02-14T22:04:36,2006-02-15T03:57:20
159,1,JILL,HAWKINS,JILL.HAWKINS@sakilacustomer.org,163,1,2006-02-14T22:04:36,2006-02-15T03:57:20
165,2,LORRAINE,STEPHENS,LORRAINE.STEPHENS@sakilacustomer.org,169,1,2006-02-14T22:04:36,2006-02-15T03:57:20
169,2,ERICA,MATTHEWS,ERICA.MATTHEWS@sakilacustomer.org,173,0,2006-02-14T22:04:36,2006-02-15T03:57:20
187,2,BRITTANY,RILEY,BRITTANY.RILEY@sakilacustomer.org,191,1,2006-02-14T22:04:36,2006-02-15T03:57:20
194,2,KRISTEN,CHAVEZ,KRISTEN.CHAVEZ@sakilacustomer.org,198,1,2006-02-14T22:04:36,2006-02-15T03:57:20
200,2,JEANNE,LAWSON,JEANNE.LAWSON@sakilacustomer.org,204,1,2006-02-14T22:04:36,2006-02-15T03:57:20
204,1,ROSEMARY,SCHMIDT,ROSEMARY.SCHMIDT@sakilacustomer.org,208,1,2006-02-14T22:04:36,2006-02-15T03:57:20
205,2,EILEEN,CARR,EILEEN.CARR@sakilacustomer.org,209,1,2006-02-14T22:04:36,2006-02-15T03:57:20
209,2,TONYA,CHAPMAN,TONYA.CHAPMAN@sakilacustomer.org,213,1,2006-02-14T22:04:36,2006-02-15T03:57:20
210,2,ELLA,OLIVER,ELLA.OLIVER@sakilacustomer.org,214,1,2006-02-14T22:04:36,2006-02-15T03:57:20
213,1,GINA,WILLIAMSON,GINA.WILLIAMSON@sakilacustomer.org,217,1,2006-02-14T22:04:36,2006-02-15T03:57:20
255,2,IRMA,PEARSON,IRMA.PEARSON@sakilacustomer.org,260,1,2006-02-14T22:04:36,2006-02-15T03:57:20
292,2,MISTY,LAMBERT,MISTY.LAMBERT@sakilacustomer.org,297,1,2006-02-14T22:04:37,2006-02-15T03:57:20
302,1,MICHAEL,SILVERMAN,MICHAEL.SILVERMAN@sakilacustomer.org,307,1,2006-02-14T22:04:37,2006-02-15T03:57:20
303,2,WILLIAM,SATTERFIELD,WILLIAM.SATTERFIELD@sakilacustomer.org,308,1,2006-02-14T22:04:37,2006-02-15T03:57:20
319,2,RONALD,WEINER,RONALD.WEINER@sakilacustomer.org,324,1,2006-02-14T22:04:37,2006-02-15T03:57:20
324,2,GARY,COY,GARY.COY@sakilacustomer.org,329,1,2006-02-14T22:04:37,2006-02-15T03:57:20
329,2,FRANK,WAGGONER,FRANK.WAGGONER@sakilacustomer.org,334,1,2006-02-14T22:04:37,2006-02-15T03:57:20
343,1,DOUGLAS,GRAF,DOUGLAS.GRAF@sakilacustomer.org,348,1,2006-02-14T22:04:37,2006-02-15T03:57:20
347,2,RYAN,SALISBURY,RYAN.SALISBURY@sakilacustomer.org,352,1,2006-02-14T22:04:37,2006-02-15T03:57:20
353,1,JONATHAN,SCARBOROUGH,JONATHAN.SCARBOROUGH@sakilacustomer.org,358,1,2006-02-14T22:04:37,2006-02-15T03:57:20
354,2,JUSTIN,NGO,JUSTIN.NGO@sakilacustomer.org,359,1,2006-02-14T22:04:37,2006-02-15T03:57:20
375,2,AARON,SELBY,AARON.SELBY@sakilacustomer.org,380,1,2006-02-14T22:04:37,2006-02-15T03:57:20
391,1,CLARENCE,GAMEZ,CLARENCE.GAMEZ@sakilacustomer.org,396,1,2006-02-14T22:04:37,2006-02-15T03:57:20
393,1,PHILIP,CAUSEY,PHILIP.CAUSEY@sakilacustomer.org,398,1,2006-02-14T22:04:37,2006-02-15T03:57:20
396,1,EARL,SHANKS,EARL.SHANKS@sakilacustomer.org,401,1,2006-02-14T22:04:37,2006-02-15T03:57:20
402,1,LUIS,YANEZ,LUIS.YANEZ@sakilacustomer.org,407,1,2006-02-14T22:04:37,2006-02-15T03:57:20
408,1,MANUEL,MURRELL,MANUEL.MURRELL@sakilacustomer.org,413,1,2006-02-14T22:04:37,2006-02-15T03:57:20
421,1,LEE,HAWKS,LEE.HAWKS@sakilacustomer.org,426,1,2006-02-14T22:04:37,2006-02-15T03:57:20
422,1,MELVIN,ELLINGTON,MELVIN.ELLINGTON@sakilacustomer.org,427,1,2006-02-14T22:04:37,2006-02-15T03:57:20
426,1,BRADLEY,MOTLEY,BRADLEY.MOTLEY@sakilacustomer.org,431,1,2006-02-14T22:04:37,2006-02-15T03:57:20
442,1,LEROY,BUSTAMANTE,LEROY.BUSTAMANTE@sakilacustomer.org,447,1,2006-02-14T22:04:37,2006-02-15T03:57:20
449,2,OSCAR,AQUINO,OSCAR.AQUINO@sakilacustomer.org,454,1,2006-02-14T22:04:37,2006-02-15T03:57:20
450,1,JAY,ROBB,JAY.ROBB@sakilacustomer.org,455,1,2006-02-14T22:04:37,2006-02-15T03:57:20
464,1,JEROME,KENYON,JEROME.KENYON@sakilacustomer.org,469,1,2006-02-14T22:04:37,2006-02-15T03:57:20
475,2,PEDRO,CHESTNUT,PEDRO.CHESTNUT@sakilacustomer.org,480,1,2006-02-14T22:04:37,2006-02-15T03:57:20
487,2,HECTOR,POINDEXTER,HECTOR.POINDEXTER@sakilacustomer.org,492,1,2006-02-14T22:04:37,2006-02-15T03:57:20
491,2,RICK,MATTOX,RICK.MATTOX@sakilacustomer.org,496,1,2006-02-14T22:04:37,2006-02-15T03:57:20
492,2,LESTER,KRAUS,LESTER.KRAUS@sakilacustomer.org,497,1,2006-02-14T22:04:37,2006-02-15T03:57:20
493,1,BRENT,HARKINS,BRENT.HARKINS@sakilacustomer.org,498,1,2006-02-14T22:04:37,2006-02-15T03:57:20
494,2,RAMON,CHOATE,RAMON.CHOATE@sakilacustomer.org,499,1,2006-02-14T22:04:37,2006-02-15T03:57:20
495,2,CHARLIE,BESS,CHARLIE.BESS@sakilacustomer.org,500,1,2006-02-14T22:04:37,2006-02-15T03:57:20
498,1,GENE,SANBORN,GENE.SANBORN@sakilacustomer.org,503,1,2006-02-14T22:04:37,2006-02-15T03:57:20
504,1,NATHANIEL,ADAM,NATHANIEL.ADAM@sakilacustomer.org,509,1,2006-02-14T22:04:37,2006-02-15T03:57:20
