member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
132,BARR,CDFIUHGYICIMQP,, , ,,,,,,1999-10-13T10:41:34,2000-10-12T10:41:34,7,,0.0,0.0,
543,WOLFMULE,TMHIZOIOO,, , ,,,,,,1999-10-13T10:41:39,2000-10-12T10:41:39,7,361.0,0.0,0.0,
971,INFANTE,PJOIMFNSXDNPPN,, , ,,,,,,1999-10-13T10:41:44,2000-10-12T10:41:44,7,393.0,0.0,0.0,
1054,NELSON,UHQYRQMHJM,, , ,,,,,,1999-10-13T10:41:45,2000-10-12T10:41:45,2,,0.0,0.0,
1207,KAHRMANN,SZKGIOTJKIQQ,, , ,,,,,,1999-10-13T10:41:47,2000-10-12T10:41:47,8,,0.0,0.0,
1748,FLORINI,RCHJKKMAH,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,5,,0.0,0.0,
1771,CHEN,BEJPJWOPRFMSFC,, , ,,,,,,1999-10-13T10:41:55,2000-10-12T10:41:55,9,184.0,0.0,0.0,
2487,QUINT,FUUKF,, , ,,,,,,1999-10-13T10:42:04,2000-10-12T10:42:04,6,,0.0,0.0,
2698,TOLSKY,PIZUK,, , ,,,,,,1999-10-13T10:42:06,2000-10-12T10:42:06,4,,0.0,0.0,
2821,MAKAI,XRCURR,, , ,,,,,,1999-10-13T10:42:08,2000-10-12T10:42:08,8,,0.0,0.0,
2909,WOLFMULE,YCAQMRXF,, , ,,,,,,1999-10-13T10:42:09,2000-10-12T10:42:09,8,,0.0,0.0,
3123,CHEN,WLXCOEMOX,, , ,,,,,,1999-10-13T10:42:12,2000-10-12T10:42:12,8,,0.0,0.0,
3227,CHEN,KYHCNCGJCBNWT,, , ,,,,,,1999-10-13T10:42:13,2000-10-12T10:42:13,5,,0.0,0.0,
3353,YEONG,IJACSXRFTOISRW,, , ,,,,,,1999-10-13T10:42:14,2000-10-12T10:42:14,4,,0.0,0.0,
3430,XAVIER,CKNDYLHHMPFSFS,, , ,,,,,,1999-10-13T10:42:15,2000-10-12T10:42:15,7,,0.0,0.0,
3714,VANN,GLEYJKGALWGBIZ,, , ,,,,,,1999-10-13T10:42:19,2000-10-12T10:42:19,8,,0.0,0.0,
3767,WOLFMULE,JOEDVQJIYM,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,9,,0.0,0.0,
3796,ZUCKER,TEPNMQEFDRHQBH,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,9,,0.0,0.0,
3880,FLORINI,VOGICOUOY,, , ,,,,,,1999-10-13T10:42:21,2000-10-12T10:42:21,3,,0.0,0.0,
3978,ZUCKER,MHVTCMGDCXVHYX,, , ,,,,,,1999-10-13T10:42:22,2000-10-12T10:42:22,5,,0.0,0.0,
4024,TOLSKY,URSSDKRSXRWXMT,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,9,,0.0,0.0,
4240,BARR,YLQPQEIJNGGYHL,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,2,,0.0,0.0,
4243,EFLIN,UVYGBHBYHHCFEW,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,9,,0.0,0.0,
4325,INFANTE,BSOFROWTO,, , ,,,,,,1999-10-13T10:42:27,2000-10-12T10:42:27,6,,0.0,0.0,
4391,WOLFMULE,FETCWBYLVNOQVX,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,9,,0.0,0.0,
4420,ZUCKER,PQODIQJKQPZEFQ,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,5,,0.0,0.0,
4520,VANN,PIXEFVPQFRIJHV,, , ,,,,,,1999-10-13T10:42:29,2000-10-12T10:42:29,7,,0.0,0.0,
4919,EFLIN,WGKOSHETQMGJNW,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,8,225.0,0.0,0.0,
4939,YEONG,VPTWRUTAHMW,, , ,,,,,,1999-10-13T10:42:34,2000-10-12T10:42:34,2,314.0,0.0,0.0,
5106,JONES,HWCTGFUHN,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,7,477.0,0.0,0.0,
5385,CHEN,YKIIELJ,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,5,,0.0,0.0,
5403,UNAKLET,MLNFYCF,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,9,,0.0,0.0,
5719,YEONG,QXOFTCCJGIPAPN,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,6,,0.0,0.0,
5748,BARR,HVPHINJSEQHWEY,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,7,,0.0,0.0,
5756,JONES,UANYBGKYNIVWHO,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,7,,0.0,0.0,
5818,TOLSKY,ECNBFWFPLBCJGU,, , ,,,,,,1999-10-13T10:42:45,2000-10-12T10:42:45,9,,0.0,0.0,
5868,RYAN,RVFMF,, , ,,,,,,1999-10-13T10:42:46,2000-10-12T10:42:46,3,,0.0,0.0,
5878,BARR,TIFGOFU,, , ,,,,,,1999-10-13T10:42:46,2000-10-12T10:42:46,4,,0.0,0.0,
6063,EFLIN,PDGFLG,, , ,,,,,,1999-10-13T10:42:48,2000-10-12T10:42:48,4,,0.0,0.0,
6320,BARR,EILBTMULT,, , ,,,,,,1999-10-13T10:42:51,2000-10-12T10:42:51,8,,0.0,0.0,
6350,FLORINI,EDXOETJKW,, , ,,,,,,1999-10-13T10:42:52,2000-10-12T10:42:52,7,,0.0,0.0,
6590,LING,BSKXL,, , ,,,,,,1999-10-13T10:42:54,2000-10-12T10:42:54,4,,0.0,0.0,
6764,DORR,TXULMNDERB,, , ,,,,,,1999-10-13T10:42:57,2000-10-12T10:42:57,4,,0.0,0.0,
6993,YEONG,SJIGAMYZKYPJLB,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,5,,0.0,0.0,
7031,KAHRMANN,TZSLKWBVA,, , ,,,,,,1999-10-13T10:43:00,2000-10-12T10:43:00,7,,0.0,0.0,
7032,LING,NSLNGIARDEAEIQ,, , ,,,,,,1999-10-13T10:43:00,2000-10-12T10:43:00,4,499.0,0.0,0.0,
7221,STEIN,GTYJFEYJYGHGPE,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,8,,0.0,0.0,
7635,QUINT,HTWYPPNHWQCCBU,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,4,,0.0,0.0,
7790,PAYNTER,JXUM,, , ,,,,,,1999-10-13T10:43:09,2000-10-12T10:43:09,9,405.0,0.0,0.0,
7938,HAHN,GINJLNPORRIQIE,, , ,,,,,,1999-10-13T10:43:11,2000-10-12T10:43:11,8,,0.0,0.0,
7997,OLPHANT,PMZVPORMFVMJSE,, , ,,,,,,1999-10-13T10:43:12,2000-10-12T10:43:12,7,,0.0,0.0,
8090,DORR,WDZSOJTHCZNNIF,, , ,,,,,,1999-10-13T10:43:13,2000-10-12T10:43:13,8,,0.0,0.0,
8298,DORR,JAEEPBXWNMMKXJ,, , ,,,,,,1999-10-13T10:43:16,2000-10-12T10:43:16,6,,0.0,0.0,
8355,INFANTE,XPHIGHDZIU,, , ,,,,,,1999-10-13T10:43:16,2000-10-12T10:43:16,2,,0.0,0.0,
8356,JONES,PRCQAPBLLMENUE,, , ,,,,,,1999-10-13T10:43:16,2000-10-12T10:43:16,7,,0.0,0.0,
8374,BARR,AFT,, , ,,,,,,1999-10-13T10:43:17,2000-10-12T10:43:17,3,,0.0,0.0,
8420,VANN,ZCQMXFSVTIOSUB,, , ,,,,,,1999-10-13T10:43:17,2000-10-12T10:43:17,2,,0.0,0.0,
8426,BARR,XXTYGDUHXXNEDE,, , ,,,,,,1999-10-13T10:43:17,2000-10-12T10:43:17,3,,0.0,0.0,
8460,JONES,UUJNFGAMQTEQMP,, , ,,,,,,1999-10-13T10:43:18,2000-10-12T10:43:18,6,458.0,0.0,0.0,
8466,PAYNTER,AWTIRGWU,, , ,,,,,,1999-10-13T10:43:18,2000-10-12T10:43:18,9,,0.0,0.0,
8559,EFLIN,RWHVNEWKMT,, , ,,,,,,1999-10-13T10:43:19,2000-10-12T10:43:19,5,,0.0,0.0,
8594,NELSON,LSLNPDEMELFROQ,, , ,,,,,,1999-10-13T10:43:19,2000-10-12T10:43:19,9,,0.0,0.0,
8652,TOLSKY,MRGIYJEWJI,, , ,,,,,,1999-10-13T10:43:20,2000-10-12T10:43:20,7,,0.0,0.0,
8661,CHEN,YIBKUJBJZSQIYE,, , ,,,,,,1999-10-13T10:43:20,2000-10-12T10:43:20,6,,0.0,0.0,
8673,OLPHANT,QIMUKV,, , ,,,,,,1999-10-13T10:43:20,2000-10-12T10:43:20,2,241.0,0.0,0.0,
8691,GOHAN,TEWWTCFMEBYRTY,, , ,,,,,,1999-10-13T10:43:21,2000-10-12T10:43:21,4,,0.0,0.0,
8738,BARR,IPOJH,, , ,,,,,,1999-10-13T10:43:21,2000-10-12T10:43:21,6,,0.0,0.0,
8786,XAVIER,DEVRSKYYEQLKBU,, , ,,,,,,1999-10-13T10:43:22,2000-10-12T10:43:22,5,,0.0,0.0,
8842,BARR,LSKVHIUIWHMR,, , ,,,,,,1999-10-13T10:43:22,2000-10-12T10:43:22,4,437.0,0.0,0.0,
8947,CHEN,LMPBFDXQJNBOGQ,, , ,,,,,,1999-10-13T10:43:24,2000-10-12T10:43:24,2,,0.0,0.0,
8983,MAKAI,UTIZBOMUNIQKJJ,, , ,,,,,,1999-10-13T10:43:24,2000-10-12T10:43:24,6,,0.0,0.0,
8992,VANN,CSGYJJ,, , ,,,,,,1999-10-13T10:43:24,2000-10-12T10:43:24,4,,0.0,0.0,
9105,EFLIN,RESERVBRGWWRSA,, , ,,,,,,1999-10-13T10:43:26,2000-10-12T10:43:26,7,,0.0,0.0,
9171,STEIN,PLLUOOQHERYZUH,, , ,,,,,,1999-10-13T10:43:26,2000-10-12T10:43:26,6,142.0,0.0,0.0,
9204,ZUCKER,CSZKKTOIQLSTMX,, , ,,,,,,1999-10-13T10:43:27,2000-10-12T10:43:27,9,,0.0,0.0,
9243,MAKAI,JPYZXQKFCBBHDG,, , ,,,,,,1999-10-13T10:43:27,2000-10-12T10:43:27,4,,0.0,0.0,
9246,PAYNTER,FZEIXVMGC,, , ,,,,,,1999-10-13T10:43:27,2000-10-12T10:43:27,7,,0.0,0.0,
9351,QUINT,YMDOMF,, , ,,,,,,1999-10-13T10:43:29,2000-10-12T10:43:29,8,,0.0,0.0,
9361,ANDERSON,TGODYSXSFLCUR,, , ,,,,,,1999-10-13T10:43:29,2000-10-12T10:43:29,3,,0.0,0.0,
9365,EFLIN,VSJEVROULXCWQO,, , ,,,,,,1999-10-13T10:43:29,2000-10-12T10:43:29,6,,0.0,0.0,
9382,VANN,AKLUPDANYDQNLU,, , ,,,,,,1999-10-13T10:43:29,2000-10-12T10:43:29,6,,0.0,0.0,
9556,NELSON,YHQNPFJ,, , ,,,,,,1999-10-13T10:43:31,2000-10-12T10:43:31,9,222.0,0.0,0.0,
9668,VANN,OYGFLTYWYR,, , ,,,,,,1999-10-13T10:43:33,2000-10-12T10:43:33,7,,0.0,0.0,
9719,UNAKLET,KAFZFFEAEYOYXA,, , ,,,,,,1999-10-13T10:43:34,2000-10-12T10:43:34,9,,0.0,0.0,
9734,JONES,ATWCWMXNMTLYIO,, , ,,,,,,1999-10-13T10:43:34,2000-10-12T10:43:34,2,,0.0,0.0,
9801,YEONG,GAJA,, , ,,,,,,1999-10-13T10:43:35,2000-10-12T10:43:35,7,,0.0,0.0,
9917,KAHRMANN,BPLEBVBRDEXASL,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,7,,0.0,0.0,
9932,ZUCKER,BQTXXTWVHUYP,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,8,177.0,0.0,0.0,
9937,EFLIN,MXMYVONKFIHIKO,, , ,,,,,,1999-10-13T10:43:36,2000-10-12T10:43:36,9,,0.0,0.0,
9955,WOLFMULE,PORYKZQNZWDIVN,, , ,,,,,,1999-10-13T10:43:37,2000-10-12T10:43:37,9,,0.0,0.0,
9974,PAYNTER,CFROOKY,, , ,,,,,,1999-10-13T10:43:37,2000-10-12T10:43:37,5,,0.0,0.0,
629,EFLIN,DMDPTFFMRKWPER,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,3,75.0,0.0,0.0,
