member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
158,БАРР,RPFXCNXDSMCDNX,, , ,,,,,,1999-10-13T10:41:34,2000-10-12T10:41:34,9,,0.0,0.0,
260,ЖУККЕР,IJБДЭVXL,, , ,,,,,,1999-10-13T10:41:35,2000-10-12T10:41:35,9,,0.0,0.0,
273,МАКАИ,ШИР,, , ,,,,,,1999-10-13T10:41:36,2000-10-12T10:41:36,9,,0.0,0.0,
307,ЮНАКЛЕТ,ГИГАКЕВФБИНТ,, , ,,,,,,1999-10-13T10:41:36,2000-10-12T10:41:36,9,288.0,0.0,0.0,
458,ПЛАНИРОВАНИЕ,КИЛЬ,, , ,,,,,,1999-10-13T10:41:38,2000-10-12T10:41:38,9,281.0,0.0,0.0,
625,И ЛЮДЬМОЙ,МДУ,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,9,,0.0,0.0,
882,ХАВЬЕР,СЕКВЛТЦХМЗБРД,, , ,,,,,,1999-10-13T10:41:43,2000-10-12T10:41:43,9,,0.0,0.0,
924,НЕЛСОН,ДОЛШКАККВОР,, , ,,,,,,1999-10-13T10:41:44,2000-10-12T10:41:44,9,271.0,0.0,0.0,
1107,ПОЛИТИЧЕСКИЙ,ПИВОВОКДЖАДНДХУМ,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,9,,0.0,0.0,
1256,HAHN,WMTOLFSGUERCO,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,9,,0.0,0.0,
1287,МАКАИ,UZFV,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,9,254.0,0.0,0.0,
1322,VANN,MJMHPSFDBBUOLN,, , ,,,,,,1999-10-13T10:41:49,2000-10-12T10:41:49,9,469.0,0.0,0.0,
1447,КВИНТ,ODNXYWNFSIE,, , ,,,,,,1999-10-13T10:41:50,2000-10-12T10:41:50,9,,0.0,0.0,
1450,ТОЛСКИЙ,EBKHYGMXOFV,, , ,,,,,,1999-10-13T10:41:50,2000-10-12T10:41:50,9,,0.0,0.0,
1493,КАХМАНН,SXSGMPQRORPWG,, , ,,,,,,1999-10-13T10:41:51,2000-10-12T10:41:51,9,369.0,0.0,0.0,
1566,ФЛОРИНИ,WXKTBULZSS,, , ,,,,,,1999-10-13T10:41:52,2000-10-12T10:41:52,9,,0.0,0.0,
1651,МАКАИ,NBQPESXCHKS,, , ,,,,,,1999-10-13T10:41:53,2000-10-12T10:41:53,9,,0.0,0.0,
1671,Уходи.,YOWXYTYDJFVCYCYC,, , ,,,,,,1999-10-13T10:41:53,2000-10-12T10:41:53,9,,0.0,0.0,
1692,БАРР,ВППМНПКИДР,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,9,,0.0,0.0,
1739,ВОЛФФУЛ,UXCGIPBEXWHP,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,9,,0.0,0.0,
1740,ХАВЬЕР,UXPBYEBBB,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,9,,0.0,0.0,
1818,ХАВЬЕР,WYOOXLTLCDR,, , ,,,,,,1999-10-13T10:41:55,2000-10-12T10:41:55,9,332.0,0.0,0.0,
1902,Дорр,TCBHFXDWOD,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,9,,0.0,0.0,
1961,КАХМАНН,VWGHFEPZEWSFBR,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,9,,0.0,0.0,
1980,Дорр,QHQGP,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,9,312.0,0.0,0.0,
2047,СТЕЙН,LFFFFDHTJKQLUO,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,9,,0.0,0.0,
