customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
5,1,ЭЛИЗАБЕТ,Коричневый,ЕЛИЗАБЕТ.БРОУН@сакилакустомер.ру,9,1,2006-02-15 07:04:36,2006-02-15 03:57:20
12,1,Нэнси,Томас,НАНСИ.ТОМАС@сакилаклиент.рф,16,1,2006-02-15 07:04:36,2006-02-15 03:57:20
17,1,ДОННА,Томпсон,ДОННА.ТХОМПСОН@САКИЛАКУСТОМЕР.ОРГ,21,1,2006-02-15 07:04:36,2006-02-15 03:57:20
25,1,Дебора,УОЛКЕР,Дебора.Уолкер@sakilacustomer.org,29,1,2006-02-15 07:04:36,2006-02-15 03:57:20
39,1,ДЕБРА,Нельсон,ДЕБРА.НЕЛЬСОН@сакилакустомер.ру,43,1,2006-02-15 07:04:36,2006-02-15 03:57:20
48,1,АНН,ЭВАНС,Анн. Эванс,52,1,2006-02-15 07:04:36,2006-02-15 03:57:20
51,1,Алиса,ШТВАРТ,ALICE.СТЕВАРТ@SAKILACUSTOMER.РУ,55,1,2006-02-15 07:04:36,2006-02-15 03:57:20
69,2,ДЖУДИ,Серый,judy.gray@sakilacustomer.org,73,1,2006-02-15 07:04:36,2006-02-15 03:57:20
75,2,Тамми,САНДЕРС,TAMMY.САНДЕРС@SAKILACUSTOMER.ОРГ,79,1,2006-02-15 07:04:36,2006-02-15 03:57:20
88,2,БОННИ,Хьюзес,БОННИ.ХУШЕС@САКИЛАКСТОРМЕР.ОРГ,92,1,2006-02-15 07:04:36,2006-02-15 03:57:20
93,1,ФИЛИС,Фостер,PHPYS.FOSST@SAKILA.COM,97,1,2006-02-15 07:04:36,2006-02-15 03:57:20
98,1,Лилиан,Гриффин,ЛИЛЛИАН.ГРИФФИН@сакилаклиент.рф,102,1,2006-02-15 07:04:36,2006-02-15 03:57:20
104,1,Рита,ГРААМ,рита.граham@sakilacustomer.org,108,1,2006-02-15 07:04:36,2006-02-15 03:57:20
116,1,Виктория,ГИБSON,Виктория.Гибсон@sakilacustomer.org,120,1,2006-02-15 07:04:36,2006-02-15 03:57:20
133,1,Полина,Генри,PAULINE.ХЕНРИ@САкиЛачастнoстью.рoл,137,1,2006-02-15 07:04:36,2006-02-15 03:57:20
134,1,ЭММА,Бойд,ЭММА.БОЙД@САКАЛАКУСТОМЕР.ОРГ,138,1,2006-02-15 07:04:36,2006-02-15 03:57:20
147,2,Жоанне,РОБЕРТСОН,joanne.robertson@sakilacustomer.org,151,1,2006-02-15 07:04:36,2006-02-15 03:57:20
150,2,Даниэль,Даниэлы,ДАНИЭЛЛЕ. ДАНИЭЛС@сакилакустомер.орґ,154,1,2006-02-15 07:04:36,2006-02-15 03:57:20
165,2,ЛОРРАИН,Стэфенс,ЛОРРАИНЕ.СТЕФАНС@sakilacustomer.орг,169,1,2006-02-15 07:04:36,2006-02-15 03:57:20
169,2,Эрика,Мэттью,Эрика. Мэттьус,173,0,2006-02-15 07:04:36,2006-02-15 03:57:20
170,1,Беатрис,Арнольд,БЕАТРИЦЕ. АРНОルド@сакила клиент. org,174,1,2006-02-15 07:04:36,2006-02-15 03:57:20
