member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
482,NELSON,YDHHKJEVUSBU,, , ,,,,,,1999-10-13T10:41:38,2000-10-12T10:41:38,2,,0.0,0.0,
569,WOLFMULE,USMRNBWLMMZMXL,, , ,,,,,,1999-10-13T10:41:39,2000-10-12T10:41:39,9,,0.0,0.0,
970,HAHN,NINVFFLCUSUUTE,, , ,,,,,,1999-10-13T10:41:44,2000-10-12T10:41:44,7,,0.0,0.0,
1502,TOLSKY,ENLXRZIZK,, , ,,,,,,1999-10-13T10:41:51,2000-10-12T10:41:51,4,,0.0,0.0,
1594,HAHN,IBUOEQMFH,, , ,,,,,,1999-10-13T10:41:52,2000-10-12T10:41:52,7,,0.0,0.0,
1742,ZUCKER,WBIBL,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,8,,0.0,0.0,
1862,PAYNTER,NVUKFZXY,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,6,,0.0,0.0,
2127,UNAKLET,ISNPCLRCXUFPOL,, , ,,,,,,1999-10-13T10:41:59,2000-10-12T10:41:59,3,,0.0,0.0,
2403,KAHRMANN,MKRZDRENHKAECI,, , ,,,,,,1999-10-13T10:42:03,2000-10-12T10:42:03,6,,0.0,0.0,
2567,STEIN,PGHLDFJQVPHWSZ,, , ,,,,,,1999-10-13T10:42:05,2000-10-12T10:42:05,8,,0.0,0.0,
3029,MAKAI,TCNPVMJLLJEHWU,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,9,,0.0,0.0,
3295,STEIN,PNAAGTWNEQUONW,, , ,,,,,,1999-10-13T10:42:14,2000-10-12T10:42:14,2,,0.0,0.0,
3576,NELSON,BXXWGXGPCUMHXV,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,4,,0.0,0.0,
3636,VANN,MOQBNETJXBNLWD,, , ,,,,,,1999-10-13T10:42:18,2000-10-12T10:42:18,6,,0.0,0.0,
3748,DORR,KKMEPTHNCJXD,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,5,,0.0,0.0,
3896,VANN,WKKJTJBN,, , ,,,,,,1999-10-13T10:42:21,2000-10-12T10:42:21,4,,0.0,0.0,
3993,OLPHANT,ZUCXWJNQXNNLPX,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,6,290.0,0.0,0.0,
4034,DORR,NAOYBFNZROFVPS,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,5,,0.0,0.0,
