member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
649,YEONG,EJZFPOCDSUKU,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,5,,0.0,0.0,
1645,GOHAN,LHY,, , ,,,,,,1999-10-13T10:41:53,2000-10-12T10:41:53,3,,0.0,0.0,
1659,UNAKLET,QFMGDSYOYREETS,, , ,,,,,,1999-10-13T10:41:53,2000-10-12T10:41:53,5,,0.0,0.0,
1762,TOLSKY,OJCPKOVMCHGPID,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,4,,0.0,0.0,
1894,VANN,FRTCRMHWL,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,7,,0.0,0.0,
2052,XAVIER,JIWKWJRGQL,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,8,,0.0,0.0,
2572,XAVIER,CJKNJZPPYJLEVH,, , ,,,,,,1999-10-13T10:42:05,2000-10-12T10:42:05,5,306.0,0.0,0.0,
2782,ZUCKER,RVYWKKVXRVBOQC,, , ,,,,,,1999-10-13T10:42:07,2000-10-12T10:42:07,3,,0.0,0.0,
2823,OLPHANT,BVSHWITUZZA,, , ,,,,,,1999-10-13T10:42:08,2000-10-12T10:42:08,9,,0.0,0.0,
2933,UNAKLET,TFXEOFKFHWOPIH,, , ,,,,,,1999-10-13T10:42:09,2000-10-12T10:42:09,2,,0.0,0.0,
2948,JONES,DVILKNHGTYOL,, , ,,,,,,1999-10-13T10:42:09,2000-10-12T10:42:09,6,,0.0,0.0,
2954,PAYNTER,NNVDQTUDBDI,, , ,,,,,,1999-10-13T10:42:09,2000-10-12T10:42:09,3,,0.0,0.0,
3228,DORR,IQZCIFNDIT,, , ,,,,,,1999-10-13T10:42:13,2000-10-12T10:42:13,2,,0.0,0.0,
3598,JONES,FIEM,, , ,,,,,,1999-10-13T10:42:18,2000-10-12T10:42:18,7,,0.0,0.0,
3716,XAVIER,EIEPXTRI,, , ,,,,,,1999-10-13T10:42:19,2000-10-12T10:42:19,8,,0.0,0.0,
3877,CHEN,BYYHDJHUZNDE,, , ,,,,,,1999-10-13T10:42:21,2000-10-12T10:42:21,2,,0.0,0.0,
4093,KAHRMANN,SPRVFRH,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,8,,0.0,0.0,
4213,ANDERSON,RZZTOFXR,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,8,,0.0,0.0,
