member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
306,TOLSKY,TPUIZ,, , ,,,,,,1999-10-13T10:41:36,2000-10-12T10:41:36,8,,0.0,0.0,
619,UNAKLET,ITFBBGPLFS,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,5,449.0,0.0,0.0,
978,PAYNTER,GJDGDLAONLSDCS,, , ,,,,,,1999-10-13T10:41:44,2000-10-12T10:41:44,4,,0.0,0.0,
1050,JONES,YJJPOVDJBW,, , ,,,,,,1999-10-13T10:41:45,2000-10-12T10:41:45,8,,0.0,0.0,
1261,MAKAI,UVKV,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,3,,0.0,0.0,
1957,GOHAN,HJIYTPNN,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,4,,0.0,0.0,
2046,RYAN,RPVSFNZJPQM,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,8,,0.0,0.0,
2516,TOLSKY,NYHJJSWRBGOSUF,, , ,,,,,,1999-10-13T10:42:04,2000-10-12T10:42:04,5,226.0,0.0,0.0,
3652,LING,YUIPNTIZWBUGPF,, , ,,,,,,1999-10-13T10:42:18,2000-10-12T10:42:18,5,,0.0,0.0,
3810,NELSON,BKWE,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,2,,0.0,0.0,
4105,WOLFMULE,MVXIUNLWHYVMDP,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,8,,0.0,0.0,
4121,MAKAI,MSHCOGGCNDIZUH,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,5,444.0,0.0,0.0,
4174,NELSON,EOTSUT,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,8,,0.0,0.0,
4459,MAKAI,QZCJKATPRJVO,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,3,,0.0,0.0,
4489,QUINT,GCMORSOPLRLVKZ,, , ,,,,,,1999-10-13T10:42:29,2000-10-12T10:42:29,8,,0.0,0.0,
4676,VANN,QMYCTESB,, , ,,,,,,1999-10-13T10:42:31,2000-10-12T10:42:31,7,,0.0,0.0,
4832,VANN,MBCNJIIKMIOWY,, , ,,,,,,1999-10-13T10:42:33,2000-10-12T10:42:33,9,416.0,0.0,0.0,
5050,FLORINI,INQNJYIY,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,3,,0.0,0.0,
5071,ANDERSON,FERTWWQS,, , ,,,,,,1999-10-13T10:42:36,2000-10-12T10:42:36,2,,0.0,0.0,
5170,VANN,ORVW,, , ,,,,,,1999-10-13T10:42:37,2000-10-12T10:42:37,8,293.0,0.0,0.0,
5204,DORR,YWFNVWTZ,, , ,,,,,,1999-10-13T10:42:38,2000-10-12T10:42:38,8,455.0,0.0,0.0,
5246,TOLSKY,LOOCORVKQUNCWB,, , ,,,,,,1999-10-13T10:42:38,2000-10-12T10:42:38,7,,0.0,0.0,
5286,HAHN,PEGJA,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,3,,0.0,0.0,
5291,MAKAI,BHYCWZ,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,5,,0.0,0.0,
5295,QUINT,LHIANQTT,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,7,,0.0,0.0,
5454,TOLSKY,XGEZREATHCRRCW,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,8,,0.0,0.0,
5468,HAHN,SYWVD,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,6,,0.0,0.0,
5561,WOLFMULE,DPBTTOKERPIKGK,, , ,,,,,,1999-10-13T10:42:42,2000-10-12T10:42:42,2,,0.0,0.0,
5638,VANN,NJDOQOAPGXGTMY,, , ,,,,,,1999-10-13T10:42:43,2000-10-12T10:42:43,8,,0.0,0.0,
5726,FLORINI,VOMYFVLYKXWBVE,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,4,,0.0,0.0,
5737,QUINT,AWNKJOF,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,2,,0.0,0.0,
5799,ANDERSON,BEAHI,, , ,,,,,,1999-10-13T10:42:45,2000-10-12T10:42:45,8,,0.0,0.0,
6238,XAVIER,WSFBXQHWQRMSZT,, , ,,,,,,1999-10-13T10:42:50,2000-10-12T10:42:50,4,,0.0,0.0,
6244,DORR,FQFERXXYDMMUAP,, , ,,,,,,1999-10-13T10:42:50,2000-10-12T10:42:50,8,165.0,0.0,0.0,
6256,PAYNTER,EKTHLDLFVXBDHW,, , ,,,,,,1999-10-13T10:42:50,2000-10-12T10:42:50,4,,0.0,0.0,
6350,FLORINI,EDXOETJKW,, , ,,,,,,1999-10-13T10:42:52,2000-10-12T10:42:52,7,,0.0,0.0,
6430,HAHN,CGCQVKWGRWOOVO,, , ,,,,,,1999-10-13T10:42:53,2000-10-12T10:42:53,2,,0.0,0.0,
6647,QUINT,LBABIBTLUKDAE,, , ,,,,,,1999-10-13T10:42:55,2000-10-12T10:42:55,9,,0.0,0.0,
6799,MAKAI,NWMPQ,, , ,,,,,,1999-10-13T10:42:57,2000-10-12T10:42:57,9,,0.0,0.0,
6901,KAHRMANN,DYDGOKPFXAKEOF,, , ,,,,,,1999-10-13T10:42:58,2000-10-12T10:42:58,9,,0.0,0.0,
7008,NELSON,QHFSXQJNJ,, , ,,,,,,1999-10-13T10:43:00,2000-10-12T10:43:00,6,,0.0,0.0,
7174,XAVIER,XBRGTRQBNVNBCG,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,7,,0.0,0.0,
7394,JONES,GEHAAVYTKOURNE,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,8,,0.0,0.0,
7401,QUINT,OVLAFHQMXTCSLF,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,5,,0.0,0.0,
7595,CHEN,IWETMCIX,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,6,,0.0,0.0,
7606,NELSON,VMTJVUB,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,6,,0.0,0.0,
7620,BARR,TNPAIGJVTOQYIW,, , ,,,,,,1999-10-13T10:43:07,2000-10-12T10:43:07,9,,0.0,0.0,
7663,STEIN,TFYCJBXBRHJHD,, , ,,,,,,1999-10-13T10:43:08,2000-10-12T10:43:08,9,,0.0,0.0,
7686,PAYNTER,JYVIIKPUHZCTVF,, , ,,,,,,1999-10-13T10:43:08,2000-10-12T10:43:08,6,,0.0,0.0,
7696,ZUCKER,QJTQPVJZYWXEEI,, , ,,,,,,1999-10-13T10:43:08,2000-10-12T10:43:08,4,424.0,0.0,0.0,
7983,ANDERSON,TSCOHEGLJ,, , ,,,,,,1999-10-13T10:43:12,2000-10-12T10:43:12,2,,0.0,0.0,
8109,WOLFMULE,DKKKGYYHYODNUJ,, , ,,,,,,1999-10-13T10:43:13,2000-10-12T10:43:13,6,,0.0,0.0,
8182,RYAN,KUDCFSVQIYZLDJ,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,7,,0.0,0.0,
8193,CHEN,LPMCUDEKRKV,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,8,,0.0,0.0,
8196,FLORINI,FKVNBZWGEFOHYS,, , ,,,,,,1999-10-13T10:43:14,2000-10-12T10:43:14,2,,0.0,0.0,
8241,YEONG,SLFUVNHDTJUVR,, , ,,,,,,1999-10-13T10:43:15,2000-10-12T10:43:15,3,,0.0,0.0,
