actor_id,first_name,last_name,last_update
14,ВИВИАН,БЕРГЕН,2006-02-14 23:34:33
18,ДАН,ТОРН,2006-02-14 23:34:33
23,Сандра,КИЛМЕР,2006-02-14 23:34:33
32,TIM,Хэкман,2006-02-14 23:34:33
34,Аудри,Оливье,2006-02-14 23:34:33
35,Юди,ДЭН,2006-02-14 23:34:33
43,КЭРКС,Жовович,2006-02-14 23:34:33
44,Ник,Сталлон,2006-02-14 23:34:33
45,РEEZE,КИЛМЕР,2006-02-14 23:34:33
48,Франс,Дэй-Леви,2006-02-14 23:34:33
50,Натали,ХОПСИНС,2006-02-14 23:34:33
53,МЕНА,Храм,2006-02-14 23:34:33
56,ДАН,ХАРРИС,2006-02-14 23:34:33
58,Христиан,Акройд,2006-02-14 23:34:33
65,Анжела,ХУДСОН,2006-02-14 23:34:33
75,Берт,П OS ЕЙ,2006-02-14 23:34:33
84,Джеймс,ПИТТ,2006-02-14 23:34:33
86,ГРЕГ,ЧАПЛИН,2006-02-14 23:34:33
89,Чарлизе,Денч,2006-02-14 23:34:33
92,Киристьена,Акройд,2006-02-14 23:34:33
98,Крис,ПОНИСТЕЛЬНЫЕ МЕСТА,2006-02-14 23:34:33
99,Джим,Мостель,2006-02-14 23:34:33
100,Спенсер,ДЕПП,2006-02-14 23:34:33
107,Гина,Дегенерасы,2006-02-14 23:34:33
110,СЮЗАННА,Дэвис,2006-02-14 23:34:33
115,Харрисон,БАЛЕ,2006-02-14 23:34:33
116,ДАН,Стрип,2006-02-14 23:34:33
122,Салма,Нолте,2006-02-14 23:34:33
123,Джулианна,Денч,2006-02-14 23:34:33
126,Франс,Томэи,2006-02-14 23:34:33
130,Грета,Кейтел,2006-02-14 23:34:33
133,Ричард,ПЕНН,2006-02-14 23:34:33
134,Ген,ХОПСИНС,2006-02-14 23:34:33
137,Морган,УИЛЛИАМС,2006-02-14 23:34:33
139,ИВАН,Добрин,2006-02-14 23:34:33
140,Ууупи,ОБИДЯЛ,2006-02-14 23:34:33
145,КИМ,Аллен,2006-02-14 23:34:33
146,Альберт,Джонссон,2006-02-14 23:34:33
149,РUSSELL,Храм,2006-02-14 23:34:33
150,Джейн,Нолте,2006-02-14 23:34:33
156,ФАЙ,ЛES,2006-02-14 23:34:33
157,Грета,Малден,2006-02-14 23:34:33
160,Крис,ДЕПП,2006-02-14 23:34:33
161,Харви,Надежда,2006-02-14 23:34:33
166,Ник,Дегенерасы,2006-02-14 23:34:33
167,Лоранс,Буллок,2006-02-14 23:34:33
171,Олимпиа,ПФЕЙФЕР,2006-02-14 23:34:33
175,УИЛЛИАМ,Хэкман,2006-02-14 23:34:33
176,ИОН,ЧЕЙЗ,2006-02-14 23:34:33
179,"Okay, I will only provide translations from now on without any additional text.",Гинесс,2006-02-14 23:34:33
188,РАК,Дукакис,2006-02-14 23:34:33
190,Аудри,Бэйли,2006-02-14 23:34:33
193,Берт,Храм,2006-02-14 23:34:33
194,Мэрил,Аллен,2006-02-14 23:34:33
198,Мэри,Кейтел,2006-02-14 23:34:33
199,Юлия,ФАВЕССЕТ,2006-02-14 23:34:33
