address_id,address,address2,district,city_id,postal_code,phone,last_update
5,"Ханойская дорога, 1913",,Нагасаки,463,35200,28303384290,15.02.2006 03:45
8,Инегль-Мэнор,,Мандалай,349,53561,705814003527,15.02.2006 03:45
11,Путь к Сантьяго-де-Компостела 900,,Центральная Сербия,280,93896,716571220373,15.02.2006 03:45
18,"ул. Быдгощская, 770",,Калифорния,120,16266,517338314235,15.02.2006 03:45
36,"Мандалуйонг-плейс, 176",,Утар-Прадеш,239,65213,627705991774,15.02.2006 03:45
55,"Парквейл-роуд, 1135 Изумисано",,Калифорния,171,48150,171822533480,15.02.2006 03:45
59,Коуун-Тон и Новая Коуун-Тон,,Москва,49,57807,499352017190,15.02.2006 03:45
61,Улица Токата 943,,Вадуц,560,45428,889318963672,15.02.2006 03:45
62,улица Лиепаи 1114,,Саравак,282,69226,212869228936,15.02.2006 03:45
74,"Буэнавентура-драйв, 1124",,Мекка,13,6856,407733804223,15.02.2006 03:45
96,Аvenue 984 Эфун-Алайе,,Гойс,183,17119,132986892228,15.02.2006 03:45
110,Аvenue Сан-Хуан-Бавтиста-Тустворец,,Иваново,225,78311,547003310357,15.02.2006 03:45
114,804 улица Элиста,,Хубэй,159,61069,379804592943,15.02.2006 03:45
115,"Алворада авеню, 1378",,Федеральный округ,102,75834,272234298332,15.02.2006 03:45
116,Аvenue Кам Рана 793,,Калифорния,292,87057,824370924746,15.02.2006 03:45
119,Авеню Накхон Савал 1107,,Мексика,365,75149,867546627903,15.02.2006 03:45
121,"Плаза Сиснео, 1967",,Гуджарат,176,73644,577812616052,15.02.2006 03:45
129,"Байцзин-лан, 569",,Гавани,85,60304,490211944645,15.02.2006 03:45
130,Улица Квамсех 1666,,Сан-Паулу,410,66255,582835362905,15.02.2006 03:45
137,261 Улица Святого Луиса,,Куауке,541,83401,321944036800,15.02.2006 03:45
147,Батуми Бульвар 374,,Килис,266,97700,923261616249,15.02.2006 03:45
154,781 Шимоносеки-драйв,,Мичоакан де Окампо,202,95444,632316273199,15.02.2006 03:45
155,Бульвар Жельца 1560,,Шаньдун,291,77777,189446090264,15.02.2006 03:45
158,Аvenue 798 Сианджура,,Шаньси,590,76990,499408708580,15.02.2006 03:45
187,"Проспект Шкесфхевр, 1839",,Гойс,317,55709,947468818183,15.02.2006 03:45
195,Пляж Сан-Фелипе-де-Пуэрто-Плата,,Ростов-на-Дону,369,65387,812824036424,15.02.2006 03:45
198,Бульвар Ошава 345,,Токио,204,32114,104491201771,15.02.2006 03:45
200,Бинжоу-манор 1074,,Баден-Вюртемберг,325,36490,331132568928,15.02.2006 03:45
206,"Проспект Надор, 642",,Махараштра,77,3924,369050085652,15.02.2006 03:45
207,Аллея Надора 1688,,Северная Суматра,184,61613,652218196731,15.02.2006 03:45
247,Улица Патанкот 1483,,Тукумн,454,37288,686015532180,15.02.2006 03:45
252,Улица Вэйфанг 1309,,Флорида,520,57338,435785045362,15.02.2006 03:45
253,Ошауа Манор 1760,,Тяньцзинь,535,38140,56257502250,15.02.2006 03:45
261,51 Ладеро Авеню,,Сагаинг,342,68146,884536620568,15.02.2006 03:45
273,"Илорин, 1519",,Керала,395,49298,357445645426,15.02.2006 03:45
277,85 Сан-Фелипе-де-Пуэрто-Плата драйв,,Шаньдун,584,46063,170739645687,15.02.2006 03:45
282,556 Бэйбей-Манор,,Ойо и Осун,374,55802,363982224739,15.02.2006 03:45
287,Площади Кишинева 1405,,Понсе,411,8160,62781725285,15.02.2006 03:45
290,Dr. 1336 Бен-Сити,,Шига,386,46044,341242939532,15.02.2006 03:45
316,746 Джойлет Лейн,,Курск,286,94878,688485191923,15.02.2006 03:45
321,Патанкот-лоуп,,Махараштра,336,59811,139378397418,15.02.2006 03:45
326,Улица Боксбург 470,,Центральный,81,97960,908029859266,15.02.2006 03:45
330,"Кумбаконам Плейс, 981",,Федеральный округ,89,87611,829116184079,15.02.2006 03:45
331,"Улица Ивакуни, 1016",,Святого Георгия,269,49833,961370847344,15.02.2006 03:45
332,Баха Бланка Парквей,,Адан,5,33463,834418779292,15.02.2006 03:45
343,Улица Мардан 1443,,Западный Кейп,392,31483,231383037471,15.02.2006 03:45
344,"Бенгелла, 1909",,Хенань,581,19913,624138001031,15.02.2006 03:45
361,45Aparecida де Гойния Плейс,,Мадхья-Прадеш,464,7431,650496654258,15.02.2006 03:45
365,улица Занзибар 1009,,Арекיבו,32,64875,102396298916,15.02.2006 03:45
375,Путь 1049 Матаморос-парквей,,Керала,191,69640,960505250340,15.02.2006 03:45
385,"شارлотта-Амалии-Драйв, 1642",,Сляске,549,75442,821476736117,15.02.2006 03:45
386,Бульвар Маракабо 1368,,,493,32716,934352415130,15.02.2006 03:45
396,"Пхеньян-ри, 767",,Осака,229,83536,667736124769,15.02.2006 03:45
407,1346 Мюррей-драйв,,Бретань,92,61507,516647474029,15.02.2006 03:45
425,Аве́ня 1866 а́л-Катифа,,Калифорния,155,89420,546793516940,15.02.2006 03:45
455,Парадный путь,,Центральный Ява,509,23636,834061016202,15.02.2006 03:45
472,"Чатсворт-плейс, 1447",,Чихуахуа,129,41545,769370126331,15.02.2006 03:45
476,270 Тамбрам Парквейд,,Гавани,244,9668,248446668735,15.02.2006 03:45
477,1786 سالинас-плейс,,Нам Ха,359,66546,206060652238,15.02.2006 03:45
497,Бульвар Табук 1013,,Западный Бенгал,261,96203,158399646978,15.02.2006 03:45
502,Улица Корла 1515,,Англия,589,57197,959467760895,15.02.2006 03:45
515,886 Тонгхае Плейс,,Волгоград,259,19450,711928348157,15.02.2006 03:45
533,556 пути Асуничо,,Могилёв,339,35364,338244023543,15.02.2006 03:45
546,Путь 191 Jos Azueta,,Русе,436,13629,932156667696,15.02.2006 03:45
551,182 Нукалофская дорога,,Сумы,275,15414,426346224043,15.02.2006 03:45
559,Путь 1917 Кумбаконакара,,Воеводина,368,11892,698182547686,15.02.2006 03:45
579,521 Сан-Хуан-Батиста-Тукстепек Плаза,,Караванды,598,95093,844018348565,15.02.2006 03:45
585,1208 Тама Луп,,Ниневия,344,73605,954786054144,15.02.2006 03:45
588,улица Асуникин 966,,Хидальго,212,62703,995527378381,15.02.2006 03:45
