customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
19,1,РУТ,Мартинес,РУТ.МАРТИНЕС@сакилакостомер.орг,23,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
20,2,ШЭрон,РОБИНСОН,Шэрон.Робинсон@sakilacustomer.org,24,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
24,2,Кимберли,Ли,КИМБЕРЛИ. ЛЕЕ@сакилачустомер.орг,28,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
49,2,Джоус,Эдвардс,JOYCE.EDWARDS@sakilacustomer.ru,53,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
74,1,Дениз,Келли,Денис.Келли@sakilacustomer.org,78,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
104,1,РИТА,Грээм,РИТА.ГРАХАМ@SAKIЛАCUSTOMER.OR,108,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
118,1,КИМ,Кру́з,Ким.Круз@сакилаклиент.орг,122,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
125,1,Этель,ВЕБ-123,Этель.Вебб@сакилакостер.ру,129,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
132,2,Эстер,Краффорд,Эстер.Крэкфорд@sakilacustomer.ру,136,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
171,2,ДОЛОРЕС,Вагнер,Долорес.Вагнер@sakilacustomer.org,175,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
182,1,РЕНЕ,ЛАНЕ,Ренее.Лейн@сакилакастмер.орг,186,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
188,1,Мелани,Армстронг,Мелани.Армстронн@sakilacustomer.орг,192,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
201,1,ВИККИ,ФИЛЬМЫ,VICKI.FIELDS@sakilacustomer.ru,205,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
218,1,ВЕРА,Маккой,ВЕРА.МКОУ@САКИЛАКОНТЕКСТЕР.ОРГ,222,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
221,1,Бессие,Моррисон,Бесси. Моррисон,225,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
231,1,Грузия,ЯКОБС,"ГОРОДЕНКАЯ УЛИЦА, КОРПОРएЦИЯ САКИЛ КОНТРАТЕР",235,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
246,1,Мариан,МЕНДОЗа,Мариан. Мендоса,250,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
259,2,Лена,Дженсен,Лена.Дженсен@sakilacustomer.ru,264,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
262,2,Пэтси,Дэвидсон,Пэтси. Дэвидсон@сакилакастмер.рф,267,1,14 февраля 2006 года в 22:04 по восточноевропейскому времени,2006-02-14 20:57:20
280,2,Трейси,БАРРЕТ,Трейси. Барретт@сакилакастмер.рм,285,1,2006-02-15 05:04:37,2006-02-14 20:57:20
300,1,Джон,Фёрнсворث,Джон. Фарнсворт,305,1,2006-02-15 05:04:37,2006-02-14 20:57:20
335,1,Грегори,Мауладин,Грегори. Маулдин@сакилаклиент.ру,340,1,2006-02-15 05:04:37,2006-02-14 20:57:20
343,1,Доулас,Граф,Дуглас. Граф@сакилакустомер.орг,348,1,2006-02-15 05:04:37,2006-02-14 20:57:20
358,2,Самуил,Марлоу,samuel.marlow@sakilacustomer.org,363,1,2006-02-15 05:04:37,2006-02-14 20:57:20
377,1,Ховард,Фортунер,ХОУАРД.ФОРТНЕР@SAKILACUSTOMER.ORG,382,1,2006-02-15 05:04:37,2006-02-14 20:57:20
380,1,РUSSELL,Бринсон,руселл.бринсон@sakilacustomer.ru,385,1,2006-02-15 05:04:37,2006-02-14 20:57:20
381,2,Бوبي,Бюдро,БОBBY.БОУДРЕУ@SAKILACUSTOMER.ОРГ,386,1,2006-02-15 05:04:37,2006-02-14 20:57:20
384,2,Эрнест,ШЕПТ,Эрнест. Степп,389,1,2006-02-15 05:04:37,2006-02-14 20:57:20
408,1,МАНУЭЛ,МЭРРЕЛ,Мануэль.Муррелл@sakilacustomer.org,413,1,2006-02-15 05:04:37,2006-02-14 20:57:20
409,2,Родни,МОЕЛЛЕР,Родни.Моллер@sakilacustomer.орг,414,1,2006-02-15 05:04:37,2006-02-14 20:57:20
410,2,КУРТИС,Ирби,Курис.Ирби@сакилаकसнтер.орг,415,1,2006-02-15 05:04:37,2006-02-14 20:57:20
411,1,Норман,Кюриер,норман.курреер@сакилакустомер.рф,416,1,2006-02-15 05:04:37,2006-02-14 20:57:20
434,1,Эдди,Томлин,ЕДДИЕ.ТОУЛИН@сакилакстормер.ру,439,1,2006-02-15 05:04:37,2006-02-14 20:57:20
438,1,БЭРри,Ловелл,БАРРИ.ЛАВЛЕСС@sakilacustomer.org,443,1,2006-02-15 05:04:37,2006-02-14 20:57:20
439,2,Александр,ФЕННELL,Александр.Феннелл@sakilacustomer.org,444,1,2006-02-15 05:04:37,2006-02-14 20:57:20
452,1,Том,Милнер,Том. Милнер,457,1,2006-02-15 05:04:37,2006-02-14 20:57:20
461,1,Дэрек,БЛЭКЛИ,Дерек.Блейли@sakilacustomer.org,466,1,2006-02-15 05:04:37,2006-02-14 20:57:20
484,1,Роберто,ВУ,РОБЕРТО.ВУ@САКИЛАКОНТЕКСТЕР.ОРГ,489,1,2006-02-15 05:04:37,2006-02-14 20:57:20
497,2,ГИЛБЕРТ,Льдовая лыжа,Гилберт.Следж@sakilacustomer.org,502,1,2006-02-15 05:04:37,2006-02-14 20:57:20
506,2,Лесли,СЕВАРД,Лесли.Сeward@sakilacustomer.org,511,1,2006-02-15 05:04:37,2006-02-14 20:57:20
532,2,Нэйл,РЕННЕР,Нил Реннёр neil.renner@sakilacustomer.org,538,1,2006-02-15 05:04:37,2006-02-14 20:57:20
542,2,ЛОННЕ,Тирадо,лонни.тирадо@sakilacustomer.орг,548,1,2006-02-15 05:04:37,2006-02-14 20:57:20
549,1,Нельсон,Кристенсен,nelson.christensen@sakilacustomer.org,555,1,2006-02-15 05:04:37,2006-02-14 20:57:20
550,2,Мальчик,Браунли,guy.brownlee@sakilacustomer.org,556,1,2006-02-15 05:04:37,2006-02-14 20:57:20
570,2,Ива́н,Кромвель,Иван.Кромвелл@sakilacustomer.ru,576,1,2006-02-15 05:04:37,2006-02-14 20:57:20
571,2,Джонни,ЧИСХОЛМ,Джонни. Чишолм@сакилакустомер.орг,577,1,2006-02-15 05:04:37,2006-02-14 20:57:20
574,2,Юлиан,Вест,Юлиан.Вест@sakilacustomer.org,580,1,2006-02-15 05:04:37,2006-02-14 20:57:20
585,1,Перри,СВАРДФ,Перри. Сафффорд,591,1,2006-02-15 05:04:37,2006-02-14 20:57:20
