member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
376,LING,PPXHUIKMRFGNKE,, , ,,,,,,1999-10-13T10:41:37,2000-10-12T10:41:37,7,,0.0,0.0,
484,PAYNTER,NYXCOQGRY,, , ,,,,,,1999-10-13T10:41:38,2000-10-12T10:41:38,6,,0.0,0.0,
1046,FLORINI,HUWNSRORTK,, , ,,,,,,1999-10-13T10:41:45,2000-10-12T10:41:45,6,,0.0,0.0,
1076,JONES,KGEOXINMILUBGC,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,6,,0.0,0.0,
1109,QUINT,BDNIFKQRTKRAFK,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,8,,0.0,0.0,
1244,VANN,JYQIDPMFA,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,7,,0.0,0.0,
1356,DORR,EQYQTVKGCJULSX,, , ,,,,,,1999-10-13T10:41:49,2000-10-12T10:41:49,7,,0.0,0.0,
1704,NELSON,INKT,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,6,,0.0,0.0,
1756,NELSON,UZSHSRUDHUPCII,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,2,,0.0,0.0,
1757,OLPHANT,WVTWMNDNKKGOWW,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,2,,0.0,0.0,
2035,GOHAN,HJTBI,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,6,494.0,0.0,0.0,
2076,VANN,RHLPOJMGEHNSAF,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,8,,0.0,0.0,
2244,HAHN,CLTIRCJYKMSGF,, , ,,,,,,1999-10-13T10:42:01,2000-10-12T10:42:01,9,,0.0,0.0,
2266,DORR,TKKNNKMBNKHBRE,, , ,,,,,,1999-10-13T10:42:01,2000-10-12T10:42:01,2,,0.0,0.0,
2300,LING,TVIDWXUPYKVVLW,, , ,,,,,,1999-10-13T10:42:01,2000-10-12T10:42:01,5,,0.0,0.0,
2310,VANN,BEJXS,, , ,,,,,,1999-10-13T10:42:01,2000-10-12T10:42:01,6,397.0,0.0,0.0,
2623,WOLFMULE,BSDSCTIKEP,, , ,,,,,,1999-10-13T10:42:05,2000-10-12T10:42:05,7,,0.0,0.0,
2796,NELSON,RAMBHTALQEMDPF,, , ,,,,,,1999-10-13T10:42:07,2000-10-12T10:42:07,7,,0.0,0.0,
2948,JONES,DVILKNHGTYOL,, , ,,,,,,1999-10-13T10:42:09,2000-10-12T10:42:09,6,,0.0,0.0,
2956,RYAN,HJCOTSGG,, , ,,,,,,1999-10-13T10:42:09,2000-10-12T10:42:09,5,181.0,0.0,0.0,
3025,INFANTE,BGIDQCLPNLHONO,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,4,,0.0,0.0,
