address_id,address,address2,district,city_id,postal_code,phone,last_update
1,47 MySakila Drive,,Alberta,300,,,2006-02-15T03:45:30
3,23 Workhaven Lane,,Alberta,300,,14033335568.0,2006-02-15T03:45:30
6,1121 Loja Avenue,,California,449,17886.0,838635286649.0,2006-02-15T03:45:30
17,270 Amroha Parkway,,Osmaniye,384,29610.0,695479687538.0,2006-02-15T03:45:30
18,770 Bydgoszcz Avenue,,California,120,16266.0,517338314235.0,2006-02-15T03:45:30
19,419 Iligan Lane,,Madhya Pradesh,76,72878.0,990911107354.0,2006-02-15T03:45:30
20,360 Toulouse Parkway,,England,495,54308.0,949312333307.0,2006-02-15T03:45:30
29,934 San Felipe de Puerto Plata Street,,Sind,472,99780.0,196495945706.0,2006-02-15T03:45:30
39,391 Callao Drive,,Midi-Pyrnes,544,34021.0,440512153169.0,2006-02-15T03:45:30
46,1632 Bislig Avenue,,Nonthaburi,394,61117.0,471675840679.0,2006-02-15T03:45:30
59,1697 Kowloon and New Kowloon Loop,,Moskova,49,57807.0,499352017190.0,2006-02-15T03:45:30
61,943 Tokat Street,,Vaduz,560,45428.0,889318963672.0,2006-02-15T03:45:30
65,915 Ponce Place,,Basel-Stadt,56,83980.0,1395251317.0,2006-02-15T03:45:30
68,1966 Amroha Avenue,,Sichuan,139,70385.0,333489324603.0,2006-02-15T03:45:30
69,698 Otsu Street,,Cayenne,105,71110.0,409983924481.0,2006-02-15T03:45:30
74,1124 Buenaventura Drive,,Mekka,13,6856.0,407733804223.0,2006-02-15T03:45:30
76,89 Allappuzha (Alleppey) Manor,,National Capital Reg,517,75444.0,255800440636.0,2006-02-15T03:45:30
77,1947 Poos de Caldas Boulevard,,Chiayi,114,60951.0,427454485876.0,2006-02-15T03:45:30
83,586 Tete Way,,Kanagawa,256,1079.0,18581624103.0,2006-02-15T03:45:30
87,929 Tallahassee Loop,,Gauteng,497,74671.0,800716535041.0,2006-02-15T03:45:30
88,125 Citt del Vaticano Boulevard,,Puebla,40,67912.0,48417642933.0,2006-02-15T03:45:30
94,1952 Chatsworth Drive,,Guangdong,332,25958.0,991562402283.0,2006-02-15T03:45:30
99,1697 Tanauan Lane,,Punjab,399,22870.0,4764773857.0,2006-02-15T03:45:30
101,1599 Plock Drive,,Tete,534,71986.0,817248913162.0,2006-02-15T03:45:30
112,1002 Ahmadnagar Manor,,Mxico,213,93026.0,371490777743.0,2006-02-15T03:45:30
115,1378 Alvorada Avenue,,Distrito Federal,102,75834.0,272234298332.0,2006-02-15T03:45:30
116,793 Cam Ranh Avenue,,California,292,87057.0,824370924746.0,2006-02-15T03:45:30
117,1079 Tel Aviv-Jaffa Boulevard,,Sucre,132,10885.0,358178933857.0,2006-02-15T03:45:30
119,1107 Nakhon Sawan Avenue,,Mxico,365,75149.0,867546627903.0,2006-02-15T03:45:30
120,544 Malm Parkway,,Central Java,403,63502.0,386759646229.0,2006-02-15T03:45:30
122,333 Goinia Way,,Texas,185,78625.0,909029256431.0,2006-02-15T03:45:30
125,211 Chiayi Drive,,Uttar Pradesh,164,58186.0,665993880048.0,2006-02-15T03:45:30
136,898 Belm Manor,,Free State,87,49757.0,707169393853.0,2006-02-15T03:45:30
140,788 Atinsk Street,,Karnataka,211,81691.0,146497509724.0,2006-02-15T03:45:30
142,1587 Sullana Lane,,Inner Mongolia,207,85769.0,468060467018.0,2006-02-15T03:45:30
149,999 Sanaa Loop,,Gauteng,491,3439.0,918032330119.0,2006-02-15T03:45:30
152,1952 Pune Lane,,Saint-Denis,442,92150.0,354615066969.0,2006-02-15T03:45:30
154,781 Shimonoseki Drive,,Michoacn de Ocampo,202,95444.0,632316273199.0,2006-02-15T03:45:30
156,1963 Moscow Place,,Assam,354,64863.0,761379480249.0,2006-02-15T03:45:30
161,1386 Nakhon Sawan Boulevard,,Pyongyang-si,420,53502.0,368899174225.0,2006-02-15T03:45:30
163,1440 Compton Place,,North Austria,307,81037.0,931059836497.0,2006-02-15T03:45:30
165,97 Shimoga Avenue,,Tel Aviv,533,44660.0,177167004331.0,2006-02-15T03:45:30
167,1287 Xiangfan Boulevard,,Gifu,253,57844.0,819416131190.0,2006-02-15T03:45:30
175,316 Uruapan Street,,Perak,223,58194.0,275788967899.0,2006-02-15T03:45:30
179,431 Xiangtan Avenue,,Kerala,18,4854.0,230250973122.0,2006-02-15T03:45:30
182,1891 Rizhao Boulevard,,So Paulo,456,47288.0,391065549876.0,2006-02-15T03:45:30
184,1410 Benin City Parkway,,Risaralda,405,29747.0,104150372603.0,2006-02-15T03:45:30
185,682 Garden Grove Place,,Tennessee,333,67497.0,72136330362.0,2006-02-15T03:45:30
187,1839 Szkesfehrvr Parkway,,Gois,317,55709.0,947468818183.0,2006-02-15T03:45:30
188,741 Ambattur Manor,,Noord-Brabant,438,43310.0,302590383819.0,2006-02-15T03:45:30
192,1166 Changhwa Street,,Caraga,62,58852.0,650752094490.0,2006-02-15T03:45:30
197,447 Surakarta Loop,,Nyanza,271,10428.0,940830176580.0,2006-02-15T03:45:30
206,642 Nador Drive,,Maharashtra,77,3924.0,369050085652.0,2006-02-15T03:45:30
213,43 Dadu Avenue,,Rajasthan,74,4855.0,95666951770.0,2006-02-15T03:45:30
214,751 Lima Loop,,Aden,7,99405.0,756460337785.0,2006-02-15T03:45:30
215,1333 Haldia Street,,Jilin,174,82161.0,408304391718.0,2006-02-15T03:45:30
218,226 Brest Manor,,California,508,2299.0,785881412500.0,2006-02-15T03:45:30
219,1229 Valencia Parkway,,Haskovo,498,99124.0,352679173732.0,2006-02-15T03:45:30
224,1842 Luzinia Boulevard,,Zanzibar West,593,94420.0,706878974831.0,2006-02-15T03:45:30
234,1256 Bislig Boulevard,,Botosani,86,50598.0,479007229460.0,2006-02-15T03:45:30
240,1479 Rustenburg Boulevard,,Southern Tagalog,527,18727.0,727785483194.0,2006-02-15T03:45:30
243,47 Syktyvkar Lane,,West Java,118,22236.0,63937119031.0,2006-02-15T03:45:30
247,1483 Pathankot Street,,Tucumn,454,37288.0,686015532180.0,2006-02-15T03:45:30
258,752 Ondo Loop,,Miyazaki,338,32474.0,134673576619.0,2006-02-15T03:45:30
261,51 Laredo Avenue,,Sagaing,342,68146.0,884536620568.0,2006-02-15T03:45:30
264,1027 Banjul Place,,West Bengali,197,50390.0,538241037443.0,2006-02-15T03:45:30
266,862 Xintai Lane,,Cagayan Valley,548,30065.0,265153400632.0,2006-02-15T03:45:30
270,682 Halisahar Place,,Severn Morava,378,20536.0,475553436330.0,2006-02-15T03:45:30
271,1587 Loja Manor,,Salzburg,447,5410.0,621625204422.0,2006-02-15T03:45:30
273,1519 Ilorin Place,,Kerala,395,49298.0,357445645426.0,2006-02-15T03:45:30
