actor_id,first_name,last_name,last_update
2,NICK,WAHLBERG,2006-02-15T03:34:33
4,JENNIFER,DAVIS,2006-02-15T03:34:33
5,JOHNNY,LOLLOBRIGIDA,2006-02-15T03:34:33
7,GRACE,MOSTEL,2006-02-15T03:34:33
8,MATTHEW,JOHANSSON,2006-02-15T03:34:33
11,ZERO,CAGE,2006-02-15T03:34:33
12,KARL,BERRY,2006-02-15T03:34:33
13,UMA,WOOD,2006-02-15T03:34:33
14,VIVIEN,BERGEN,2006-02-15T03:34:33
15,CUBA,OLIVIER,2006-02-15T03:34:33
16,FRED,COSTNER,2006-02-15T03:34:33
19,BOB,FAWCETT,2006-02-15T03:34:33
20,LUCILLE,TRACY,2006-02-15T03:34:33
21,KIRSTEN,PALTROW,2006-02-15T03:34:33
22,ELVIS,MARX,2006-02-15T03:34:33
23,SANDRA,KILMER,2006-02-15T03:34:33
24,CAMERON,STREEP,2006-02-15T03:34:33
26,RIP,CRAWFORD,2006-02-15T03:34:33
28,WOODY,HOFFMAN,2006-02-15T03:34:33
29,ALEC,WAYNE,2006-02-15T03:34:33
31,SISSY,SOBIESKI,2006-02-15T03:34:33
32,TIM,HACKMAN,2006-02-15T03:34:33
33,MILLA,PECK,2006-02-15T03:34:33
34,AUDREY,OLIVIER,2006-02-15T03:34:33
36,BURT,DUKAKIS,2006-02-15T03:34:33
39,GOLDIE,BRODY,2006-02-15T03:34:33
41,JODIE,DEGENERES,2006-02-15T03:34:33
46,PARKER,GOLDBERG,2006-02-15T03:34:33
47,JULIA,BARRYMORE,2006-02-15T03:34:33
48,FRANCES,DAY-LEWIS,2006-02-15T03:34:33
50,NATALIE,HOPKINS,2006-02-15T03:34:33
51,GARY,PHOENIX,2006-02-15T03:34:33
52,CARMEN,HUNT,2006-02-15T03:34:33
54,PENELOPE,PINKETT,2006-02-15T03:34:33
57,JUDE,CRUISE,2006-02-15T03:34:33
59,DUSTIN,TAUTOU,2006-02-15T03:34:33
60,HENRY,BERRY,2006-02-15T03:34:33
61,CHRISTIAN,NEESON,2006-02-15T03:34:33
63,CAMERON,WRAY,2006-02-15T03:34:33
65,ANGELA,HUDSON,2006-02-15T03:34:33
66,MARY,TANDY,2006-02-15T03:34:33
67,JESSICA,BAILEY,2006-02-15T03:34:33
68,RIP,WINSLET,2006-02-15T03:34:33
70,MICHELLE,MCCONAUGHEY,2006-02-15T03:34:33
71,ADAM,GRANT,2006-02-15T03:34:33
72,SEAN,WILLIAMS,2006-02-15T03:34:33
74,MILLA,KEITEL,2006-02-15T03:34:33
75,BURT,POSEY,2006-02-15T03:34:33
76,ANGELINA,ASTAIRE,2006-02-15T03:34:33
79,MAE,HOFFMAN,2006-02-15T03:34:33
80,RALPH,CRUZ,2006-02-15T03:34:33
82,WOODY,JOLIE,2006-02-15T03:34:33
84,JAMES,PITT,2006-02-15T03:34:33
86,GREG,CHAPLIN,2006-02-15T03:34:33
88,KENNETH,PESCI,2006-02-15T03:34:33
89,CHARLIZE,DENCH,2006-02-15T03:34:33
