address_id,address,address2,district,city_id,postal_code,phone,last_update
5,1913 Hanoi Way,,Nagasaki,463,35200,28303384290,2006-02-15T03:45:30
10,1795 Santiago de Compostela Way,,Texas,295,18743,860452626434,2006-02-15T03:45:30
12,478 Joliet Way,,Hamilton,200,77948,657282285970,2006-02-15T03:45:30
13,613 Korolev Drive,,Masqat,329,45844,380657522649,2006-02-15T03:45:30
15,1542 Tarlac Parkway,,Kanagawa,440,1027,635297277345,2006-02-15T03:45:30
17,270 Amroha Parkway,,Osmaniye,384,29610,695479687538,2006-02-15T03:45:30
33,786 Aurora Avenue,,Yamaguchi,474,65750,18461860151,2006-02-15T03:45:30
36,176 Mandaluyong Place,,Uttar Pradesh,239,65213,627705991774,2006-02-15T03:45:30
39,391 Callao Drive,,Midi-Pyrnes,544,34021,440512153169,2006-02-15T03:45:30
44,671 Graz Street,,Oriental,353,94399,680768868518,2006-02-15T03:45:30
54,115 Hidalgo Parkway,,Khartum,379,80168,307703950263,2006-02-15T03:45:30
57,17 Kabul Boulevard,,Chiba,355,38594,697760867968,2006-02-15T03:45:30
59,1697 Kowloon and New Kowloon Loop,,Moskova,49,57807,499352017190,2006-02-15T03:45:30
63,1213 Ranchi Parkway,,Karnataka,350,94352,800024380485,2006-02-15T03:45:30
64,81 Hodeida Way,,Rajasthan,231,55561,250767749542,2006-02-15T03:45:30
65,915 Ponce Place,,Basel-Stadt,56,83980,1395251317,2006-02-15T03:45:30
69,698 Otsu Street,,Cayenne,105,71110,409983924481,2006-02-15T03:45:30
77,1947 Poos de Caldas Boulevard,,Chiayi,114,60951,427454485876,2006-02-15T03:45:30
78,1206 Dos Quebradas Place,,So Paulo,431,20207,241832790687,2006-02-15T03:45:30
84,1888 Kabul Drive,,Oyo & Osun,217,20936,701457319790,2006-02-15T03:45:30
88,125 Citt del Vaticano Boulevard,,Puebla,40,67912,48417642933,2006-02-15T03:45:30
89,1557 Ktahya Boulevard,,England,88,88002,720998247660,2006-02-15T03:45:30
93,1926 El Alto Avenue,,Buenos Aires,289,75543,846225459260,2006-02-15T03:45:30
94,1952 Chatsworth Drive,,Guangdong,332,25958,991562402283,2006-02-15T03:45:30
98,152 Kitwe Parkway,,Caraga,82,53182,835433605312,2006-02-15T03:45:30
104,1913 Kamakura Place,,Lipetsk,238,97287,942570536750,2006-02-15T03:45:30
105,733 Mandaluyong Place,,Asir,2,77459,196568435814,2006-02-15T03:45:30
108,1386 Yangor Avenue,,Provence-Alpes-Cte,543,80720,449216226468,2006-02-15T03:45:30
109,454 Nakhon Sawan Boulevard,,Funafuti,173,76383,963887147572,2006-02-15T03:45:30
117,1079 Tel Aviv-Jaffa Boulevard,,Sucre,132,10885,358178933857,2006-02-15T03:45:30
120,544 Malm Parkway,,Central Java,403,63502,386759646229,2006-02-15T03:45:30
127,117 Boa Vista Way,,Uttar Pradesh,566,6804,677976133614,2006-02-15T03:45:30
128,848 Tafuna Manor,,Ktahya,281,45142,614935229095,2006-02-15T03:45:30
129,569 Baicheng Lane,,Gauteng,85,60304,490211944645,2006-02-15T03:45:30
132,1050 Garden Grove Avenue,,Slaskie,236,4999,973047364353,2006-02-15T03:45:30
137,261 Saint Louis Way,,Coahuila de Zaragoza,541,83401,321944036800,2006-02-15T03:45:30
138,765 Southampton Drive,,al-Qalyubiya,421,4285,23712411567,2006-02-15T03:45:30
139,943 Johannesburg Avenue,,Maharashtra,417,5892,90921003005,2006-02-15T03:45:30
140,788 Atinsk Street,,Karnataka,211,81691,146497509724,2006-02-15T03:45:30
142,1587 Sullana Lane,,Inner Mongolia,207,85769,468060467018,2006-02-15T03:45:30
143,1029 Dzerzinsk Manor,,Ynlin,542,57519,33173584456,2006-02-15T03:45:30
145,928 Jaffna Loop,,Hiroshima,172,93762,581852137991,2006-02-15T03:45:30
148,1027 Songkhla Manor,,Minsk,340,30861,563660187896,2006-02-15T03:45:30
156,1963 Moscow Place,,Assam,354,64863,761379480249,2006-02-15T03:45:30
166,1740 Le Mans Loop,,Pays de la Loire,297,22853,168476538960,2006-02-15T03:45:30
179,431 Xiangtan Avenue,,Kerala,18,4854,230250973122,2006-02-15T03:45:30
180,757 Rustenburg Avenue,,Skikda,483,89668,506134035434,2006-02-15T03:45:30
