member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
25,YEONG,NXU,, , ,,,,,,1999-10-13T10:41:32,2000-10-12T10:41:32,5,,0.0,0.0,
462,TOLSKY,RGYGOSROFVX,, , ,,,,,,1999-10-13T10:41:38,2000-10-12T10:41:38,4,,0.0,0.0,
468,ZUCKER,MEELVLWLO,, , ,,,,,,1999-10-13T10:41:38,2000-10-12T10:41:38,3,,0.0,0.0,
697,UNAKLET,QJBWZS,, , ,,,,,,1999-10-13T10:41:41,2000-10-12T10:41:41,2,,0.0,0.0,
709,GOHAN,BXVYLRFHXGQAHO,, , ,,,,,,1999-10-13T10:41:41,2000-10-12T10:41:41,3,,0.0,0.0,
718,PAYNTER,FFBN,, , ,,,,,,1999-10-13T10:41:41,2000-10-12T10:41:41,7,,0.0,0.0,
801,UNAKLET,TNGTBECQ,, , ,,,,,,1999-10-13T10:41:42,2000-10-12T10:41:42,4,,0.0,0.0,
848,PAYNTER,PYTUXLVBFASPPF,, , ,,,,,,1999-10-13T10:41:43,2000-10-12T10:41:43,5,,0.0,0.0,
904,TOLSKY,INBEUHTWHJZKRM,, , ,,,,,,1999-10-13T10:41:43,2000-10-12T10:41:43,8,,0.0,0.0,
1044,DORR,SKSUXGIJEDUVN,, , ,,,,,,1999-10-13T10:41:45,2000-10-12T10:41:45,9,,0.0,0.0,
1077,KAHRMANN,MTQZRWMKJQOEYH,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,9,,0.0,0.0,
1595,INFANTE,WHHWWMIAKWXVNT,, , ,,,,,,1999-10-13T10:41:52,2000-10-12T10:41:52,7,,0.0,0.0,
1675,KAHRMANN,CCAPOCDBGIPIBX,, , ,,,,,,1999-10-13T10:41:53,2000-10-12T10:41:53,5,,0.0,0.0,
1699,INFANTE,TVPMJLHBKYABVQ,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,8,249.0,0.0,0.0,
1786,RYAN,RFQSHBKVBWFQGO,, , ,,,,,,1999-10-13T10:41:55,2000-10-12T10:41:55,5,,0.0,0.0,
1805,KAHRMANN,EUBIXGBKVONQ,, , ,,,,,,1999-10-13T10:41:55,2000-10-12T10:41:55,3,,0.0,0.0,
1873,ANDERSON,DJEVXKKNCOBKW,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,4,462.0,0.0,0.0,
1909,KAHRMANN,IRYQ,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,5,,0.0,0.0,
1951,ANDERSON,TGONWGSVFV,, , ,,,,,,1999-10-13T10:41:57,2000-10-12T10:41:57,9,,0.0,0.0,
2176,RYAN,UQSNKTRIE,, , ,,,,,,1999-10-13T10:42:00,2000-10-12T10:42:00,5,,0.0,0.0,
2326,LING,YSYES,, , ,,,,,,1999-10-13T10:42:02,2000-10-12T10:42:02,7,,0.0,0.0,
2523,ANDERSON,PRHKKYZ,, , ,,,,,,1999-10-13T10:42:04,2000-10-12T10:42:04,7,,0.0,0.0,
2784,BARR,MPKAPVWDNJGKHS,, , ,,,,,,1999-10-13T10:42:07,2000-10-12T10:42:07,2,169.0,0.0,0.0,
2905,STEIN,BQBUMYPCOFZOJS,, , ,,,,,,1999-10-13T10:42:09,2000-10-12T10:42:09,6,,0.0,0.0,
3190,RYAN,TQOKCCPXTQFECM,, , ,,,,,,1999-10-13T10:42:12,2000-10-12T10:42:12,2,,0.0,0.0,
3318,PAYNTER,DGOOGX,, , ,,,,,,1999-10-13T10:42:14,2000-10-12T10:42:14,9,,0.0,0.0,
3334,FLORINI,MXDHHDNVIBFIYD,, , ,,,,,,1999-10-13T10:42:14,2000-10-12T10:42:14,7,,0.0,0.0,
3458,ZUCKER,JJSTLA,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,3,,0.0,0.0,
3461,CHEN,JDBRCQFC,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,6,,0.0,0.0,
3539,CHEN,UVWUJOOIFDQLML,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,6,422.0,0.0,0.0,
3570,HAHN,UATW,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,2,,0.0,0.0,
3846,XAVIER,VLIQEW,, , ,,,,,,1999-10-13T10:42:21,2000-10-12T10:42:21,4,,0.0,0.0,
4039,INFANTE,SIEEUCUCQLCCAM,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,7,,0.0,0.0,
4233,UNAKLET,OSFHKOX,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,3,,0.0,0.0,
4256,RYAN,AXGGS,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,6,,0.0,0.0,
4272,HAHN,WUETMBMXDKVGHH,, , ,,,,,,1999-10-13T10:42:26,2000-10-12T10:42:26,7,495.0,0.0,0.0,
4354,LING,KNJWJISKKHIJGO,, , ,,,,,,1999-10-13T10:42:27,2000-10-12T10:42:27,6,497.0,0.0,0.0,
4416,VANN,CPBDYVXWMIKJTR,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,4,,0.0,0.0,
4504,FLORINI,BEJIQLGIPOEJSL,, , ,,,,,,1999-10-13T10:42:29,2000-10-12T10:42:29,7,428.0,0.0,0.0,
4561,KAHRMANN,AQSIGTUEPS,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,9,,0.0,0.0,
4740,HAHN,PKFNMDHNB,, , ,,,,,,1999-10-13T10:42:32,2000-10-12T10:42:32,8,,0.0,0.0,
4781,WOLFMULE,PXTKITILQHFKRK,, , ,,,,,,1999-10-13T10:42:32,2000-10-12T10:42:32,7,,0.0,0.0,
4815,EFLIN,LYMKPWE,, , ,,,,,,1999-10-13T10:42:33,2000-10-12T10:42:33,8,,0.0,0.0,
