customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
5,1,ELIZABETH,BROWN,ELIZABETH.BROWN@sakilacustomer.org,9,1,2006-02-14T22:04:36,2006-02-15T03:57:20
12,1,NANCY,THOMAS,NANCY.THOMAS@sakilacustomer.org,16,1,2006-02-14T22:04:36,2006-02-15T03:57:20
17,1,DONNA,THOMPSON,DONNA.THOMPSON@sakilacustomer.org,21,1,2006-02-14T22:04:36,2006-02-15T03:57:20
25,1,DEBORAH,WALKER,DEBORAH.WALKER@sakilacustomer.org,29,1,2006-02-14T22:04:36,2006-02-15T03:57:20
39,1,DEBRA,NELSON,DEBRA.NELSON@sakilacustomer.org,43,1,2006-02-14T22:04:36,2006-02-15T03:57:20
48,1,ANN,EVANS,ANN.EVANS@sakilacustomer.org,52,1,2006-02-14T22:04:36,2006-02-15T03:57:20
51,1,ALICE,STEWART,ALICE.STEWART@sakilacustomer.org,55,1,2006-02-14T22:04:36,2006-02-15T03:57:20
69,2,JUDY,GRAY,JUDY.GRAY@sakilacustomer.org,73,1,2006-02-14T22:04:36,2006-02-15T03:57:20
75,2,TAMMY,SANDERS,TAMMY.SANDERS@sakilacustomer.org,79,1,2006-02-14T22:04:36,2006-02-15T03:57:20
88,2,BONNIE,HUGHES,BONNIE.HUGHES@sakilacustomer.org,92,1,2006-02-14T22:04:36,2006-02-15T03:57:20
93,1,PHYLLIS,FOSTER,PHYLLIS.FOSTER@sakilacustomer.org,97,1,2006-02-14T22:04:36,2006-02-15T03:57:20
98,1,LILLIAN,GRIFFIN,LILLIAN.GRIFFIN@sakilacustomer.org,102,1,2006-02-14T22:04:36,2006-02-15T03:57:20
104,1,RITA,GRAHAM,RITA.GRAHAM@sakilacustomer.org,108,1,2006-02-14T22:04:36,2006-02-15T03:57:20
116,1,VICTORIA,GIBSON,VICTORIA.GIBSON@sakilacustomer.org,120,1,2006-02-14T22:04:36,2006-02-15T03:57:20
133,1,PAULINE,HENRY,PAULINE.HENRY@sakilacustomer.org,137,1,2006-02-14T22:04:36,2006-02-15T03:57:20
134,1,EMMA,BOYD,EMMA.BOYD@sakilacustomer.org,138,1,2006-02-14T22:04:36,2006-02-15T03:57:20
147,2,JOANNE,ROBERTSON,JOANNE.ROBERTSON@sakilacustomer.org,151,1,2006-02-14T22:04:36,2006-02-15T03:57:20
150,2,DANIELLE,DANIELS,DANIELLE.DANIELS@sakilacustomer.org,154,1,2006-02-14T22:04:36,2006-02-15T03:57:20
165,2,LORRAINE,STEPHENS,LORRAINE.STEPHENS@sakilacustomer.org,169,1,2006-02-14T22:04:36,2006-02-15T03:57:20
169,2,ERICA,MATTHEWS,ERICA.MATTHEWS@sakilacustomer.org,173,0,2006-02-14T22:04:36,2006-02-15T03:57:20
170,1,BEATRICE,ARNOLD,BEATRICE.ARNOLD@sakilacustomer.org,174,1,2006-02-14T22:04:36,2006-02-15T03:57:20
177,2,SAMANTHA,DUNCAN,SAMANTHA.DUNCAN@sakilacustomer.org,181,1,2006-02-14T22:04:36,2006-02-15T03:57:20
187,2,BRITTANY,RILEY,BRITTANY.RILEY@sakilacustomer.org,191,1,2006-02-14T22:04:36,2006-02-15T03:57:20
188,1,MELANIE,ARMSTRONG,MELANIE.ARMSTRONG@sakilacustomer.org,192,1,2006-02-14T22:04:36,2006-02-15T03:57:20
190,2,YOLANDA,WEAVER,YOLANDA.WEAVER@sakilacustomer.org,194,1,2006-02-14T22:04:36,2006-02-15T03:57:20
193,2,KATIE,ELLIOTT,KATIE.ELLIOTT@sakilacustomer.org,197,1,2006-02-14T22:04:36,2006-02-15T03:57:20
199,2,BETH,FRANKLIN,BETH.FRANKLIN@sakilacustomer.org,203,1,2006-02-14T22:04:36,2006-02-15T03:57:20
206,1,TERRI,VASQUEZ,TERRI.VASQUEZ@sakilacustomer.org,210,1,2006-02-14T22:04:36,2006-02-15T03:57:20
218,1,VERA,MCCOY,VERA.MCCOY@sakilacustomer.org,222,1,2006-02-14T22:04:36,2006-02-15T03:57:20
220,2,CHARLENE,ALVAREZ,CHARLENE.ALVAREZ@sakilacustomer.org,224,1,2006-02-14T22:04:36,2006-02-15T03:57:20
229,1,TAMARA,NGUYEN,TAMARA.NGUYEN@sakilacustomer.org,233,1,2006-02-14T22:04:36,2006-02-15T03:57:20
234,1,CLAUDIA,FULLER,CLAUDIA.FULLER@sakilacustomer.org,238,1,2006-02-14T22:04:36,2006-02-15T03:57:20
240,1,MARLENE,WELCH,MARLENE.WELCH@sakilacustomer.org,244,1,2006-02-14T22:04:36,2006-02-15T03:57:20
245,1,COURTNEY,DAY,COURTNEY.DAY@sakilacustomer.org,249,1,2006-02-14T22:04:36,2006-02-15T03:57:20
255,2,IRMA,PEARSON,IRMA.PEARSON@sakilacustomer.org,260,1,2006-02-14T22:04:36,2006-02-15T03:57:20
259,2,LENA,JENSEN,LENA.JENSEN@sakilacustomer.org,264,1,2006-02-14T22:04:36,2006-02-15T03:57:20
265,2,JENNIE,TERRY,JENNIE.TERRY@sakilacustomer.org,270,1,2006-02-14T22:04:36,2006-02-15T03:57:20
274,1,NAOMI,JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,279,1,2006-02-14T22:04:37,2006-02-15T03:57:20
285,1,MIRIAM,MCKINNEY,MIRIAM.MCKINNEY@sakilacustomer.org,290,1,2006-02-14T22:04:37,2006-02-15T03:57:20
291,1,TONI,HOLT,TONI.HOLT@sakilacustomer.org,296,1,2006-02-14T22:04:37,2006-02-15T03:57:20
311,2,PAUL,TROUT,PAUL.TROUT@sakilacustomer.org,316,1,2006-02-14T22:04:37,2006-02-15T03:57:20
316,1,STEVEN,CURLEY,STEVEN.CURLEY@sakilacustomer.org,321,1,2006-02-14T22:04:37,2006-02-15T03:57:20
