member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
1287,MAKAI,UZFV,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,9,254.0,0.0,0.0,
1641,CHEN,YNPUTK,, , ,,,,,,1999-10-13T10:41:53,2000-10-12T10:41:53,3,,0.0,0.0,
2365,YEONG,DVGDOERTQQHUQ,, , ,,,,,,1999-10-13T10:42:02,2000-10-12T10:42:02,5,330.0,0.0,0.0,
2540,RYAN,THDWBWSGLU,, , ,,,,,,1999-10-13T10:42:04,2000-10-12T10:42:04,6,,0.0,0.0,
3808,LING,BKHNEJTKIAFDWY,, , ,,,,,,1999-10-13T10:42:20,2000-10-12T10:42:20,2,,0.0,0.0,
4052,VANN,YRRSQIDJLNCK,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,6,,0.0,0.0,
4069,MAKAI,IMGTYCYEM,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,5,,0.0,0.0,
4093,KAHRMANN,SPRVFRH,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,8,,0.0,0.0,
4441,UNAKLET,PEWOTWBMMGWVUM,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,6,,0.0,0.0,
4454,HAHN,LBGJJSVDRUNFFD,, , ,,,,,,1999-10-13T10:42:28,2000-10-12T10:42:28,8,,0.0,0.0,
4694,NELSON,LMHKMSBMDBHCII,, , ,,,,,,1999-10-13T10:42:31,2000-10-12T10:42:31,8,496.0,0.0,0.0,
5034,PAYNTER,EJHDIOBNDYNNND,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,8,,0.0,0.0,
5253,ANDERSON,KQBXNVIA,, , ,,,,,,1999-10-13T10:42:38,2000-10-12T10:42:38,2,,0.0,0.0,
5484,XAVIER,BVKWH,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,4,,0.0,0.0,
5536,XAVIER,VNMZDT,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,9,,0.0,0.0,
5707,MAKAI,JPHVGQHVTGMIYJ,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,8,306.0,0.0,0.0,
5719,YEONG,QXOFTCCJGIPAPN,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,6,,0.0,0.0,
