member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
41,OLPHANT,ESRSTRHCRNYBHK,, , ,,,,,,1999-10-13T10:41:33,2000-10-12T10:41:33,3,,0.0,0.0,
414,XAVIER,FYGZHZSZTIFMJD,, , ,,,,,,1999-10-13T10:41:37,2000-10-12T10:41:37,4,,0.0,0.0,
1077,KAHRMANN,MTQZRWMKJQOEYH,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,9,,0.0,0.0,
1140,VANN,WIQMYILE,, , ,,,,,,1999-10-13T10:41:46,2000-10-12T10:41:46,5,,0.0,0.0,
1267,STEIN,SHHRYEBBMLPFJ,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,2,,0.0,0.0,
1739,WOLFMULE,UXCGIPBEXWKWHP,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,9,,0.0,0.0,
2307,STEIN,OGSGVCOYDHXSBC,, , ,,,,,,1999-10-13T10:42:01,2000-10-12T10:42:01,7,,0.0,0.0,
2378,LING,IWIMOOTDACKWMY,, , ,,,,,,1999-10-13T10:42:02,2000-10-12T10:42:02,4,,0.0,0.0,
2427,INFANTE,PVBXJAQBI,, , ,,,,,,1999-10-13T10:42:03,2000-10-12T10:42:03,4,,0.0,0.0,
2524,BARR,ZTFHNRREXIKQCX,, , ,,,,,,1999-10-13T10:42:04,2000-10-12T10:42:04,9,,0.0,0.0,
2559,KAHRMANN,DBFLAIQJFZFMVP,, , ,,,,,,1999-10-13T10:42:05,2000-10-12T10:42:05,5,,0.0,0.0,
2633,GOHAN,JAJDJWILVGNUJH,, , ,,,,,,1999-10-13T10:42:05,2000-10-12T10:42:05,3,,0.0,0.0,
2848,NELSON,FSLKIVLPGMDTW,, , ,,,,,,1999-10-13T10:42:08,2000-10-12T10:42:08,2,,0.0,0.0,
2994,DORR,KBZSVQZNYVGFUK,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,7,,0.0,0.0,
3025,INFANTE,BGIDQCLPNLHONO,, , ,,,,,,1999-10-13T10:42:10,2000-10-12T10:42:10,4,,0.0,0.0,
3388,HAHN,GBKQGTG,, , ,,,,,,1999-10-13T10:42:15,2000-10-12T10:42:15,2,,0.0,0.0,
3448,PAYNTER,QUFETDKHPDHQXX,, , ,,,,,,1999-10-13T10:42:16,2000-10-12T10:42:16,4,,0.0,0.0,
3515,EFLIN,BHNUHWZMOGUWQJ,, , ,,,,,,1999-10-13T10:42:17,2000-10-12T10:42:17,6,,0.0,0.0,
3863,OLPHANT,MGGIBBUVBCDOCE,, , ,,,,,,1999-10-13T10:42:21,2000-10-12T10:42:21,7,,0.0,0.0,
4067,KAHRMANN,LIZRC,, , ,,,,,,1999-10-13T10:42:23,2000-10-12T10:42:23,4,,0.0,0.0,
4138,DORR,WNIURJCGWFUCQT,, , ,,,,,,1999-10-13T10:42:24,2000-10-12T10:42:24,8,,0.0,0.0,
4198,LING,WKWCFAZKXSTB,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,9,,0.0,0.0,
4200,NELSON,SKMRLSUSFOVDH,, , ,,,,,,1999-10-13T10:42:25,2000-10-12T10:42:25,6,,0.0,0.0,
4358,PAYNTER,PMHETPHMQUHYRW,, , ,,,,,,1999-10-13T10:42:27,2000-10-12T10:42:27,6,,0.0,0.0,
4508,JONES,UDRIWYHEYOWKNT,, , ,,,,,,1999-10-13T10:42:29,2000-10-12T10:42:29,9,117.0,0.0,0.0,
4620,RYAN,QCSIMBNWL,, , ,,,,,,1999-10-13T10:42:30,2000-10-12T10:42:30,6,,0.0,0.0,
4678,XAVIER,DNGYTTXVY,, , ,,,,,,1999-10-13T10:42:31,2000-10-12T10:42:31,9,,0.0,0.0,
4854,RYAN,EQUYLW,, , ,,,,,,1999-10-13T10:42:33,2000-10-12T10:42:33,9,,0.0,0.0,
4955,OLPHANT,MDGFTJMSAPSHGU,, , ,,,,,,1999-10-13T10:42:35,2000-10-12T10:42:35,3,,0.0,0.0,
5334,DORR,LEDST,, , ,,,,,,1999-10-13T10:42:39,2000-10-12T10:42:39,3,,0.0,0.0,
5379,WOLFMULE,PROHGOQTPK,, , ,,,,,,1999-10-13T10:42:40,2000-10-12T10:42:40,8,,0.0,0.0,
5526,NELSON,XVSSWJTTWC,, , ,,,,,,1999-10-13T10:42:41,2000-10-12T10:42:41,4,,0.0,0.0,
5671,CHEN,AXUEDJQMGUCDDV,, , ,,,,,,1999-10-13T10:42:43,2000-10-12T10:42:43,7,,0.0,0.0,
5675,GOHAN,STWBKDQFXS,, , ,,,,,,1999-10-13T10:42:43,2000-10-12T10:42:43,4,,0.0,0.0,
5746,ZUCKER,IPDT,, , ,,,,,,1999-10-13T10:42:44,2000-10-12T10:42:44,6,,0.0,0.0,
5777,EFLIN,CEJYHFUVWETIQX,, , ,,,,,,1999-10-13T10:42:45,2000-10-12T10:42:45,4,,0.0,0.0,
6113,CHEN,IZL,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,4,,0.0,0.0,
6158,VANN,JUKDITMJOLHBL,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,5,,0.0,0.0,
6170,HAHN,ZFPGEKDNTMEU,, , ,,,,,,1999-10-13T10:42:49,2000-10-12T10:42:49,5,,0.0,0.0,
6302,JONES,PWRRNJGSYCLJOV,, , ,,,,,,1999-10-13T10:42:51,2000-10-12T10:42:51,7,,0.0,0.0,
6354,JONES,NZKEPQUDSYHYWT,, , ,,,,,,1999-10-13T10:42:52,2000-10-12T10:42:52,3,,0.0,0.0,
6443,UNAKLET,YVLTKTQGXUEOH,, , ,,,,,,1999-10-13T10:42:53,2000-10-12T10:42:53,4,,0.0,0.0,
6937,UNAKLET,BEICTRBOSZNKKV,, , ,,,,,,1999-10-13T10:42:59,2000-10-12T10:42:59,5,,0.0,0.0,
7189,MAKAI,WKI,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,7,,0.0,0.0,
7193,QUINT,HDUMFPNVLDZQ,, , ,,,,,,1999-10-13T10:43:02,2000-10-12T10:43:02,6,,0.0,0.0,
7350,RYAN,VBGPYKVGIHTKOC,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,8,,0.0,0.0,
7402,RYAN,XKBYJPFTZJYDV,, , ,,,,,,1999-10-13T10:43:04,2000-10-12T10:43:04,4,,0.0,0.0,
7410,ZUCKER,FOSHYWBVRNKWTX,, , ,,,,,,1999-10-13T10:43:05,2000-10-12T10:43:05,7,,0.0,0.0,
7512,XAVIER,PAXWST,, , ,,,,,,1999-10-13T10:43:06,2000-10-12T10:43:06,3,,0.0,0.0,
7758,JONES,TDOQARH,, , ,,,,,,1999-10-13T10:43:09,2000-10-12T10:43:09,6,,0.0,0.0,
7805,EFLIN,OMAECYGWV,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,9,,0.0,0.0,
7831,EFLIN,KYOZKUVI,, , ,,,,,,1999-10-13T10:43:10,2000-10-12T10:43:10,9,,0.0,0.0,
7926,VANN,GPABHKKWJIOIMN,, , ,,,,,,1999-10-13T10:43:11,2000-10-12T10:43:11,7,,0.0,0.0,
