address_id,address,address2,district,city_id,postal_code,phone,last_update
23,1417 Ланкастер Авеню,,Северный мыс,267,72192,272572357893,2006-02-15T03:45:30
29,934 Сан-Фелипе-де-Пуэрто-Плата-стрит,,Грязный,472,99780,196495945706,2006-02-15T03:45:30
33,786 Aurora Avenue,,Ямагути,474,65750,18461860151,2006-02-15T03:45:30
46,1632 Bislig Avenue,,Нонтхабури,394,61117,471675840679,2006-02-15T03:45:30
56,939 Probolinggo Loop,,Галисия,1,4166,680428310138,2006-02-15T03:45:30
90,870 Ashqelon Loop,,Сонгхла,489,84931,135117278909,2006-02-15T03:45:30
99,1697 Танауан Лейн,,Пенджаб,399,22870,4764773857,2006-02-15T03:45:30
114,804 Elista Drive,,Хабэй,159,61069,379804592943,2006-02-15T03:45:30
116,793 Cam Ranh Avenue,,Калифорния,292,87057,824370924746,2006-02-15T03:45:30
137,261 Сент-Луисский путь,,Коауила де Сарагоса,541,83401,321944036800,2006-02-15T03:45:30
141,1749 Даксианское место,,Гелдерленд,29,11044,963369996279,2006-02-15T03:45:30
147,374 Бульвар Бат Ям,,Килис,266,97700,923261616249,2006-02-15T03:45:30
157,456 Эскобарский путь,,Джакарта Райа,232,36061,719202533520,2006-02-15T03:45:30
165,97 Shimoga Avenue,,Тель-Авив,533,44660,177167004331,2006-02-15T03:45:30
176,29 Пхеньянский клуб,,Бэтмен,58,47753,734780743462,2006-02-15T03:45:30
181,146 Йоханнесбургский путь,,Тамаулипас,330,54132,953689007081,2006-02-15T03:45:30
191,140 Парквей Чиайи,,Сьюми,506,38982,855863906434,2006-02-15T03:45:30
200,1074 поместье Бинчжоу,,Баден-Вртемберг,325,36490,331132568928,2006-02-15T03:45:30
215,1333 год Улица Халдиа,,Джилин,174,82161,408304391718,2006-02-15T03:45:30
224,1842 Бульвар люзинии,,Занзибар Вест,593,94420,706878974831,2006-02-15T03:45:30
243,47 &lt; &lt; Сиктывкар Лейн &gt; &gt;,,Западная Ява,118,22236,63937119031,2006-02-15T03:45:30
289,1279 Udine Parkway,,Эдо и Дельта,69,75860,195003555232,2006-02-15T03:45:30
309,827 Yuncheng Драйв,,Каллао,99,79047,504434452842,2006-02-15T03:45:30
316,746 Джолиет Лейн,,Курск,286,94878,688485191923,2006-02-15T03:45:30
329,867 Бенинская городская авеню,,Хэнан,591,78543,168884817145,2006-02-15T03:45:30
342,124 &lt; &lt; Аль-Манамский путь &gt; &gt;,,Хиросима,382,52368,647899404952,2006-02-15T03:45:30
345,68 Ponce Parkway,,Ханой,201,85926,870635127812,2006-02-15T03:45:30
356,1378 Бейра Луп,,Красноярск,597,40792,840957664136,2006-02-15T03:45:30
367,1163 London Parkway,,Пар,66,6066,675120358494,2006-02-15T03:45:30
377,154 Поместье Ошава,,Восточная Ява,415,72771,440365973660,2006-02-15T03:45:30
378,1191 Tandil Drive,,Южный тагалог,523,6362,45554316010,2006-02-15T03:45:30
379,1133 Авеню Рижао,,Пернамбуко,572,2800,600264533987,2006-02-15T03:45:30
396,767 Пхеньянский Драйв,,Осака,229,83536,667736124769,2006-02-15T03:45:30
409,1266 Larredo Parkway,,Сайтама,380,7664,1483365694,2006-02-15T03:45:30
417,791 улица Салинас,,Пенджаб,208,40509,129953030512,2006-02-15T03:45:30
424,1948 год Байуган Парквей,,Бихар,264,60622,987306329957,2006-02-15T03:45:30
425,1866 &lt; &lt; Аль-Катиф авеню &gt; &gt;,,Калифорния,155,89420,546793516940,2006-02-15T03:45:30
438,596 Хюиккилуканское место,,Нампула,351,65892,342709348083,2006-02-15T03:45:30
439,1351 Aparecida de Goinia Parkway,,Северный Минданао,391,41775,959834530529,2006-02-15T03:45:30
440,722 Брэдфорд Лэйн,,Шаньдун,249,90920,746251338300,2006-02-15T03:45:30
453,319 Спрингс Лоп,,Байджери,160,99552,72524459905,2006-02-15T03:45:30
457,535 Ахмаднагарское поместье,,Абу-Даби,3,41136,985109775584,2006-02-15T03:45:30
463,935 Аденский бульвар,,Центральная Ява,532,64709,335052544020,2006-02-15T03:45:30
465,734 Авеню Таншуи,,Каке,170,70664,366776723320,2006-02-15T03:45:30
470,1088 Ибирит Площадь,,Халиско,595,88502,49084281333,2006-02-15T03:45:30
479,1854 Бульвар Окара,,Дренте,158,42123,131912793873,2006-02-15T03:45:30
480,421 улица Яунд,,Сьюми,385,11363,726875628268,2006-02-15T03:45:30
495,656 Матаморос Драйв,,Бойак,487,19489,17305839123,2006-02-15T03:45:30
507,1197 Бульвар &lt; &lt; Сокото &gt; &gt;,,Западный Бенгали,478,87687,868602816371,2006-02-15T03:45:30
530,1003 улица Циньхуандао,,Западная Ява,419,25972,35533115997,2006-02-15T03:45:30
544,183 улица Хайфонг,,Джилин,46,69953,488600270038,2006-02-15T03:45:30
555,1764 Джалиб ас-Шуйюх Парквей,,Галисия,459,77642,84794532510,2006-02-15T03:45:30
560,1447 Imus Place,,Гуджарат,426,12905,62127829280,2006-02-15T03:45:30
577,1501 Панкал Пинанг Авеню,,Мазовецкий,409,943,770864062795,2006-02-15T03:45:30
