member_no,lastname,firstname,middleinitial,street,city,state_prov,country,mail_code,phone_no,photograph,issue_dt,expr_dt,region_no,corp_no,prev_balance,curr_balance,member_code
146,PAYNTER,LMEVIKZTGJZRNC,, , ,,,,,,1999-10-13T10:41:34,2000-10-12T10:41:34,2,,0.0,0.0,
221,MAKAI,IFSDKOXBUGQHBJ,, , ,,,,,,1999-10-13T10:41:35,2000-10-12T10:41:35,3,,0.0,0.0,
238,DORR,VDTOVFJNRKYCLA,, , ,,,,,,1999-10-13T10:41:35,2000-10-12T10:41:35,5,,0.0,0.0,
254,TOLSKY,PWSTDIXLX,, , ,,,,,,1999-10-13T10:41:35,2000-10-12T10:41:35,4,,0.0,0.0,
611,MAKAI,UQYOUSDFYLTBBN,, , ,,,,,,1999-10-13T10:41:40,2000-10-12T10:41:40,9,,0.0,0.0,
865,GOHAN,HJOSMGNF,, , ,,,,,,1999-10-13T10:41:43,2000-10-12T10:41:43,2,,0.0,0.0,
1296,VANN,FEWWWMMLVOQVKB,, , ,,,,,,1999-10-13T10:41:48,2000-10-12T10:41:48,6,,0.0,0.0,
1377,YEONG,RUZ,, , ,,,,,,1999-10-13T10:41:49,2000-10-12T10:41:49,2,453.0,0.0,0.0,
1596,JONES,FJBMH,, , ,,,,,,1999-10-13T10:41:52,2000-10-12T10:41:52,9,,0.0,0.0,
1683,STEIN,YKFYZLVHWTBVKY,, , ,,,,,,1999-10-13T10:41:53,2000-10-12T10:41:53,2,,0.0,0.0,
1750,HAHN,VXUVEVEDREHHJE,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,2,,0.0,0.0,
1763,UNAKLET,RXCPUNPYCHNIKD,, , ,,,,,,1999-10-13T10:41:54,2000-10-12T10:41:54,5,,0.0,0.0,
1869,WOLFMULE,KXFLHKFYTPWXLM,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,5,,0.0,0.0,
1891,STEIN,TXXFOUSJSRVMHP,, , ,,,,,,1999-10-13T10:41:56,2000-10-12T10:41:56,8,,0.0,0.0,
2008,FLORINI,CBGBUFBOTM,, , ,,,,,,1999-10-13T10:41:58,2000-10-12T10:41:58,2,,0.0,0.0,
2136,DORR,SHSY,, , ,,,,,,1999-10-13T10:41:59,2000-10-12T10:41:59,3,,0.0,0.0,
2189,EFLIN,UNEPTJOL,, , ,,,,,,1999-10-13T10:42:00,2000-10-12T10:42:00,7,,0.0,0.0,
2258,VANN,IYFZDASHTSKMWG,, , ,,,,,,1999-10-13T10:42:01,2000-10-12T10:42:01,2,,0.0,0.0,
2358,RYAN,DMJUUXRYGS,, , ,,,,,,1999-10-13T10:42:02,2000-10-12T10:42:02,2,,0.0,0.0,
2410,RYAN,VCBCWSJAIDNNIS,, , ,,,,,,1999-10-13T10:42:03,2000-10-12T10:42:03,9,,0.0,0.0,
2521,YEONG,ZMGIEJEEXJKXXC,, , ,,,,,,1999-10-13T10:42:04,2000-10-12T10:42:04,9,,0.0,0.0,
2560,LING,AQINUQSUTXLQAW,, , ,,,,,,1999-10-13T10:42:05,2000-10-12T10:42:05,8,182.0,0.0,0.0,
2709,EFLIN,AMFTARPOJNIIFF,, , ,,,,,,1999-10-13T10:42:06,2000-10-12T10:42:06,6,106.0,0.0,0.0,
2746,PAYNTER,FGOUBPRP,, , ,,,,,,1999-10-13T10:42:07,2000-10-12T10:42:07,5,,0.0,0.0,
2829,UNAKLET,DRKQAF,, , ,,,,,,1999-10-13T10:42:08,2000-10-12T10:42:08,3,,0.0,0.0,
2832,XAVIER,XTOVJJRQFJZRDO,, , ,,,,,,1999-10-13T10:42:08,2000-10-12T10:42:08,9,,0.0,0.0,
