actor_id,first_name,last_name,last_update
2,NICK,WAHLBERG,2006-02-15T03:34:33
4,JENNIFER,DAVIS,2006-02-15T03:34:33
9,JOE,SWANK,2006-02-15T03:34:33
10,CHRISTIAN,GABLE,2006-02-15T03:34:33
14,VIVIEN,BERGEN,2006-02-15T03:34:33
18,DAN,TORN,2006-02-15T03:34:33
20,LUCILLE,TRACY,2006-02-15T03:34:33
21,KIRSTEN,PALTROW,2006-02-15T03:34:33
25,KEVIN,BLOOM,2006-02-15T03:34:33
29,ALEC,WAYNE,2006-02-15T03:34:33
37,VAL,BOLGER,2006-02-15T03:34:33
43,KIRK,JOVOVICH,2006-02-15T03:34:33
48,FRANCES,DAY-LEWIS,2006-02-15T03:34:33
49,ANNE,CRONYN,2006-02-15T03:34:33
56,DAN,HARRIS,2006-02-15T03:34:33
57,JUDE,CRUISE,2006-02-15T03:34:33
65,ANGELA,HUDSON,2006-02-15T03:34:33
68,RIP,WINSLET,2006-02-15T03:34:33
69,KENNETH,PALTROW,2006-02-15T03:34:33
70,MICHELLE,MCCONAUGHEY,2006-02-15T03:34:33
76,ANGELINA,ASTAIRE,2006-02-15T03:34:33
77,CARY,MCCONAUGHEY,2006-02-15T03:34:33
85,MINNIE,ZELLWEGER,2006-02-15T03:34:33
87,SPENCER,PECK,2006-02-15T03:34:33
91,CHRISTOPHER,BERRY,2006-02-15T03:34:33
92,KIRSTEN,AKROYD,2006-02-15T03:34:33
95,DARYL,WAHLBERG,2006-02-15T03:34:33
97,MEG,HAWKE,2006-02-15T03:34:33
104,PENELOPE,CRONYN,2006-02-15T03:34:33
105,SIDNEY,CROWE,2006-02-15T03:34:33
111,CAMERON,ZELLWEGER,2006-02-15T03:34:33
116,DAN,STREEP,2006-02-15T03:34:33
133,RICHARD,PENN,2006-02-15T03:34:33
136,ED,MANSFIELD,2006-02-15T03:34:33
138,LUCILLE,DEE,2006-02-15T03:34:33
141,CATE,HARRIS,2006-02-15T03:34:33
142,JADA,RYDER,2006-02-15T03:34:33
144,ANGELA,WITHERSPOON,2006-02-15T03:34:33
147,FAY,WINSLET,2006-02-15T03:34:33
156,FAY,WOOD,2006-02-15T03:34:33
159,LAURA,BRODY,2006-02-15T03:34:33
160,CHRIS,DEPP,2006-02-15T03:34:33
162,OPRAH,KILMER,2006-02-15T03:34:33
164,HUMPHREY,WILLIS,2006-02-15T03:34:33
170,MENA,HOPPER,2006-02-15T03:34:33
172,GROUCHO,WILLIAMS,2006-02-15T03:34:33
176,JON,CHASE,2006-02-15T03:34:33
179,ED,GUINESS,2006-02-15T03:34:33
181,MATTHEW,CARREY,2006-02-15T03:34:33
182,DEBBIE,AKROYD,2006-02-15T03:34:33
190,AUDREY,BAILEY,2006-02-15T03:34:33
194,MERYL,ALLEN,2006-02-15T03:34:33
198,MARY,KEITEL,2006-02-15T03:34:33
199,JULIA,FAWCETT,2006-02-15T03:34:33
