address_id,address,address2,district,city_id,postal_code,phone,last_update
17,270 Amroha Parkway,,Osmaniye,384,29610,695479687538,2006-02-15T03:45:30
34,1668 Anpolis Street,,Taipei,316,50199,525255540978,2006-02-15T03:45:30
36,176 Mandaluyong Place,,Uttar Pradesh,239,65213,627705991774,2006-02-15T03:45:30
41,1440 Fukuyama Loop,,Henan,362,47929,912257250465,2006-02-15T03:45:30
53,725 Isesaki Place,,Mekka,237,74428,876295323994,2006-02-15T03:45:30
59,1697 Kowloon and New Kowloon Loop,,Moskova,49,57807,499352017190,2006-02-15T03:45:30
66,1717 Guadalajara Lane,,Missouri,441,85505,914090181665,2006-02-15T03:45:30
85,320 Baiyin Parkway,,Mahajanga,319,37307,223664661973,2006-02-15T03:45:30
87,929 Tallahassee Loop,,Gauteng,497,74671,800716535041,2006-02-15T03:45:30
90,870 Ashqelon Loop,,Songkhla,489,84931,135117278909,2006-02-15T03:45:30
94,1952 Chatsworth Drive,,Guangdong,332,25958,991562402283,2006-02-15T03:45:30
113,682 Junan Way,,North West,273,30418,622255216127,2006-02-15T03:45:30
121,1967 Sincelejo Place,,Gujarat,176,73644,577812616052,2006-02-15T03:45:30
127,117 Boa Vista Way,,Uttar Pradesh,566,6804,677976133614,2006-02-15T03:45:30
154,781 Shimonoseki Drive,,Michoacn de Ocampo,202,95444,632316273199,2006-02-15T03:45:30
178,1848 Salala Boulevard,,Miranda,373,25220,48265851133,2006-02-15T03:45:30
187,1839 Szkesfehrvr Parkway,,Gois,317,55709,947468818183,2006-02-15T03:45:30
197,447 Surakarta Loop,,Nyanza,271,10428,940830176580,2006-02-15T03:45:30
207,1688 Nador Lane,,Sulawesi Utara,184,61613,652218196731,2006-02-15T03:45:30
215,1333 Haldia Street,,Jilin,174,82161,408304391718,2006-02-15T03:45:30
230,201 Effon-Alaiye Way,,Asuncin,37,64344,684192903087,2006-02-15T03:45:30
233,356 Olomouc Manor,,Gois,26,93323,22326410776,2006-02-15T03:45:30
235,954 Kimchon Place,,West Bengali,559,42420,541327526474,2006-02-15T03:45:30
252,1309 Weifang Street,,Florida,520,57338,435785045362,2006-02-15T03:45:30
276,1675 Xiangfan Manor,,Tamil Nadu,283,11763,271149517630,2006-02-15T03:45:30
292,1993 Tabuk Lane,,Tamil Nadu,522,64221,648482415405,2006-02-15T03:45:30
310,913 Coacalco de Berriozbal Loop,,Texas,33,42141,262088367001,2006-02-15T03:45:30
343,1443 Mardan Street,,Western Cape,392,31483,231383037471,2006-02-15T03:45:30
355,469 Nakhon Sawan Street,,Tuvassia,531,58866,689199636560,2006-02-15T03:45:30
365,1009 Zanzibar Lane,,Arecibo,32,64875,102396298916,2006-02-15T03:45:30
375,1049 Matamoros Parkway,,Karnataka,191,69640,960505250340,2006-02-15T03:45:30
382,220 Hidalgo Drive,,Kermanshah,265,45298,342720754566,2006-02-15T03:45:30
387,401 Sucre Boulevard,,New Hampshire,322,25007,486395999608,2006-02-15T03:45:30
389,500 Lincoln Parkway,,Jiangsu,210,95509,550306965159,2006-02-15T03:45:30
393,717 Changzhou Lane,,Southern Tagalog,104,21615,426255288071,2006-02-15T03:45:30
409,1266 Laredo Parkway,,Saitama,380,7664,1483365694,2006-02-15T03:45:30
429,1269 Botosani Manor,,Guangdong,468,47394,736517327853,2006-02-15T03:45:30
431,1596 Acua Parkway,,Jharkhand,418,70425,157133457169,2006-02-15T03:45:30
444,231 Kaliningrad Place,,Lombardia,70,57833,575081026569,2006-02-15T03:45:30
466,118 Jaffna Loop,,Northern Mindanao,182,10447,325526730021,2006-02-15T03:45:30
467,1621 Tongliao Avenue,,Irkutsk,558,22173,209342540247,2006-02-15T03:45:30
468,1844 Usak Avenue,,Nova Scotia,196,84461,164414772677,2006-02-15T03:45:30
469,1872 Toulon Loop,,OHiggins,428,7939,928809465153,2006-02-15T03:45:30
470,1088 Ibirit Place,,Jalisco,595,88502,49084281333,2006-02-15T03:45:30
477,1786 Salinas Place,,Nam Ha,359,66546,206060652238,2006-02-15T03:45:30
490,1909 Dayton Avenue,,Guangdong,469,88513,702955450528,2006-02-15T03:45:30
498,319 Plock Parkway,,Istanbul,504,26101,854259976812,2006-02-15T03:45:30
507,1197 Sokoto Boulevard,,West Bengali,478,87687,868602816371,2006-02-15T03:45:30
510,48 Maracabo Place,,Central Luzon,519,1570,82671830126,2006-02-15T03:45:30
524,680 A Corua (La Corua) Manor,,Sivas,482,49806,158326114853,2006-02-15T03:45:30
526,617 Klerksdorp Place,,Khanh Hoa,366,94707,574973479129,2006-02-15T03:45:30
530,1003 Qinhuangdao Street,,West Java,419,25972,35533115997,2006-02-15T03:45:30
551,182 Nukualofa Drive,,Sumy,275,15414,426346224043,2006-02-15T03:45:30
566,1229 Varanasi (Benares) Manor,,Buenos Aires,43,40195,817740355461,2006-02-15T03:45:30
569,1342 Abha Boulevard,,Bukarest,95,10714,997453607116,2006-02-15T03:45:30
603,1103 Quilmes Boulevard,,Piura,503,52137,644021380889,2006-02-15T03:45:30
