customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
28,1,CYNTHIA,YOUNG,CYNTHIA.YOUNG@sakilacustomer.org,32,1,2006-02-14T22:04:36,2006-02-15T03:57:20
60,1,MILDRED,BAILEY,MILDRED.BAILEY@sakilacustomer.org,64,1,2006-02-14T22:04:36,2006-02-15T03:57:20
107,1,FLORENCE,WOODS,FLORENCE.WOODS@sakilacustomer.org,111,1,2006-02-14T22:04:36,2006-02-15T03:57:20
113,2,CINDY,FISHER,CINDY.FISHER@sakilacustomer.org,117,1,2006-02-14T22:04:36,2006-02-15T03:57:20
128,1,MARJORIE,TUCKER,MARJORIE.TUCKER@sakilacustomer.org,132,1,2006-02-14T22:04:36,2006-02-15T03:57:20
171,2,DOLORES,WAGNER,DOLORES.WAGNER@sakilacustomer.org,175,1,2006-02-14T22:04:36,2006-02-15T03:57:20
183,2,IDA,ANDREWS,IDA.ANDREWS@sakilacustomer.org,187,1,2006-02-14T22:04:36,2006-02-15T03:57:20
233,2,LILLIE,KIM,LILLIE.KIM@sakilacustomer.org,237,1,2006-02-14T22:04:36,2006-02-15T03:57:20
260,1,CHRISTY,VARGAS,CHRISTY.VARGAS@sakilacustomer.org,265,1,2006-02-14T22:04:36,2006-02-15T03:57:20
266,2,NORA,HERRERA,NORA.HERRERA@sakilacustomer.org,271,1,2006-02-14T22:04:36,2006-02-15T03:57:20
270,1,LEAH,CURTIS,LEAH.CURTIS@sakilacustomer.org,275,1,2006-02-14T22:04:36,2006-02-15T03:57:20
282,2,JENNY,CASTRO,JENNY.CASTRO@sakilacustomer.org,287,1,2006-02-14T22:04:37,2006-02-15T03:57:20
287,2,BECKY,MILES,BECKY.MILES@sakilacustomer.org,292,1,2006-02-14T22:04:37,2006-02-15T03:57:20
317,2,EDWARD,BAUGH,EDWARD.BAUGH@sakilacustomer.org,322,1,2006-02-14T22:04:37,2006-02-15T03:57:20
324,2,GARY,COY,GARY.COY@sakilacustomer.org,329,1,2006-02-14T22:04:37,2006-02-15T03:57:20
375,2,AARON,SELBY,AARON.SELBY@sakilacustomer.org,380,1,2006-02-14T22:04:37,2006-02-15T03:57:20
381,2,BOBBY,BOUDREAU,BOBBY.BOUDREAU@sakilacustomer.org,386,1,2006-02-14T22:04:37,2006-02-15T03:57:20
412,2,ALLEN,BUTTERFIELD,ALLEN.BUTTERFIELD@sakilacustomer.org,417,1,2006-02-14T22:04:37,2006-02-15T03:57:20
417,1,TRAVIS,ESTEP,TRAVIS.ESTEP@sakilacustomer.org,422,1,2006-02-14T22:04:37,2006-02-15T03:57:20
422,1,MELVIN,ELLINGTON,MELVIN.ELLINGTON@sakilacustomer.org,427,1,2006-02-14T22:04:37,2006-02-15T03:57:20
429,2,FREDERICK,ISBELL,FREDERICK.ISBELL@sakilacustomer.org,434,1,2006-02-14T22:04:37,2006-02-15T03:57:20
450,1,JAY,ROBB,JAY.ROBB@sakilacustomer.org,455,1,2006-02-14T22:04:37,2006-02-15T03:57:20
464,1,JEROME,KENYON,JEROME.KENYON@sakilacustomer.org,469,1,2006-02-14T22:04:37,2006-02-15T03:57:20
491,2,RICK,MATTOX,RICK.MATTOX@sakilacustomer.org,496,1,2006-02-14T22:04:37,2006-02-15T03:57:20
501,1,RUBEN,GEARY,RUBEN.GEARY@sakilacustomer.org,506,1,2006-02-14T22:04:37,2006-02-15T03:57:20
523,1,HARVEY,GUAJARDO,HARVEY.GUAJARDO@sakilacustomer.org,529,1,2006-02-14T22:04:37,2006-02-15T03:57:20
538,2,TED,BREAUX,TED.BREAUX@sakilacustomer.org,544,1,2006-02-14T22:04:37,2006-02-15T03:57:20
545,2,JULIO,NOLAND,JULIO.NOLAND@sakilacustomer.org,551,1,2006-02-14T22:04:37,2006-02-15T03:57:20
563,2,KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,569,1,2006-02-14T22:04:37,2006-02-15T03:57:20
566,1,CASEY,MENA,CASEY.MENA@sakilacustomer.org,572,1,2006-02-14T22:04:37,2006-02-15T03:57:20
567,2,ALFREDO,MCADAMS,ALFREDO.MCADAMS@sakilacustomer.org,573,1,2006-02-14T22:04:37,2006-02-15T03:57:20
575,2,ISAAC,OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,581,1,2006-02-14T22:04:37,2006-02-15T03:57:20
583,1,MARSHALL,THORN,MARSHALL.THORN@sakilacustomer.org,589,1,2006-02-14T22:04:37,2006-02-15T03:57:20
599,2,AUSTIN,CINTRON,AUSTIN.CINTRON@sakilacustomer.org,605,1,2006-02-14T22:04:37,2006-02-15T03:57:20
