address_id,address,address2,district,city_id,postal_code,phone,last_update
9,Парквей 53 Идфу,,Нантоу,361,42399,10655648674,2006-02-15 03:45:30
22,"Брестская улица, д. 320",,Кадуна,252,43331,747791594069,2006-02-15 03:45:30
37,127 Пурня (Пурнья),,Пьемонте,17,79388,911872220378,2006-02-15 03:45:30
39,Касаоал Драйв 391,,Миди-Пиренеи,544,34021,440512153169,2006-02-15 03:45:30
41,Фукуяма-лоуп 1440,,Хенань,362,47929,912257250465,2006-02-15 03:45:30
74,1124 Boulevard Буэнавентура,,Мекка,13,6856,407733804223,2006-02-15 03:45:30
98,"Путь 152, паркواي Китве",,Карага,82,53182,835433605312,2006-02-15 03:45:30
100,"Арекибо-вэй, 1308",,Грузия,41,30695,6171054059,2006-02-15 03:45:30
103,Вила-Велха Манор,,Кёнсан-Намдо,268,51540,333339908719,2006-02-15 03:45:30
107,1177 Птица Лета,,Кварра и Коги,220,3305,484292626944,2006-02-15 03:45:30
108,Аvenue Янгора 1386,,Прованс-Альпы-Лазурный берег,543,80720,449216226468,2006-02-15 03:45:30
112,1002 Ахмеднагарский манор,,Мексика,213,93026,371490777743,2006-02-15 03:45:30
118,442 место Раебарели,,Нордрейн-Вестфалия,148,24321,886636413768,2006-02-15 03:45:30
134,758 Джунан-лан,,Гойс,190,82639,935448624185,2006-02-15 03:45:30
148,1027 Сонкхлы Манор,,Минск,340,30861,563660187896,2006-02-15 03:45:30
172,475 Атинского пути,,Ганьсу,240,59571,201705577290,2006-02-15 03:45:30
187,Путь 1839 в Скесфервр-парквей,,Гойс,317,55709,947468818183,2006-02-15 03:45:30
189,"Улица Барселоны, 927",,Чаормахал и Бахт,467,65121,951486492670,2006-02-15 03:45:30
201,817 Брадфорд Луп,,Джянсу,109,89459,264286442804,2006-02-15 03:45:30
214,751 Лимский петух,,Аден,7,99405,756460337785,2006-02-15 03:45:30
216,Бульвар Джедда 660,,Вашингтон,65,25053,168758068397,2006-02-15 03:45:30
226,Бульвар Палгат 810 (Палаккад),,Ярославль,235,73431,516331171356,2006-02-15 03:45:30
228,улица 60 Поус де Кальдас,,Раджастан,243,82338,963063788669,2006-02-15 03:45:30
230,"Улица Эфун-Алайе, 201",,Асуцин,37,64344,684192903087,2006-02-15 03:45:30
256,1497 Южно-Туншаньская улица,,Англия,312,3433,246810237916,2006-02-15 03:45:30
258,Loop 752Ondо,,Миязاكي,338,32474,134673576619,2006-02-15 03:45:30
259,Аллея Залантун 1338,,Минас-Жерайс,413,45403,840522972766,2006-02-15 03:45:30
262,771 Яунде Менор,,Софала,64,86768,245477603573,2006-02-15 03:45:30
319,1957 Яньтай Лэйн,,Сан-Паулу,490,59255,704948322302,2006-02-15 03:45:30
322,Парквей Жушан,,Стреймор,545,29763,46568045367,2006-02-15 03:45:30
325,Набережные Телины улица,,Тутуйла,516,28396,478229987054,2006-02-15 03:45:30
332,Путь 663 Баха Бланка,,Адана,5,33463,834418779292,2006-02-15 03:45:30
340,507 Смоленская петля,,Сус,492,22971,80303246192,2006-02-15 03:45:30
343,Улица Мардана 1443,,Западный Кейп,392,31483,231383037471,2006-02-15 03:45:30
348,Улица Вадга 785,,Баха-Калифорния,335,36170,895616862749,2006-02-15 03:45:30
349,1516 Эскобар-драйв,,Тонгатапу,370,46069,64536069371,2006-02-15 03:45:30
350,Лыжная 1628,,Центр,453,60079,20064292617,2006-02-15 03:45:30
381,Манор 1618 Оломоуц,,Курган,285,26385,96846695220,2006-02-15 03:45:30
393,717 Чэнчжоу лэйн,,Южный Тагалог,104,21615,426255288071,2006-02-15 03:45:30
407,1346 Мысур-драйв,,Бретань,92,61507,516647474029,2006-02-15 03:45:30
413,Пресня 692,,Северный,230,35575,359478883004,2006-02-15 03:45:30
418,Путь 126 Аква-Парквей,,Западный Бенгал,71,58888,480039662421,2006-02-15 03:45:30
443,Путь 1836 Корла-Парквей,,Коппербеллт,272,55405,689681677428,2006-02-15 03:45:30
444,231 Калифорнийский бульвар,,Ломбардия,70,57833,575081026569,2006-02-15 03:45:30
457,535 Ахмеднагарский манор,,Абу-Даби,3,41136,985109775584,2006-02-15 03:45:30
458,"Бульвар Каракаса, 138",,Зуля,326,16790,974433019532,2006-02-15 03:45:30
459,251 Флоренсо-драйв,,Мехико-де-Окампа,556,16119,118011831565,2006-02-15 03:45:30
471,1322 Mosulская дорога,,Шаньдун,145,95400,268053970382,2006-02-15 03:45:30
503,1416 улица Сан-Хуан-Батиста-Туstekепе,,Зуфар,444,50592,144206758053,2006-02-15 03:45:30
513,758 Королёвский проспект,,Андхра-Прадеш,568,75474,441628280920,2006-02-15 03:45:30
516,"Бульвар Гоинья, 1574",,Хэильяньджу,502,39529,59634255214,2006-02-15 03:45:30
523,Путь 608 Биргундж Парквей,,Тайвань,116,400,627425618482,2006-02-15 03:45:30
528,Дом в Саутгемптоне,,Южный Тагалог,458,81651,236679267178,2006-02-15 03:45:30
550,улица Окяма 1715,,Сан-Паулу,485,55676,169352919175,2006-02-15 03:45:30
577,Аvenue 1501 Панджалпинан,,Мазоваве,409,943,770864062795,2006-02-15 03:45:30
595,Санаа Парквей 1074,,Магазин,311,22474,154124128457,2006-02-15 03:45:30
602,"Буковерский бульвар, 1101",,Западная Греция,401,97661,199514580428,2006-02-15 03:45:30
