actor_id,first_name,last_name,last_update
5,Джонни,ЛОЛЛУБРИГИЯ,2006-02-15T03:34:33
8,МАТФЕЯ,ДЖОХАНСОН,2006-02-15T03:34:33
9,ДЖО,СВАНК,2006-02-15T03:34:33
10,ХРИСТИАНСКИЙ,ТАБЛИЦА,2006-02-15T03:34:33
11,ЗЕРО,СРОКИ,2006-02-15T03:34:33
14,ВИВЕН,БЕРГЕН,2006-02-15T03:34:33
15,КУБА,ОЛИВЬЕ,2006-02-15T03:34:33
21,КИСТЕН,ПОЛОЖЕНИЕ,2006-02-15T03:34:33
23,САНДРА,КИЛМЕР,2006-02-15T03:34:33
26,RIP,КРАФОРД,2006-02-15T03:34:33
27,ЮЛИЯ,МИКВЕН,2006-02-15T03:34:33
29,АЛЕК,Уэйн,2006-02-15T03:34:33
31,СЕССИЯ,СОБИЙСКИЙ,2006-02-15T03:34:33
32,TIM,ХАКМАН,2006-02-15T03:34:33
35,СУДЬЯ,ГОРОД,2006-02-15T03:34:33
38,ТОМ,MCKELLEN,2006-02-15T03:34:33
39,ГОЛДИ,Брюс,2006-02-15T03:34:33
44,НИК,СТАЛОН,2006-02-15T03:34:33
45,РЕС,КИЛМЕР,2006-02-15T03:34:33
46,Паркер,ГОЛДБЕРГ,2006-02-15T03:34:33
51,Гэри,ФЁНИС,2006-02-15T03:34:33
52,АВТОМОБИЛЬНЫЕ ТРАНСПОРТНЫЕ СРЕДСТВА,МЯСО,2006-02-15T03:34:33
58,ХРИСТИАНСКИЙ,АКРОИД,2006-02-15T03:34:33
59,ДУСТИН,ТОЛЬКО,2006-02-15T03:34:33
61,ХРИСТИАНСКИЙ,НЕСОН,2006-02-15T03:34:33
62,ДЖЕЙН,НЕСОН,2006-02-15T03:34:33
65,Анхела,ГУДСОН,2006-02-15T03:34:33
67,ДЖЕССИКА,Бэйли,2006-02-15T03:34:33
71,ADAM,ГАРАНТИЯ,2006-02-15T03:34:33
74,МИЛЛА,КИТЕЛЬ,2006-02-15T03:34:33
75,БЕРТ,ѕосей,2006-02-15T03:34:33
76,АНГЕЛЬИНА,УСТРОЙСТВО,2006-02-15T03:34:33
82,ВУДЬЕ,Джули,2006-02-15T03:34:33
83,Бен,УИЛЛИС,2006-02-15T03:34:33
84,ДЖАМЕС,ПИТТ,2006-02-15T03:34:33
86,ГРЕГ,ЧАПЛИН,2006-02-15T03:34:33
91,КРИСТОФЕР,БЕРРИ,2006-02-15T03:34:33
92,КИСТЕН,АКРОИД,2006-02-15T03:34:33
94,КЕННЕТ,TORN,2006-02-15T03:34:33
95,ДАРИЛ,ВАШЛБЕРГ,2006-02-15T03:34:33
96,ЖЕНЕ,УИЛЛИС,2006-02-15T03:34:33
98,КРИС,БРИДЖЕТЫ,2006-02-15T03:34:33
99,ДЖИМ,МОСТЕЛ,2006-02-15T03:34:33
101,СУСАН,ДАВИС,2006-02-15T03:34:33
102,УОЛТЕР,TORN,2006-02-15T03:34:33
103,МАТФЕЯ,ЛЕГКО,2006-02-15T03:34:33
105,СИДНИ,РУКОВОДЯЩИЙ СТРУКТУР,2006-02-15T03:34:33
109,СИЛВЕШЬ,ДЕРН,2006-02-15T03:34:33
110,СУСАН,ДАВИС,2006-02-15T03:34:33
111,КАМЕРОН,ЗЕЛЬВЕГЕР,2006-02-15T03:34:33
112,РУССЕЛЛ,СВОБОДЫ,2006-02-15T03:34:33
113,МОРГАН,ГОЛОСОВАНИЕ,2006-02-15T03:34:33
119,ВАРРЕН,ЯКМАН,2006-02-15T03:34:33
120,ПЕНЕЛОП,МОНРО,2006-02-15T03:34:33
121,ЛИЗА,БЕРГМАН,2006-02-15T03:34:33
126,ДВИГАТЕЛЕЙ,Томей,2006-02-15T03:34:33
128,КИТ,МИКВЕН,2006-02-15T03:34:33
130,ГРЕТА,КИТЕЛЬ,2006-02-15T03:34:33
132,ADAM,ХОППЕР,2006-02-15T03:34:33
138,ИЗЛОЖЕНИЕ,УБН,2006-02-15T03:34:33
141,КИТ,ХАРРИС,2006-02-15T03:34:33
143,RIVER,ГОРОД,2006-02-15T03:34:33
144,Анхела,СЛЕДУЕТ,2006-02-15T03:34:33
145,KIM,ВСЕГО,2006-02-15T03:34:33
150,ДЖЕЙН,Ноль,2006-02-15T03:34:33
154,МИРИЛ,ГИБСОН,2006-02-15T03:34:33
155,ИАН,ТАНДИ,2006-02-15T03:34:33
158,ВИВЕН,БАЗИНГЕР,2006-02-15T03:34:33
162,ОПЕРАТИВНАЯ ДЕЯТЕЛЬНОСТЬ,КИЛМЕР,2006-02-15T03:34:33
163,КРИСТОФЕР,ЗАХОД,2006-02-15T03:34:33
165,AL,ГАРЛАНД,2006-02-15T03:34:33
166,НИК,ДЕГЕНЕРЫ,2006-02-15T03:34:33
172,ГРУХО,УЛИЯ,2006-02-15T03:34:33
173,АЛАН,СВОБОДЫ,2006-02-15T03:34:33
175,УИЛЬЯМ,ХАКМАН,2006-02-15T03:34:33
176,Джон,ШАЙ,2006-02-15T03:34:33
181,МАТФЕЯ,КАРРИ,2006-02-15T03:34:33
186,ЮЛИЯ,ЗЕЛЬВЕГЕР,2006-02-15T03:34:33
187,УСТРОЙСТВА,МЯСО,2006-02-15T03:34:33
195,ДЖЕЙН,СЛУЧАЙ,2006-02-15T03:34:33
196,БЕЛА,ВОЛКЕН,2006-02-15T03:34:33
200,ТХОРА,ТЕМПЛЕ,2006-02-15T03:34:33
